 -3    7.615942  16.926896    8.789542  18.125829   14.687964   5.902809   11.866342  23.837517   10.290980  20.573096
 -2    7.620238  16.939062    8.799824  18.163346   14.609510   5.820940   11.804800  23.781574   10.229774  20.515865
 -1    7.623921  16.951703    8.809090  18.201344   14.531987   5.740137   11.743366  23.725856   10.168614  20.458713
  0    7.626989  16.964806    8.817345  18.239734   14.455393   5.660338   11.682039  23.670363   10.107463  20.401634
  1    7.629437  16.978357    8.824599  18.278524   14.379725   5.581624   11.620817  23.615090   10.046370  20.344640
  2    7.631264  16.992343    8.830861  18.317681   14.304984   5.503982   11.559699  23.560035    9.985315  20.287717
  3    7.632467  17.006749    8.836144  18.357176   14.231171   5.427418   11.498683  23.505195    9.924297  20.230868
  4    7.633045  17.021561    8.840460  18.396991   14.158228   5.351937   11.437769  23.450567    9.863316  20.174093
  5    7.632999  17.036765    8.843821  18.437059   14.086208   5.277549   11.376956  23.396149    9.802372  20.117389
  6    7.632328  17.052348    8.846242  18.477390   14.015081   5.204224   11.316241  23.341937    9.741465  20.060720
  7    7.631033  17.068294    8.847738  18.517943   13.944836   5.131992   11.255625  23.287929    9.680598  20.004140
  8    7.629116  17.084589    8.848325  18.558695   13.875465   5.060839   11.195107  23.234122    9.619738  19.947623
  9    7.626577  17.101220    8.848019  18.599619   13.806961   4.990759   11.134684  23.180514    9.558927  19.891169
 10    7.623420  17.118172    8.846837  18.640725   13.739319   4.921747   11.074357  23.127102    9.498147  19.834776
 11    7.619647  17.135430    8.844796  18.681911   13.672484   4.853795   11.014124  23.073884    9.437398  19.778445
 12    7.615260  17.152980    8.841915  18.723204   13.606499   4.786902   10.953983  23.020857    9.376678  19.722173
 13    7.610264  17.170808    8.838210  18.764584   13.541332   4.721065   10.893934  22.968018    9.315988  19.665961
 14    7.604662  17.188898    8.833701  18.806030   13.476974   4.656205   10.833976  22.915366    9.255328  19.609806
 15    7.598458  17.207237    8.828407  18.847522   13.413412   4.592398   10.774108  22.862899    9.194699  19.553674
 16    7.591658  17.225810    8.822347  18.889042   13.350636   4.529601   10.714327  22.810613    9.134101  19.497617
 17    7.584266  17.244602    8.815540  18.930572   13.288640   4.467803   10.654634  22.758508    9.073489  19.441610
 18    7.576286  17.263598    8.808005  18.972096   13.227416   4.406990   10.595027  22.706580    9.012927  19.385653
 19    7.567726  17.282781    8.799763  19.013599   13.166904   4.347154   10.535505  22.654828    8.952388  19.329743
 20    7.558589  17.302137    8.790833  19.055066   13.107156   4.288284   10.476066  22.603247    8.891872  19.273881
 21    7.548882  17.321650    8.781233  19.096511   13.048138   4.230373   10.416711  22.551836    8.831379  19.218063
