2459962.9920764  1 Min 99.
2460056.1670139  1 Max 99.
2460078.7806701  1 Min 99.
2460179.7001389  1 Max 99.
2460202.5145139  1 Min 99.
2460291.7046702  1 Max 99.
2459974.7376701  1 Wes 25.
2460046.4174202  1 Eas 19.
2460093.7255139  1 Wes 25.
2460166.5672014  1 Eas 27.
2460210.0459827  1 Wes 18.
2460283.0953264  1 Eas 21.
2459952.0396076  1 Inf 99.
2460020.9477326  1 Sup 99.
2460066.4775139  1 Inf 99.
2460126.7123264  1 Sup 99.
2460193.9647639  1 Inf 99.
2460237.7347951  1 Sup 99.
2460301.2875139  1 Inf 99.
2460146.4780451  2 Max 99.
2460190.6484201  2 Min 99.
2460099.9486389  2 Eas 45.
2460241.4578889  2 Wes 46.
2460169.9693264  2 Inf 99.
2459957.3412014  4 Min 99.
2460266.7372326  4 Con 99.
2460192.3760764  5 Max 99.
2460310.1313576  5 Min 99.
2460046.4215764  5 Con 99.
2460251.7100139  5 Opo 99.
2460114.1338264  6 Max 99.
2460253.2085764  6 Min 99.
2459992.2002639  6 Con 99.
2460183.8527951  6 Opo 99.
2459967.6191701  7 Min 99.
2460185.6437951  7 Max 99.
2460074.3305139  7 Con 99.
2460262.2226701  7 Opo 99.
2460127.0588576  8 Max 99.
2460285.4953889  8 Min 99.
2460019.4853889  8 Con 99.
2460206.9703889  8 Opo 99.
2460067.4706076  9 Max 99.
2460228.4964514  9 Min 99.
2459963.1141701  9 Con 99.
2460147.6614826  9 Opo 99.
2459984.3227639 16 Max 99.
2460077.9615764 16 Min 99.
2460024.8192951 16 Opo 99.
2460269.1502326 16 Con 99.
2459988.3301389 17 Min 99.
2459953.2933889 17 Opo 99.
2460219.1719826 17 Con 99.
2460115.8172014 18 Con 99.
2460251.6549201 19 Max 99.
2460058.8556076 19 Con 99.
2460300.2890451 19 Opo 99.
