2459952.8883875 A
2459966.3729750 P
2459979.8712875 A
2459994.8789625 P
2460007.2502250 A
2460023.1336875 P
2460034.9702625 A
2460050.5999250 P
2460062.7799000 A
2460075.7118875 P
2460090.5686875 A
2460102.4625376 P
2460118.2711501 A
2460130.4341251 P
2460145.7894376 A
2460158.7445126 P
2460172.9960376 A
2460187.1627126 P
2460200.1546376 A
2460215.5408876 P
2460227.6538376 A
2460243.6263876 P
2460255.4089626 A
2460270.3759001 P
2460283.2792626 A
2460295.2864876 P
