S  69.0 2454857.8238420067  5.39093532 -0.32551731  0.00075582  0.00018467  0.00004330  0.00472507 -0.89224999 -0.33027294  0.00875289  0.00297215  0.01586259  0.00432096 2009  1 26
S  69.0 2455034.6062238384  2.12230092  0.35374016  0.00072421 -0.00014479  0.00004196  0.00457911  2.12230092  0.35504242  0.01128583 -0.00330158  0.01783945  0.00485945 2009  7 22
