T  69.0 2461102.9973545354  6.00826242 -0.11715424  0.00067807  0.00027903  0.00004301  0.00469321  2.86666976  0.11003134  0.00863908 -0.00452275  0.01666783  0.00454030  2461102.863071   1.82251  -2.25501   0.12458  2461103.100463  -0.83761   2.58177   0.09883  2461102.909565   1.67970  -2.53825   0.11956  2461103.053866  -0.69453   2.86572   0.10390  2461102.961106   1.10873  -2.85226   0.11397  2461103.002337  -0.12336  -3.10348   0.10950  2461102.981737 1.156  0.02180653  0.01223234  0.00627728   0.49221
P  69.0 2461280.6956870127  2.73596672  0.16942898  0.00066295 -0.00025655  0.00004221  0.00460568 -0.40562593 -0.16031875  0.00844209  0.00419060  0.01634000  0.00445101  2461280.557157   1.41736  -0.37902  -0.17417  2461280.794057  -2.36341  -1.82357  -0.15039  2461280.606621   1.61415  -0.68062  -0.16926  2461280.744691  -2.55987  -1.52254  -0.15540      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2461280.675629 0.935  0.02137680  0.01198125  0.00810846   2.66826
