 2461034.5   5.748726733464  -0.018208791685   5.792199709565  -0.221095849999 60.959 0.016405302751 0.004468602488 16.3653  3.9944
 2461035.5   5.974244118765   0.001638869042   5.997697200332  -0.119732075202 60.296 0.016585588349 0.004517705919 17.1027  4.7339
 2461036.5   6.204664278838   0.021852023291   6.202450861869  -0.011149012832 59.585 0.016783604322 0.004571638322 17.8520  5.4744
 2461037.5   0.157630708938   0.041356900857   0.128453046388   0.100494284427 58.849 0.016993326743 0.004628758957 18.6378  6.2388
 2461038.5   0.400141450036   0.058959599442   0.347819710323   0.210300906454 58.129 0.017204049150 0.004686151761 19.4856  7.0525
 2461039.5   0.649202746935   0.073396320356   0.583090949712   0.312164476132 57.474 0.017400039413 0.004739531915 20.4172  7.9400
 2461040.5   0.904330289457   0.083442137216   0.838684809319   0.398515632795 56.946 0.017561547225 0.004783520258 21.4405  8.9179
 2461041.5   1.164199587078   0.088086187525   1.115390939629   0.460793529076 56.604 0.017667614628 0.004812408763 22.5357  9.9817
 2461042.5   1.426656706701   0.086742897250   1.407787657225   0.491187867196 56.499 0.017700505192 0.004821366823 23.6514 11.0951
 2461043.5   1.688966749263   0.079424065797   1.704063107424   0.485406397094 56.658 0.017650539517 0.004807758191 99.0000 12.1969
 2461044.5   1.948262608639   0.066784105884   1.990364884818   0.444706976378 57.083 0.017519370888 0.004772033102  0.7247 13.2303
 2461045.5   2.202048567690   0.049999332192   2.256893650058   0.375339533927 57.739 0.017320100152 0.004717759578  1.7116 14.1681
 2461046.5   2.448583256641   0.030527208229   2.500599830128   0.285898032601 58.571 0.017074155523 0.004650773678  2.6010 15.0124
 2461047.5   2.687039674460   0.009846833418   2.723744686044   0.184731251342 59.504 0.016806450377 0.004577860751  3.4051 15.7822
 2461048.5   2.917452600400  -0.010730636383   2.931216942826   0.078648567471 60.459 0.016540806956 0.004505509061  4.1467 16.5018
 2461049.5   3.140535563691  -0.030148835457   3.128626773763  -0.027239619117 61.364 0.016296924864 0.004439084114  4.8503 17.1951
 2461050.5   3.357456638121  -0.047607868218   3.321410382436  -0.129129158256 62.157 0.016089111254 0.004382482765  5.5390 17.8842
 2461051.5   3.569631840053  -0.062518867817   3.514512055312  -0.223988208850 62.792 0.015926305398 0.004338139873  6.2333 18.5883
 2461052.5   3.778560056540  -0.074445764004   3.712237091875  -0.309074505417 63.243 0.015812772154 0.004307217137  6.9511 19.3231
 2461053.5   3.985700962032  -0.083055957892   3.918021445580  -0.381586856358 63.499 0.015748991521 0.004289845359  7.7057 20.0995
 2461054.5   4.192388263393  -0.088090136545   4.133996940874  -0.438511279489 63.565 0.015732498312 0.004285353140  8.5045 20.9201
 2461055.5   4.399770221070  -0.089354011115   4.360399660735  -0.476729664683 63.460 0.015758605117 0.004292463792  9.3452 21.7777
 2461056.5   4.608772963039  -0.086730370072   4.595122240528  -0.493428343098 63.210 0.015821044176 0.004309470166 10.2151 22.6544
 2461057.5   4.820086145768  -0.080206743603   4.833908445895  -0.486718876382 62.846 0.015912598526 0.004334406573 11.0928 23.5273
 2461058.5   5.034172879209  -0.069911233682   5.071484174911  -0.456206703182 62.402 0.016025774419 0.004365231934 11.9556 99.0000
 2461059.5   5.251305030012  -0.056146888995   5.303240488442  -0.403199475068 61.909 0.016153509489 0.004400022670 12.7870  0.3759
 2461060.5   5.471620893459  -0.039414542332   5.526585880075  -0.330458129317 61.391 0.016289834627 0.004437152978 13.5815  1.1888
 2461061.5   5.695195992639  -0.020416386238   5.741392705823  -0.241684234824 60.866 0.016430343046 0.004475422588 14.3439  1.9661
 2461062.5   5.922111743541  -0.000037637079   5.949677993784  -0.141035272168 60.344 0.016572303044 0.004514087476 15.0874  2.7170
 2461063.5   6.152503709802   0.020690520808   6.155005302992  -0.032850285242 59.832 0.016714302593 0.004552763051 15.8301  3.4575
 2461064.5   0.103387091339   0.040639969801   0.078768677516   0.078376134848 59.331 0.016855425532 0.004591199785 16.5938  4.2079
 2461065.5   0.341360023216   0.058640946912   0.292524769868   0.187814555889 58.847 0.016994096568 0.004628968628 17.4017  4.9908
 2461066.5   0.583403102027   0.073543152446   0.518411895990   0.290002634528 58.391 0.017126858559 0.004665127989 18.2757  5.8293
 2461067.5   0.829492069090   0.084288517498   0.761022435729   0.378589639434 57.982 0.017247438862 0.004697969452 19.2299  6.7425
 2461068.5   1.079270497325   0.090003432094   1.022615234870   0.446430378671 57.651 0.017346505170 0.004724951278 20.2599  7.7367
 2461069.5   1.331936484223   0.090110933549   1.300977099657   0.486457811583 57.433 0.017412461789 0.004742915283 21.3353  8.7949
 2461070.5   1.586207700492   0.084445899104   1.588233626977   0.493507230249 57.364 0.017433417392 0.004748622766 22.4046  9.8742
 2461071.5   1.840402393924   0.073336236431   1.872755601435   0.466340636547 57.474 0.017400023344 0.004739527538 23.4185 10.9208
 2461072.5   2.092637487692   0.057606303140   2.143892580902   0.408358538369 57.778 0.017308362973 0.004714562826 99.0000 11.8954
 2461073.5   2.341097528463   0.038479026739   2.395885917524   0.326346016127 58.272 0.017161800706 0.004674644900  0.3506 12.7848
 2461074.5   2.584297406118   0.017395376736   2.628365441303   0.228298385673 58.927 0.016970993396 0.004622676187  1.1997 13.5975
 2461075.5   2.821268174139  -0.004192473390   2.844523246264   0.121709811613 59.697 0.016752058760 0.004563046460  1.9808 14.3524
 2461076.5   3.051632703311  -0.024991044736   3.049114197446   0.012800846733 60.522 0.016523683093 0.004500845128  2.7151 15.0717
