 -3   13 23  13 13  13  6  12 59  12 54  12 49  12 41  12 33  12 27  12 20  12 13  12  5  12  1  11 56  11 56  11 53  11 51  11 49  11 46  11 43  11 40  11 36  11 32  11 28  11 23  11 18  11 12  11  5
 -2   14 56  14 38  14 24  14 13  14  3  13 55  13 41  13 28  13 17  13  5  12 53  12 39  12 31  12 22  12 22  12 19  12 14  12 10  12  5  12  0  11 54  11 48  11 41  11 33  11 24  11 14  11  2  10 48
 -1   16 34  16  7  15 47  15 31  15 17  15  5  14 45  14 27  14 11  13 55  13 38  13 19  13  8  12 55  12 55  12 49  12 43  12 36  12 29  12 21  12 13  12  3  11 52  11 40  11 26  11  9  10 49  10 23
  0   18 14  17 38  17 11  16 50  16 33  16 18  15 53  15 31  15 11  14 51  14 30  14  6  13 52  13 35  13 35  13 28  13 20  13 11  13  2  12 52  12 40  12 27  12 12  11 54  11 32  11  4  10 25  ** **
  1   19 44  19  1  18 31  18  7  17 48  17 31  17  3  16 39  16 16  15 54  15 30  15  3  14 46  14 27  14 27  14 19  14  9  13 59  13 48  13 36  13 21  13  5  12 45  12 21  11 50  10 58  ++ ++  ++ ++
  2   20 51  20  9  19 38  19 15  18 55  18 38  18 10  17 46  17 23  17  1  16 36  16  8  15 51  15 32  15 32  15 23  15 13  15  3  14 51  14 38  14 23  14  5  13 44  13 18  12 40  ** **  ++ ++  ++ ++
  3   21 32  20 57  20 31  20 10  19 52  19 37  19 12  18 49  18 29  18  8  17 45  17 19  17  4  16 46  16 46  16 38  16 29  16 20  16  9  15 57  15 44  15 28  15 10  14 48  14 19  13 35  ++ ++  ++ ++
  4   21 56  21 29  21  9  20 52  20 38  20 26  20  5  19 46  19 29  19 12  18 53  18 32  18 19  18  4  18  4  17 58  17 51  17 43  17 34  17 25  17 15  17  3  16 49  16 33  16 14  15 50  15 18  14 23
  5   22 10  21 52  21 38  21 26  21 15  21  6  20 51  20 37  20 24  20 11  19 57  19 41  19 32  19 21  19 21  19 16  19 11  19  5  18 59  18 53  18 45  18 37  18 28  18 18  18  5  17 51  17 34  17 12
  6   22 20  22  9  22  0  21 53  21 46  21 40  21 30  21 22  21 13  21  5  20 56  20 46  20 40  20 33  20 33  20 30  20 27  20 23  20 20  20 16  20 11  20  6  20  1  19 55  19 48  19 40  19 30  19 19
  7   22 28  22 23  22 19  22 16  22 13  22 10  22  6  22  2  21 58  21 55  21 51  21 46  21 44  21 41  21 41  21 40  21 38  21 37  21 35  21 33  21 32  21 29  21 27  21 25  21 22  21 19  21 15  21 10
