 2461040.5   4.351896749216   4.358435748991  -0.324139696052  -0.325053893067  3.323067 11.7 2461040.91617405      99.00000000
 2461041.5   4.359833153601   4.366379532274  -0.325275804254  -0.326171555505  3.315788 11.7 2461041.91470231      99.00000000
 2461042.5   4.367766936282   4.374320874506  -0.326387533059  -0.327264923398  3.308390 11.7 2461042.91323013      99.00000000
 2461043.5   4.375697708380   4.382259192988  -0.327474848934  -0.328333983069  3.300874 11.7 2461043.91175744      99.00000000
 2461044.5   4.383625287318   4.390194086692  -0.328537759231  -0.329378712414  3.293241 11.7 2461044.91028420      99.00000000
 2461045.5   4.391549250694   4.398124967298  -0.329576223632  -0.330399005952  3.285490 11.7 2461045.90881034      99.00000000
 2461046.5   4.399469360180   4.406051531999  -0.330590241948  -0.331394788265  3.277622 11.7 2461046.90733584      99.00000000
 2461047.5   4.407385122097   4.413973324089  -0.331579769654  -0.332365955934  3.269637 11.7 2461047.90586059      99.00000000
 2461048.5   4.415296224492   4.421890135511  -0.332544805685  -0.333312477290  3.261536 11.7 2461048.90438456      99.00000000
 2461049.5   4.423202103655   4.429801529867  -0.333485309950  -0.334234310911  3.253319 11.7 2461049.90290766      99.00000000
 2461050.5   4.431102388415   4.437707254357  -0.334401288992  -0.335131482818  3.244986 11.7 2461050.90142983      99.00000000
 2461051.5   4.438996465031   4.445606787012  -0.335292714138  -0.336003996816  3.236539 11.7 2461051.89995096      99.00000000
 2461052.5   4.446883922780   4.453499776855  -0.336159604593  -0.336851909358  3.227977 11.7 2461052.89847101      99.00000000
 2461053.5   4.454764113901   4.461385603709  -0.337001946462  -0.337675244800  3.219301 11.7 2461053.89698986      99.00000000
 2461054.5   4.462636599685   4.469263826546  -0.337819773787  -0.338474072128  3.210513 11.7 2461054.89550744      99.00000000
 2461055.5   4.470500706109   4.477133740956  -0.338613089011  -0.339248423926  3.201611 11.7 2461055.89402365      99.00000000
 2461056.5   4.478355971965   4.484994830161  -0.339381942400  -0.339998372092  3.192598 11.7 2461056.89253840      99.00000000
 2461057.5   4.486201701869   4.492846322123  -0.340126354236  -0.340723948282  3.183475 11.7 2461057.89105159      99.00000000
 2461058.5   4.494037418185   4.500687649758  -0.340846392729  -0.341425218055  3.174241 11.7 2461058.88956314      99.00000000
 2461059.5   4.501862412728   4.508518015093  -0.341542097895  -0.342102204376  3.164899 11.7 2461059.88807293      99.00000000
 2461060.5   4.509676203411   4.516336862929  -0.342213557742  -0.342754963611  3.155448 11.7 2461060.88658089      99.00000000
 2461061.5   4.517478084735   4.524143448848  -0.342860833529  -0.343383516073  3.145891 11.7 2461061.88508690      99.00000000
 2461062.5   4.525267588578   4.531937314330  -0.343484033880  -0.343987926479  3.136228 11.7 2461062.88359090      99.00000000
 2461063.5   4.533044032079   4.539717839679  -0.344083241112  -0.344568241020  3.126461 11.7 2461063.88209277      99.00000000
 2461064.5   4.540806980930   4.547484700754  -0.344658583072  -0.345124567719  3.116590 11.7 2461064.88059246      99.00000000
 2461065.5   4.548555792838   4.555237392886  -0.345210160484  -0.345657012199  3.106618 11.7 2461065.87908987      99.00000000
 2461066.5   4.556290081874   4.562975666113  -0.345738116551  -0.346165748986  3.096545 11.7 2461066.87758493      99.00000000
 2461067.5   4.564009256118   4.570699028069  -0.346242565453  -0.346650947947  3.086373 11.7 2461067.87607756      99.00000000
 2461068.5   4.571712981674   4.578407176109  -0.346723659885  -0.347112830550  3.076104 11.6 2461068.87456771      99.00000000
 2461069.5   4.579400712532   4.586099507522  -0.347181520940  -0.347551584650  3.065737 11.6 2461069.87305529      99.00000000
 2461070.5   4.587072152113   4.593775585728  -0.347616304012  -0.347967410235  3.055275 11.6 2461070.87154025      99.00000000
 2461071.5   4.594726773568   4.601434694620  -0.348028130830  -0.348360437505  3.044718 11.6 2461071.87002249      99.00000000
 2461072.5   4.602364279240   4.609076355081  -0.348417154755  -0.348730787263  3.034067 11.6 2461072.86850198      99.00000000
 2461073.5   4.609984115031   4.616699896136  -0.348783496080  -0.349078518595  3.023324 11.6 2461073.86697861      99.00000000
 2461074.5   4.617585935045   4.624304950870  -0.349127307463  -0.349403714784  3.012488 11.6 2461074.86545234      99.00000000
 2461075.5   4.625169118625   4.631890966597  -0.349448712424  -0.349706444816  3.001561 11.6 2461075.86392306      99.00000000
 2461076.5   4.632733247141   4.639457647027  -0.349747869953  -0.349986839612  2.990544 11.6 2461076.86239071      99.00000000
 2461077.5   4.640277625995   4.647004432289  -0.350024914688  -0.350245034751  2.979437 11.6 2461077.86085518      99.00000000
 2461078.5   4.647801771126   4.654530953988  -0.350280019232  -0.350481224941  2.968240 11.6 2461078.85931640      99.00000000
 2461079.5   4.655304930297   4.662036540539  -0.350513335079  -0.350695596990  2.956955 11.6 2461079.85777424      99.00000000
 2461080.5   4.662786573354   4.669520704469  -0.350725052365  -0.350888380355  2.945583 11.6 2461080.85622863      99.00000000
 2461081.5   4.670245908150   4.676982661669  -0.350915341814  -0.351059784866  2.934125 11.6 2461081.85467943      99.00000000
 2461082.5   4.677682372264   4.684421828560  -0.351084412435  -0.351210053848  2.922581 11.6 2461082.85312656      99.00000000
 2461083.5   4.685095143016   4.691837336728  -0.351232455029  -0.351339406646  2.910953 11.6 2461083.85156988      99.00000000
 2461084.5   4.692483631636   4.699228531407  -0.351359698268  -0.351448091381  2.899241 11.6 2461084.85000930      99.00000000
 2461085.5   4.699846988966   4.706594482089  -0.351466354023  -0.351536329089  2.887447 11.6 2461085.84844468      99.00000000
