 2461030.5 1   17. W  -0.5
 2461031.5 1   17. W  -0.5
 2461032.5 1   16. W  -0.5
 2461033.5 1   16. W  -0.5
 2461034.5 1   15. W  -0.5
 2461035.5 1   15. W  -0.5
 2461036.5 1   14. W  -0.5
 2461037.5 1   14. W  -0.5
 2461038.5 1   13. W  -0.5
 2461039.5 1   13. W  -0.5
 2461040.5 1   12. W  -0.5
 2461041.5 1   12. W  -0.6
 2461042.5 1   11. W  -0.6
 2461043.5 1   11. W  -0.6
 2461044.5 1   10. W  -0.6
 2461045.5 1   10. W  -0.7
 2461046.5 1    9. W  -0.7
 2461047.5 1    9. W  -0.7
 2461048.5 1    8. W  -0.8
 2461049.5 1    8. W  -0.8
 2461050.5 1    7. W  -0.8
 2461051.5 1    7. W  -0.9
 2461052.5 1    6. W  -0.9
 2461053.5 1    6. W  -1.0
 2461054.5 1    5. W  -1.0
 2461055.5 1    5. W  -1.1
 2461056.5 1    4. W  -1.1
 2461057.5 1    4. W  -1.2
 2461058.5 1    3. W  -1.3
 2461059.5 1    3. W  -1.3
 2461060.5 1    2. W  -1.4
 2461061.5 1    2. E  -1.4
 2461062.5 1    2. E  -1.4
 2461063.5 1    2. E  -1.4
 2461064.5 1    3. E  -1.4
 2461065.5 1    3. E  -1.4
 2461066.5 1    4. E  -1.4
 2461067.5 1    4. E  -1.4
 2461068.5 1    5. E  -1.3
 2461069.5 1    6. E  -1.3
 2461070.5 1    6. E  -1.3
 2461071.5 1    7. E  -1.3
 2461072.5 1    8. E  -1.2
 2461073.5 1    8. E  -1.2
 2461074.5 1    9. E  -1.2
 2461075.5 1   10. E  -1.2
 2461076.5 1   10. E  -1.1
 2461077.5 1   11. E  -1.1
 2461078.5 1   12. E  -1.1
 2461079.5 1   13. E  -1.1
 2461080.5 1   13. E  -1.1
 2461081.5 1   14. E  -1.1
 2461082.5 1   15. E  -1.0
 2461083.5 1   15. E  -1.0
 2461084.5 1   16. E  -1.0
 2461085.5 1   16. E  -1.0
 2461086.5 1   17. E  -0.9
 2461087.5 1   17. E  -0.9
 2461088.5 1   18. E  -0.8
 2461089.5 1   18. E  -0.7
 2461090.5 1   18. E  -0.6
 2461091.5 1   18. E  -0.5
 2461092.5 1   18. E  -0.4
 2461093.5 1   18. E  -0.2
 2461094.5 1   17. E   0.0
 2461095.5 1   17. E   0.2
 2461096.5 1   16. E   0.5
 2461097.5 1   15. E   0.9
 2461098.5 1   14. E   1.2
 2461099.5 1   13. E   1.7
 2461100.5 1   12. E   2.1
 2461101.5 1   11. E   2.6
 2461102.5 1    9. E   3.2
 2461103.5 1    8. E   3.8
 2461104.5 1    6. E   4.4
 2461105.5 1    5. E   5.0
 2461106.5 1    4. W  99.0
 2461107.5 1    4. W  99.0
 2461108.5 1    5. W   5.1
 2461109.5 1    6. W   4.6
 2461110.5 1    8. W   4.1
 2461111.5 1    9. W   3.7
 2461112.5 1   11. W   3.2
 2461113.5 1   13. W   2.8
 2461114.5 1   14. W   2.5
