 2461040.5   5.2626  8.1167   0.409072919447   523.1263   6.5765 -0.0077
 2461041.5   5.4206  8.0656   0.409072665324   523.2437   6.5246 -0.0076
 2461042.5   5.6335  8.0389   0.409072529864   523.3831   6.4972 -0.0076
 2461043.5   5.8643  8.0460   0.409072557866   523.5298   6.5034 -0.0076
 2461044.5   6.0697  8.0856   0.409072743768   523.6666   6.5422 -0.0077
 2461045.5   6.2160  8.1471   0.409073035390   523.7800   6.6030 -0.0077
 2461046.5   6.2891  8.2147   0.409073357044   523.8643   6.6701 -0.0078
 2461047.5   6.2951  8.2738   0.409073637436   523.9220   6.7289 -0.0079
 2461048.5   6.2540  8.3145   0.409073828455   523.9607   6.7693 -0.0079
 2461049.5   6.1906  8.3327   0.409073910582   523.9905   6.7874 -0.0080
 2461050.5   6.1288  8.3295   0.409073888801   524.0207   6.7840 -0.0080
 2461051.5   6.0872  8.3094   0.409073784937   524.0589   6.7636 -0.0079
 2461052.5   6.0784  8.2787   0.409073630350   524.1101   6.7327 -0.0079
 2461053.5   6.1086  8.2450   0.409073460422   524.1768   6.6986 -0.0078
 2461054.5   6.1780  8.2154   0.409073310585   524.2591   6.6685 -0.0078
 2461055.5   6.2814  8.1965   0.409073213059   524.3550   6.6491 -0.0078
 2461056.5   6.4084  8.1938   0.409073193593   524.4604   6.6457 -0.0078
 2461057.5   6.5441  8.2104   0.409073267885   524.5693   6.6617 -0.0078
 2461058.5   6.6713  8.2468   0.409073437997   524.6750   6.6974 -0.0078
 2461059.5   6.7721  8.3000   0.409073689777   524.7702   6.7501 -0.0079
 2461060.5   6.8319  8.3637   0.409073992647   524.8493   6.8134 -0.0080
 2461061.5   6.8429  8.4290   0.409074302896   524.9089   6.8783 -0.0081
 2461062.5   6.8063  8.4856   0.409074570857   524.9496   6.9346 -0.0081
 2461063.5   6.7344  8.5240   0.409074751007   524.9761   6.9729 -0.0082
 2461064.5   6.6485  8.5381   0.409074812893   524.9969   6.9868 -0.0082
 2461065.5   6.5758  8.5264   0.409074750230   525.0227   6.9751 -0.0082
 2461066.5   6.5433  8.4938   0.409074585700   525.0645   6.9422 -0.0081
 2461067.5   6.5712  8.4504   0.409074369404   525.1302   6.8984 -0.0081
 2461068.5   6.6662  8.4105   0.409074169673   525.2226   6.8580 -0.0080
 2461069.5   6.8180  8.3885   0.409074056575   525.3377   6.8353 -0.0080
 2461070.5   6.9997  8.3949   0.409074081386   525.4649   6.8409 -0.0080
 2461071.5   7.1744  8.4327   0.409074258838   525.5895   6.8781 -0.0081
 2461072.5   7.3063  8.4963   0.409074560591   525.6972   6.9410 -0.0081
 2461073.5   7.3720  8.5726   0.409074924652   525.7787   7.0169 -0.0082
 2461074.5   7.3669  8.6466   0.409075277061   525.8319   7.0905 -0.0083
