2461042.4058500 P
2461054.3660125 A
2461070.4069125 P
2461082.2026000 A
2461096.4682125 P
2461110.0715625 A
2461121.9860875 P
2461137.8549000 A
2461149.7885875 P
2461165.4376750 A
2461178.0722751 P
2461192.6893126 A
2461206.4720001 P
2461219.7991251 A
2461234.8311751 P
2461247.1982376 A
2461262.9707626 P
2461274.8476126 A
2461290.3630251 P
2461302.6252001 A
2461315.3692751 P
2461330.4555126 A
2461342.2539751 P
2461358.2433751 A
2461370.3759251 P
2461385.7816001 A
2461398.8551501 P
