2461097.1987326  1 Max 99.
2461119.3237326  1 Min 99.
2461220.5820764  1 Max 99.
2461245.2181701  1 Min 99.
2461337.9922326  1 Max 99.
2461357.8855451  1 Min 99.
2461091.2301389  1 Eas 18.
2461134.4331389  1 Wes 28.
2461207.3267952  1 Eas 25.
2461254.8319827  1 Wes 19.
2461325.9110764  1 Eas 25.
2461365.4726077  1 Wes 20.
2461062.1590451  1 Sup 99.
2461106.9596389  1 Inf 99.
2461175.1002639  1 Sup 99.
2461234.5596076  1 Inf 99.
2461280.2110451  1 Sup 99.
2461349.1002327  1 Inf 99.
2461316.0693576  2 Max 99.
2461356.1323576  2 Min 99.
2461267.7617639  2 Eas 46.
2461047.1917326  2 Sup 99.
2461337.6557951  2 Inf 99.
2461049.9869201  4 Con 99.
2461110.6138576  5 Min 99.
2461388.0019826  5 Max 99.
2461050.8626389  5 Opo 99.
2461251.0124201  5 Con 99.
2461249.4644201  6 Max 99.
2461386.4729201  6 Min 99.
2461124.8716076  6 Con 99.
2461318.0202014  6 Opo 99.
2461075.6926076  7 Min 99.
2461294.2632326  7 Max 99.
2461183.1016389  7 Con 99.
2461370.4454201  7 Opo 99.
2461229.6680451  8 Max 99.
2461387.9490764  8 Min 99.
2461121.9711389  8 Con 99.
2461309.5667951  8 Opo 99.
2461168.9663264  9 Max 99.
2461329.9667326  9 Min 99.
2461063.9363264  9 Con 99.
2461248.7882951  9 Opo 99.
2461368.8703889 16 Max 99.
2461175.6158889 16 Con 99.
2461280.0044201 17 Max 99.
2461376.0026389 17 Min 99.
2461102.1356076 17 Con 99.
2461320.4553576 17 Opo 99.
2461195.2859514 18 Max 99.
2461297.7032951 18 Min 99.
2461248.2077951 18 Opo 99.
2461281.4038264 19 Max 99.
2461377.1673889 19 Min 99.
2461069.3218264 19 Con 99.
2461326.7663889 19 Opo 99.
