S  69.0 2461088.9713986111  5.77600085 -0.20754347  0.00070350  0.00025530  0.00004314  0.00470804 -0.50718445 -0.22547604  0.00889586  0.00414186  0.01658354  0.00451734 2026  2 17
S  69.0 2461265.2110162280  2.48568660  0.25848510  0.00068550 -0.00022015  0.00004208  0.00459142  2.48568660  0.27551479  0.01003978 -0.00421481  0.01738478  0.00473560 2026  8 12
