2458462.4784722  19.289156798392 -21.403923831990 401959.03353
2458462.4791667  19.289756404636 -21.403565756618 401960.64720
2458462.4798611  19.290356002328 -21.403207206181 401962.26055
2458462.4805556  19.290955591480 -21.402848180700 401963.87359
2458462.4812500  19.291555172080 -21.402488680202 401965.48631
2458462.4819444  19.292154744121 -21.402128704713 401967.09872
2458462.4826389  19.292754307612 -21.401768254249 401968.71081
2458462.4833333  19.293353862544 -21.401407328838 401970.32259
2458462.4840278  19.293953419216 -21.401045910079 401971.93406
2458462.4847222  19.294552957014 -21.400684034844 401973.54521
2458462.4854167  19.295152486249 -21.400321684734 401975.15604
2458462.4861111  19.295752006914 -21.399958859778 401976.76656
2458462.4868056  19.296351518999 -21.399595559994 401978.37677
2458462.4875000  19.296951022514 -21.399231785408 401979.98666
2458462.4881944  19.297550517450 -21.398867536043 401981.59623
2458462.4888889  19.298150014092 -21.398502793448 401983.20549
2458462.4895833  19.298749491859 -21.398137594592 401984.81444
2458462.4902778  19.299348961038 -21.397771921034 401986.42307
2458462.4909722  19.299948421620 -21.397405772797 401988.03138
2458462.4916667  19.300547873614 -21.397039149901 401989.63938
2458462.4923611  19.301147317012 -21.396672052371 401991.24706
2458462.4930556  19.301746751803 -21.396304480238 401992.85443
2458462.4937500  19.302346177999 -21.395936433518 401994.46148
2458462.4944444  19.302945605877 -21.395567893691 401996.06822
2458462.4951389  19.303545014858 -21.395198897866 401997.67464
2458462.4958333  19.304144415222 -21.394829427533 401999.28074
2458462.4965278  19.304743806978 -21.394459482712 402000.88653
2458462.4972222  19.305343190117 -21.394089063424 402002.49200
2458462.4979167  19.305942564630 -21.393718169703 402004.09716
2458462.4986111  19.306541930527 -21.393346801564 402005.70200
2458462.4993056  19.307141298081 -21.392974940434 402007.30652
2458462.5000000  19.307740646717 -21.392602623533 402008.91073
2458462.5006944  19.308339986728 -21.392229832289 402010.51462
2458462.5013889  19.308939318105 -21.391856566730 402012.11819
2458462.5020833  19.309538640839 -21.391482826877 402013.72145
2458462.5027778  19.310137954940 -21.391108612753 402015.32439
2458462.5034722  19.310737260398 -21.390733924387 402016.92701
2458462.5041667  19.311336557205 -21.390358761801 402018.52932
2458462.5048611  19.311935855642 -21.389983106357 402020.13131
2458462.5055556  19.312535135155 -21.389606995395 402021.73298
2458462.5062500  19.313134406013 -21.389230410288 402023.33434
2458462.5069444  19.313733668208 -21.388853351061 402024.93538
2458462.5076389  19.314332921749 -21.388475817732 402026.53610
2458462.5083333  19.314932166628 -21.388097810330 402028.13650
2458462.5090278  19.315531402835 -21.387719328883 402029.73659
2458462.5097222  19.316130640647 -21.387340354691 402031.33636
2458462.5104167  19.316729859520 -21.386960925208 402032.93581
2458462.5111111  19.317329069712 -21.386581021751 402034.53494
2458462.5118056  19.317928271234 -21.386200644341 402036.13376
2458462.5125000  19.318527464077 -21.385819793005 402037.73226
2458462.5131944  19.319126648230 -21.385438467767 402039.33044
2458462.5138889  19.319725823704 -21.385056668651 402040.92830
2458462.5145833  19.320324990490 -21.384674395680 402042.52585
2458462.5152778  19.320924158844 -21.384291630104 402044.12307
2458462.5159722  19.321523308237 -21.383908409496 402045.71998
2458462.5166667  19.322122448940 -21.383524715106 402047.31657
2458462.5173611  19.322721580943 -21.383140546961 402048.91285
2458462.5180556  19.323320704238 -21.382755905090 402050.50880
2458462.5187500  19.323919818833 -21.382370789508 402052.10443
2458462.5194444  19.324518924720 -21.381985200246 402053.69975
2458462.5201389  19.325118032142 -21.381599118499 402055.29475
2458462.5208333  19.325717120603 -21.381212581939 402056.88943
2458462.5215278  19.326316200348 -21.380825571773 402058.48379
2458462.5222222  19.326915271366 -21.380438088027 402060.07783
2458462.5229167  19.327514333669 -21.380050130720 402061.67156
2458462.5236111  19.328113387246 -21.379661699881 402063.26496
2458462.5243056  19.328712432089 -21.379272795536 402064.85805
2458462.5250000  19.329311468207 -21.378883417700 402066.45081
2458462.5256944  19.329910505835 -21.378493547514 402068.04326
2458462.5263889  19.330509524482 -21.378103222779 402069.63539
2458462.5270833  19.331108534383 -21.377712424638 402071.22720
2458462.5277778  19.331707535548 -21.377321153108 402072.81869
2458462.5284722  19.332306527968 -21.376929408216 402074.40986
2458462.5291667  19.332905511633 -21.376537189995 402076.00071
2458462.5298611  19.333504486554 -21.376144498458 402077.59124
2458462.5305556  19.334103462959 -21.375751314685 402079.18145
2458462.5312500  19.334702420363 -21.375357676597 402080.77134
2458462.5319444  19.335301369013 -21.374963565266 402082.36091
2458462.5326389  19.335900308902 -21.374568980728 402083.95016
2458462.5333333  19.336499240019 -21.374173923002 402085.53909
2458462.5340278  19.337098162375 -21.373778392112 402087.12771
2458462.5347222  19.337697075961 -21.373382388083 402088.71600
2458462.5354167  19.338295980766 -21.372985910946 402090.30397
2458462.5361111  19.338894887032 -21.372588941712 402091.89162
2458462.5368056  19.339493774287 -21.372191518413 402093.47895
2458462.5375000  19.340092652761 -21.371793622077 402095.06596
2458462.5381944  19.340691522444 -21.371395252732 402096.65265
2458462.5388889  19.341290383345 -21.370996410394 402098.23902
2458462.5395833  19.341889235456 -21.370597095093 402099.82507
2458462.5402778  19.342488078768 -21.370197306858 402101.41079
2458462.5409722  19.343086913290 -21.369797045705 402102.99620
2458462.5416667  19.343685749235 -21.369396292596 402104.58128
2458462.5423611  19.344284566149 -21.368995085688 402106.16605
2458462.5430556  19.344883374266 -21.368593405938 402107.75049
2458462.5437500  19.345482173574 -21.368191253372 402109.33462
2458462.5444444  19.346080964067 -21.367788628026 402110.91842
2458462.5451389  19.346679745753 -21.367385529908 402112.50190
2458462.5458333  19.347278518623 -21.366981959054 402114.08506
2458462.5465278  19.347877292890 -21.366577896362 402115.66789
2458462.5472222  19.348476048113 -21.366173380104 402117.25041
2458462.5479167  19.349074794518 -21.365768391177 402118.83260
2458462.5486111  19.349673532097 -21.365362929608 402120.41448
2458462.5493056  19.350272260839 -21.364956995433 402121.99603
2458462.5500000  19.350870980755 -21.364550588667 402123.57726
2458462.5506944  19.351469691836 -21.364143709335 402125.15816
2458462.5513889  19.352068394072 -21.363736357469 402126.73875
2458462.5520833  19.352667097681 -21.363328513904 402128.31901
2458462.5527778  19.353265782238 -21.362920217025 402129.89895
2458462.5534722  19.353864457942 -21.362511447690 402131.47857
2458462.5541667  19.354463124802 -21.362102205911 402133.05787
2458462.5548611  19.355061782811 -21.361692491723 402134.63684
2458462.5555556  19.355660431959 -21.361282305148 402136.21550
2458462.5562500  19.356259072255 -21.360871646208 402137.79383
2458462.5569444  19.356857703690 -21.360460514930 402139.37183
2458462.5576389  19.357456336461 -21.360048892097 402140.94952
2458462.5583333  19.358054950160 -21.359636816219 402142.52688
2458462.5590278  19.358653554995 -21.359224268073 402144.10392
2458462.5597222  19.359252150960 -21.358811247693 402145.68064
2458462.5604167  19.359850738043 -21.358397755105 402147.25703
2458462.5611111  19.360449316255 -21.357983790329 402148.83310
2458462.5618056  19.361047885587 -21.357569353392 402150.40885
2458462.5625000  19.361646456222 -21.357154425025 402151.98427
2458462.5631944  19.362245007784 -21.356739043834 402153.55937
2458462.5638889  19.362843550458 -21.356323190557 402155.13415
2458462.5645833  19.363442084234 -21.355906865228 402156.70860
2458462.5652778  19.364040609123 -21.355490067861 402158.28274
2458462.5659722  19.364639125114 -21.355072798484 402159.85654
2458462.5666667  19.365237632200 -21.354655057127 402161.43003
2458462.5673611  19.365836130389 -21.354236843810 402163.00319
2458462.5680556  19.366434629857 -21.353818139201 402164.57602
2458462.5687500  19.367033110232 -21.353398982032 402166.14854
2458462.5694444  19.367631581690 -21.352979352990 402167.72073
2458462.5701389  19.368230044241 -21.352559252083 402169.29259
2458462.5708333  19.368828497875 -21.352138679347 402170.86413
2458462.5715278  19.369426942584 -21.351717634809 402172.43535
2458462.5722222  19.370025378377 -21.351296118487 402174.00624
2458462.5729167  19.370623805246 -21.350874130411 402175.57681
2458462.5736111  19.371222233357 -21.350451651190 402177.14705
2458462.5743056  19.371820642366 -21.350028719671 402178.71697
2458462.5750000  19.372419042443 -21.349605316474 402180.28657
2458462.5756944  19.373017433577 -21.349181441629 402181.85584
2458462.5763889  19.373615815780 -21.348757095148 402183.42478
2458462.5770833  19.374214189040 -21.348332277071 402184.99340
2458462.5777778  19.374812553357 -21.347906987414 402186.56170
2458462.5784722  19.375410918889 -21.347481206737 402188.12967
2458462.5791667  19.376009265308 -21.347054973994 402189.69732
2458462.5798611  19.376607602775 -21.346628269752 402191.26464
2458462.5805556  19.377205931280 -21.346201094043 402192.83164
2458462.5812500  19.377804250833 -21.345773446873 402194.39831
2458462.5819444  19.378402561426 -21.345345328287 402195.96465
2458462.5826389  19.379000863048 -21.344916738302 402197.53068
2458462.5833333  19.379599155711 -21.344487676944 402199.09637
2458462.5840278  19.380197449566 -21.344058124705 402200.66174
2458462.5847222  19.380795724280 -21.343628120676 402202.22679
2458462.5854167  19.381393990026 -21.343197645345 402203.79150
2458462.5861111  19.381992246795 -21.342766698744 402205.35590
2458462.5868056  19.382590494577 -21.342335280905 402206.91997
2458462.5875000  19.383188733382 -21.341903391841 402208.48371
2458462.5881944  19.383786963202 -21.341471031581 402210.04712
2458462.5888889  19.384385184034 -21.341038200158 402211.61021
2458462.5895833  19.384983406021 -21.340604878004 402213.17298
2458462.5902778  19.385581608867 -21.340171104314 402214.73541
2458462.5909722  19.386179802715 -21.339736859537 402216.29753
