S  70.0 2457456.5872461046  6.10566386 -0.07639749  0.00067116  0.00028465  0.00004294  0.00468555 -0.17752145 -0.07157746  0.01039976  0.00332132  0.01767702  0.00481521 2016  3  9
S  70.0 2457632.8875221256  2.80889104  0.14063400  0.00065895 -0.00026463  0.00004225  0.00461041  2.80889104  0.13501294  0.00889430 -0.00266154  0.01623240  0.00442169 2016  9  1
