2457392.6952326  1 Max 99.
2457413.2834201  1 Min 99.
2457507.6451076  1 Max 99.
2457530.4237639  1 Min 99.
2457630.5377327  1 Max 99.
2457652.9142327  1 Min 99.
2457741.7849827  1 Max 99.
2457425.5501076  1 Wes 26.
2457497.0764826  1 Eas 20.
2457544.8585452  1 Wes 24.
2457617.3828577  1 Eas 27.
2457660.3037639  1 Wes 18.
2457733.6857952  1 Eas 21.
2457402.0865139  1 Inf 99.
2457471.3408889  1 Sup 99.
2457518.1334201  1 Inf 99.
2457576.6415451  1 Sup 99.
2457644.4860451  1 Inf 99.
2457689.1780451  1 Sup 99.
2457751.2828576  1 Inf 99.
2457546.4093264  2 Sup 99.
2457495.5855139  4 Max 99.
2457569.8474826  4 Min 99.
2457530.9700451  4 Opo 99.
2457396.3156076  5 Max 99.
2457518.4662639  5 Min 99.
2457455.9562951  5 Opo 99.
2457657.7915451  5 Con 99.
2457473.0322014  6 Max 99.
2457614.2454514  6 Min 99.
2457542.7759201  6 Opo 99.
2457732.9939201  6 Con 99.
2457599.5837639  7 Max 99.
2457752.1804514  7 Min 99.
2457488.3937326  7 Con 99.
2457676.9466389  7 Opo 99.
2457553.8466076  8 Max 99.
2457712.9338264  8 Min 99.
2457447.1576076  8 Con 99.
2457634.1928264  8 Opo 99.
2457497.0328889  9 Max 99.
2457657.6221701  9 Min 99.
2457393.6445451  9 Con 99.
2457577.4353576  9 Opo 99.
2457634.0293576 16 Max 99.
2457737.7989514 16 Min 99.
2457451.4007014 16 Con 99.
2457682.7199514 16 Opo 99.
2457558.1218264 17 Max 99.
2457669.5654514 17 Min 99.
2457406.9355139 17 Con 99.
2457621.0151389 17 Opo 99.
2457454.1672014 18 Max 99.
2457565.2036701 18 Min 99.
2457505.6141076 18 Opo 99.
2457722.3139826 18 Con 99.
2457725.6490139 19 Max 99.
2457532.3078889 19 Con 99.
