 -3   21 39  20 56  20 26  20  4  19 46  19 31  19  6  18 46  18 28  18 11  17 53  17 35  17 24  17 12  17 12  17  7  17  2  16 56  16 50  16 43  16 36  16 28  16 19  16  8  15 57  15 43  15 28  15  8
 -2   21 39  20 56  20 27  20  4  19 46  19 31  19  6  18 46  18 28  18 11  17 54  17 35  17 25  17 13  17 13  17  8  17  3  16 57  16 51  16 44  16 37  16 28  16 19  16  9  15 58  15 44  15 29  15  9
 -1   21 38  20 56  20 27  20  4  19 46  19 31  19  7  18 46  18 29  18 12  17 55  17 36  17 26  17 14  17 14  17  9  17  3  16 58  16 51  16 45  16 37  16 29  16 20  16 10  15 59  15 46  15 30  15 11
  0   21 38  20 56  20 27  20  5  19 47  19 32  19  7  18 47  18 29  18 12  17 55  17 37  17 26  17 15  17 15  17 10  17  4  16 58  16 52  16 46  16 38  16 30  16 21  16 11  16  0  15 47  15 31  15 12
  1   21 37  20 56  20 27  20  5  19 47  19 32  19  7  18 47  18 30  18 13  17 56  17 37  17 27  17 15  17 15  17 10  17  5  16 59  16 53  16 47  16 39  16 31  16 22  16 13  16  1  15 48  15 33  15 14
  2   21 37  20 55  20 27  20  5  19 47  19 32  19  8  18 48  18 30  18 13  17 56  17 38  17 28  17 16  17 16  17 11  17  6  17  0  16 54  16 47  16 40  16 32  16 24  16 14  16  2  15 49  15 34  15 15
  3   21 36  20 55  20 26  20  5  19 47  19 32  19  8  18 48  18 30  18 14  17 57  17 39  17 28  17 17  17 17  17 12  17  7  17  1  16 55  16 48  16 41  16 33  16 25  16 15  16  4  15 51  15 36  15 17
  4   21 36  20 55  20 26  20  5  19 47  19 32  19  8  18 48  18 31  18 14  17 58  17 39  17 29  17 18  17 18  17 13  17  8  17  2  16 56  16 49  16 42  16 35  16 26  16 16  16  5  15 52  15 37  15 19
  5   21 35  20 54  20 26  20  5  19 47  19 32  19  8  18 49  18 31  18 15  17 58  17 40  17 30  17 19  17 19  17 14  17  9  17  3  16 57  16 51  16 43  16 36  16 27  16 17  16  7  15 54  15 39  15 21
  6   21 34  20 54  20 26  20  4  19 47  19 33  19  9  18 49  18 32  18 15  17 59  17 41  17 31  17 20  17 20  17 15  17 10  17  4  16 58  16 52  16 45  16 37  16 28  16 19  16  8  15 55  15 41  15 23
  7   21 33  20 53  20 26  20  4  19 47  19 33  19  9  18 49  18 32  18 16  17 59  17 42  17 32  17 21  17 21  17 16  17 11  17  5  16 59  16 53  16 46  16 38  16 30  16 20  16 10  15 57  15 43  15 25
  8   21 32  20 53  20 25  20  4  19 47  19 33  19  9  18 50  18 33  18 16  18  0  17 42  17 32  17 21  17 21  17 17  17 12  17  6  17  0  16 54  16 47  16 39  16 31  16 22  16 11  15 59  15 44  15 27
  9   21 31  20 52  20 25  20  4  19 47  19 33  19  9  18 50  18 33  18 17  18  1  17 43  17 33  17 22  17 22  17 18  17 13  17  7  17  1  16 55  16 48  16 41  16 33  16 23  16 13  16  1  15 46  15 29
 10   21 29  20 51  20 24  20  4  19 47  19 33  19  9  18 50  18 33  18 17  18  1  17 44  17 34  17 23  17 23  17 19  17 14  17  8  17  2  16 56  16 50  16 42  16 34  16 25  16 14  16  2  15 48  15 31
 11   21 28  20 50  20 24  20  3  19 47  19 32  19  9  18 50  18 34  18 18  18  2  17 45  17 35  17 24  17 24  17 20  17 15  17  9  17  4  16 58  16 51  16 44  16 35  16 26  16 16  16  4  15 50  15 34
 12   21 27  20 50  20 23  20  3  19 46  19 32  19  9  18 51  18 34  18 18  18  3  17 45  17 36  17 25  17 25  17 21  17 16  17 10  17  5  16 59  16 52  16 45  16 37  16 28  16 18  16  6  15 53  15 36
 13   21 25  20 49  20 23  20  2  19 46  19 32  19 10  18 51  18 34  18 19  18  3  17 46  17 37  17 26  17 26  17 22  17 17  17 12  17  6  17  0  16 54  16 46  16 39  16 30  16 20  16  8  15 55  15 39
 14   21 24  20 48  20 22  20  2  19 46  19 32  19 10  18 51  18 35  18 19  18  4  17 47  17 38  17 27  17 27  17 23  17 18  17 13  17  7  17  1  16 55  16 48  16 40  16 31  16 22  16 10  15 57  15 41
 15   21 22  20 47  20 21  20  2  19 45  19 32  19 10  18 51  18 35  18 20  18  4  17 48  17 39  17 28  17 28  17 24  17 19  17 14  17  9  17  3  16 56  16 49  16 42  16 33  16 23  16 12  15 59  15 44
 16   21 21  20 46  20 21  20  1  19 45  19 32  19 10  18 51  18 35  18 20  18  5  17 49  17 39  17 29  17 29  17 25  17 20  17 15  17 10  17  4  16 58  16 51  16 43  16 35  16 25  16 14  16  2  15 46
 17   21 19  20 45  20 20  20  0  19 45  19 31  19  9  18 52  18 36  18 21  18  6  17 49  17 40  17 30  17 30  17 26  17 21  17 16  17 11  17  6  16 59  16 53  16 45  16 37  16 27  16 17  16  4  15 49
 18   21 18  20 44  20 19  20  0  19 44  19 31  19  9  18 52  18 36  18 21  18  6  17 50  17 41  17 31  17 31  17 27  17 23  17 18  17 13  17  7  17  1  16 54  16 47  16 39  16 29  16 19  16  7  15 52
 19   21 16  20 42  20 18  19 59  19 44  19 31  19  9  18 52  18 36  18 22  18  7  17 51  17 42  17 33  17 33  17 28  17 24  17 19  17 14  17  8  17  2  16 56  16 49  16 41  16 31  16 21  16  9  15 55
 20   21 14  20 41  20 17  19 59  19 43  19 30  19  9  18 52  18 37  18 22  18  8  17 52  17 43  17 34  17 34  17 29  17 25  17 20  17 15  17 10  17  4  16 57  16 50  16 42  16 34  16 23  16 11  15 57
 21   21 12  20 40  20 16  19 58  19 43  19 30  19  9  18 52  18 37  18 22  18  8  17 53  17 44  17 35  17 35  17 31  17 26  17 22  17 17  17 11  17  5  16 59  16 52  16 44  16 36  16 26  16 14  16  0
 22   21 10  20 38  20 15  19 57  19 42  19 30  19  9  18 52  18 37  18 23  18  9  17 54  17 45  17 36  17 36  17 32  17 27  17 23  17 18  17 13  17  7  17  1  16 54  16 46  16 38  16 28  16 17  16  3
 23   21  8  20 37  20 14  19 56  19 42  19 29  19  9  18 52  18 37  18 23  18  9  17 54  17 46  17 37  17 37  17 33  17 29  17 24  17 19  17 14  17  9  17  3  16 56  16 48  16 40  16 30  16 19  16  6
 24   21  6  20 36  20 13  19 56  19 41  19 29  19  9  18 52  18 37  18 24  18 10  17 55  17 47  17 38  17 38  17 34  17 30  17 26  17 21  17 16  17 10  17  4  16 58  16 50  16 42  16 33  16 22  16  9
 25   21  4  20 34  20 12  19 55  19 40  19 28  19  8  18 52  18 38  18 24  18 11  17 56  17 48  17 39  17 39  17 35  17 31  17 27  17 22  17 17  17 12  17  6  17  0  16 52  16 44  16 35  16 25  16 12
 26   21  2  20 33  20 11  19 54  19 40  19 28  19  8  18 52  18 38  18 24  18 11  17 57  17 49  17 40  17 40  17 36  17 32  17 28  17 24  17 19  17 13  17  8  17  1  16 54  16 46  16 38  16 27  16 15
 27   21  0  20 31  20 10  19 53  19 39  19 27  19  8  18 52  18 38  18 25  18 12  17 58  17 50  17 41  17 41  17 38  17 34  17 30  17 25  17 20  17 15  17 10  17  3  16 56  16 49  16 40  16 30  16 18
 28   20 58  20 30  20  9  19 52  19 38  19 27  19  8  18 52  18 38  18 25  18 12  17 58  17 51  17 42  17 42  17 39  17 35  17 31  17 27  17 22  17 17  17 11  17  5  16 59  16 51  16 42  16 33  16 21
 29   20 56  20 28  20  7  19 51  19 38  19 26  19  7  18 52  18 38  18 26  18 13  17 59  17 52  17 44  17 44  17 40  17 36  17 32  17 28  17 23  17 18  17 13  17  7  17  1  16 53  16 45  16 35  16 24
 30   20 54  20 27  20  6  19 50  19 37  19 26  19  7  18 52  18 38  18 26  18 13  18  0  17 53  17 45  17 45  17 41  17 38  17 34  17 29  17 25  17 20  17 15  17  9  17  3  16 56  16 47  16 38  16 27
 31   20 52  20 25  20  5  19 49  19 36  19 25  19  7  18 52  18 39  18 26  18 14  18  1  17 54  17 46  17 46  17 42  17 39  17 35  17 31  17 27  17 22  17 17  17 11  17  5  16 58  16 50  16 41  16 30
 32   20 49  20 23  20  4  19 48  19 35  19 24  19  6  18 52  18 39  18 27  18 15  18  2  17 55  17 47  17 47  17 44  17 40  17 36  17 32  17 28  17 24  17 19  17 13  17  7  17  0  16 53  16 44  16 33
 33   20 47  20 22  20  2  19 47  19 34  19 24  19  6  18 51  18 39  18 27  18 15  18  3  17 56  17 48  17 48  17 45  17 41  17 38  17 34  17 30  17 25  17 20  17 15  17  9  17  3  16 55  16 47  16 37
 34   20 45  20 20  20  1  19 46  19 33  19 23  19  6  18 51  18 39  18 27  18 16  18  3  17 57  17 49  17 49  17 46  17 43  17 39  17 35  17 31  17 27  17 22  17 17  17 11  17  5  16 58  16 49  16 40
 35   20 43  20 18  19 59  19 45  19 33  19 22  19  5  18 51  18 39  18 27  18 16  18  4  17 58  17 50  17 50  17 47  17 44  17 41  17 37  17 33  17 29  17 24  17 19  17 13  17  7  17  0  16 52  16 43
 36   20 40  20 16  19 58  19 44  19 32  19 21  19  5  18 51  18 39  18 28  18 17  18  5  17 59  17 52  17 52  17 49  17 45  17 42  17 38  17 35  17 30  17 26  17 21  17 16  17 10  17  3  16 55  16 46
 37   20 38  20 14  19 57  19 42  19 31  19 21  19  4  18 51  18 39  18 28  18 17  18  6  18  0  17 53  17 53  17 50  17 47  17 43  17 40  17 36  17 32  17 28  17 23  17 18  17 12  17  5  16 58  16 49
