  8068  01 44 57.46 +50 47 28.2  4.01 -0.098   B2Vpe        phi        Per    24.08   -13.59    4.55
  8102  01 45 01.24 -15 49 48.6  3.49  0.727   G8V          tau        Cet -1721.82   854.07  274.17
  8198  01 46 28.75 +09 15 36.4  4.26  0.942   K0III        o          Psc    70.82    38.99   12.63
  8645  01 52 28.39 -10 14 04.2  3.74  1.136   K2III        zeta       Cet    38.78   -38.04   12.59
  8796  01 54 15.38 +29 40 40.3  3.42  0.488   F6IV         alpha      Tri    12.02  -233.69   50.87
  8832  01 54 39.56 +19 23 36.8  3.88 -0.047   A1p Si                         79.43   -99.10   15.96
  8837  01 54 27.94 -46 12 10.5  4.39  1.597   M4III SB     psi        Phe   -92.38   -91.46   10.15
  8886  01 55 53.57 +63 46 12.0  3.35 -0.150   B2pvar       epsilon    Cas    31.98   -18.66    7.38
  8903  01 55 46.62 +20 54 26.7  2.64  0.165 P A5V          beta       Ari    96.32  -108.80   54.74
  9007  01 56 45.23 -51 30 27.2  3.69  0.844   G5IV         chi        Eri   681.24   284.23   57.19
  9236  01 59 24.91 -61 28 14.4  2.86  0.290   F0V          alpha      Hyi   262.54    26.88   45.74
  9347  02 00 58.26 -20 58 45.4  3.99  1.554   K5/M0III     upsilon    Cet   133.01   -24.53   10.84
  9480  02 03 40.78 +71 00 18.3  4.49  0.164   A3IV                          -54.46   -10.69   27.91
  9487  02 03 06.59 +02 51 43.0  3.82  0.024 P A2           alpha      Psc    33.29    -0.42   23.45
  9598  02 05 13.71 +72 31 09.0  3.95 -0.002   A2V                     Cas   -44.00    22.51   20.12
  9640  02 05 09.99 +42 25 37.6  2.10  1.370 W B8V          gamma^1    And    43.08   -50.85    9.19
  9884  02 08 20.03 +23 33 30.4  2.01  1.151   K2III        alpha      Ari   190.73  -145.77   49.48
 10064  02 10 46.24 +35 04 59.8  3.00  0.140   A5III        beta       Tri   148.78   -39.13   26.24
 10324  02 14 05.36 +08 56 30.9  4.36  0.878   G8II:        xi^1       Cet   -26.23   -14.40    9.01
 10602  02 17 14.48 -51 25 04.5  3.56 -0.120   B8IV-V       phi        Eri    90.75   -21.90   21.06
 10670  02 18 32.40 +33 56 27.5  4.03  0.019   A1Vnn        gamma      Tri    44.91   -52.42   27.73
 11001  02 22 07.20 -68 33 59.3  4.08  0.034   A3V          delta      Hyi   -50.07     2.38   24.10
 11407  02 27 44.18 -47 36 45.2  4.24 -0.136   B5IV         kappa      Eri    19.97    -5.44    6.17
 11484  02 29 15.11 +08 33 03.2  4.30 -0.053   B9III        xi^2       Cet    41.72   -14.46   18.53
 11569  02 30 47.02 +67 29 35.7  4.46  0.153 P A5p Sr       iota       Cas   -27.92    37.06   23.04
 11767  02 57 49.59 +89 21 00.0  1.97  0.636 P F7:Ib-IIv SB alpha      UMi    44.22   -11.74    7.56
 12387  02 40 32.13 +00 24 57.3  4.08 -0.212 P B2IV         delta      Cet    14.44    -2.53    5.04
 12394  02 39 54.71 -68 10 46.0  4.12 -0.061   B9III        epsilon    Hyi    87.40     0.56   21.27
 12486  02 41 28.56 -39 46 06.5  4.11  1.006   K0III        iota       Eri   135.17   -27.34   22.42
 12706  02 44 21.90 +03 19 16.2  3.47  0.093   A3V          gamma      Cet  -146.43  -145.27   39.78
 12770  02 45 05.94 -13 46 22.2  4.24 -0.122   B7IV         pi         Cet    -7.58    -8.40    7.40
 12777  02 45 36.69 +49 18 49.5  4.10  0.514   F7V          theta      Per   334.03   -89.96   89.03
 12828  02 46 03.22 +10 11 58.6  4.27  0.311   F1III-IV     mu         Cet   285.17   -30.40   38.71
 12843  02 46 03.63 -18 29 12.3  4.47  0.481   F5/F6V       tau^1      Eri   330.93    36.28   71.56
 13147  02 49 56.90 -32 19 14.5  4.45  0.981   G8III        beta       For    86.96   158.96   19.31
 13209  02 51 11.75 +27 20 37.6  3.61 -0.100   B8Vn                    Ari    65.47  -116.59   20.45
 13254  02 51 53.17 +38 24 06.3  4.22  0.343   F2III                   Per   195.68  -108.92   25.54
 13268  02 52 12.45 +55 58 44.6  3.77  1.690   K3Ib comp SB eta        Per    16.64   -13.76    2.45
 13531  02 55 43.45 +52 50 41.6  3.93  0.758   G4III        tau        Per    -1.99    -4.53   13.15
 13701  02 57 25.82 -08 49 03.5  3.89  1.088   K1III-IV     eta        Eri    77.73  -219.99   24.49
 13847  02 59 02.31 -40 13 24.1  2.88  0.128   A4III+       theta^1    Eri   -53.53    25.71   20.22
 14135  03 03 21.21 +04 10 08.3  2.54  1.630 P M2III        alpha      Cet   -11.81   -78.76   14.82
 14146  03 03 17.76 -23 32 42.4  4.08  0.163   A4V          tau^3      Eri  -145.96   -55.76   37.85
 14328  03 06 17.67 +53 35 06.5  2.91  0.716   G8III+       gamma      Per     0.50    -4.19   12.72
 14354  03 06 29.87 +38 55 05.8  3.32  1.528 P M3IIIvar     rho        Per   128.69  -106.61   10.03
 14576  03 09 30.64 +41 01 59.4  2.09 -0.003 W B8V          beta       Per     2.39    -1.44   35.14
 14632  03 10 33.47 +49 41 23.7  4.05  0.595   G0V          iota       Per  1262.29   -91.53   94.93
 14668  03 10 53.28 +44 56 01.5  3.79  0.980   K0III        kappa      Per   173.01  -142.05   29.05
 14838  03 12 48.35 +19 48 10.5  4.35  1.033   K2IIIvar     delta      Ari   154.61    -8.39   19.44
 14879  03 12 56.87 -28 54 28.7  3.80  0.543   F8V          alpha      For   371.49   612.26   70.86
 15474  03 20 25.76 -21 41 03.5  3.70  1.614 P M3/M4III     tau^4      Eri    51.35    32.20   12.63
 15510  03 20 44.76 -42 59 32.8  4.26  0.711   G8V                          3038.08   726.34  165.02
 15549  03 21 35.10 +29 07 16.9  4.47  1.555   K2II-III                       -8.21   -16.42    5.09
 15863  03 25 47.83 +49 55 56.8  1.79  0.481 P F5Ib         alpha      Per    24.11   -26.01    5.51
 15900  03 25 55.14 +09 05 58.9  3.61  0.887   G8III        o          Tau   -74.25   -80.31   15.42
 16083  03 28 16.98 +09 48 10.2  3.73 -0.082   B9Vn         xi         Tau    53.61   -38.12   14.68
 16228  03 30 44.76 +60 00 35.4  4.21  0.419 D B9Ia                           -0.82    -1.85    0.76
 16335  03 32 01.79 +48 03 51.4  4.36  1.367   K3III        sigma      Per     1.56    18.13    9.23
 16369  03 32 00.47 +13 00 20.0  4.14  1.112   K0II-III                Tau    18.94    -1.55    9.05
 16537  03 33 53.88 -09 23 24.2  3.72  0.881 P K2V          epsilon    Eri  -976.44    17.97  310.75
 16611  03 34 41.66 -21 33 54.9  4.26 -0.106   B9V          tau^5      Eri    44.91   -27.47   11.02
 16826  03 37 57.36 +48 15 32.6  4.32 -0.058 P B5Ve         psi        Per    21.41   -27.58    4.66
 16852  03 37 55.27 +00 27 55.5  4.29  0.575   F9V                     Tau  -232.69  -482.00   72.89
 17358  03 44 23.62 +47 51 04.6  3.01 -0.125   B5III SB     delta      Per    23.83   -41.93    6.18
 17378  03 44 13.92 -09 41 42.9  3.52  0.915   K0IV         delta      Eri   -91.71   742.23  110.58
 17440  03 44 27.76 -64 44 34.0  3.84  1.133   K0IV SB      beta       Ret   308.39    78.72   32.71
 17448  03 45 36.59 +32 21 05.8  3.84  0.022 W B1III        o          Per     8.11   -10.32    2.21
 17499  03 46 05.83 +24 10 34.6  3.72 -0.105   B6III                   Tau    21.55   -44.92    8.80
 17529  03 46 35.65 +42 38 29.7  3.77  0.425   F5IIvar      nu         Per   -14.59     1.75    5.86
 17531  03 46 25.96 +24 31 48.4  4.30 -0.110   B6V                     Tau    19.35   -41.63    8.75
 17573  03 47 03.05 +24 25 49.1  3.87 -0.063   B8III                   Tau    21.09   -45.03    9.06
 17593  03 47 06.76 -12 02 18.7  4.43  1.604   M1III        pi         Eri    55.59    60.03    6.56
 17608  03 47 32.83 +24 00 38.6  4.14 -0.051   B6IV         71         Tau    21.17   -42.67    9.08
 17651  03 47 43.85 -23 11 25.0  4.22  0.434   F3/F5V       tau^6      Eri  -159.86  -528.54   55.79
 17678  03 46 56.63 -74 10 32.8  3.26  1.590 P M2III        gamma      Hyi    51.07   115.27   15.23
 17702  03 48 42.44 +24 10 01.2  2.85 -0.086   B7III        eta        Tau    19.35   -43.11    8.87
 17797  03 49 21.32 -37 33 30.5  4.30 -0.038   A+                             75.83   -10.69   20.23
 17847  03 50 23.13 +24 06 52.4  3.62 -0.070   B8III                   Tau    17.77   -44.70    8.57
 17874  03 50 13.32 -36 08 21.1  4.17  0.927   G8III                         -49.42   -56.63   15.54
 17884  03 51 25.20 +65 35 13.2  4.39  1.870   M1III        BE         Cam    -2.50   -13.98    3.38
 18246  03 55 25.54 +31 56 34.4  2.84  0.271   B1Ib         zeta       Per     4.41    -9.15    3.32
 18255  03 55 19.38 -02 53 43.6  4.46  0.672   G8III                          26.42     1.49    9.46
 18532  03 59 14.15 +40 04 03.9  2.90 -0.199   B0.5V        epsilon    Per    12.61   -24.06    6.06
 18543  03 58 59.22 -13 27 05.2  2.97  1.588   M1IIIb Ca-1  gamma      Eri    60.51  -111.34   14.75
 18614  04 00 18.05 +35 50 53.7  3.98  0.016   O7.5Iab:     xi         Per     1.92     2.30    1.84
 18724  04 01 49.13 +12 32 48.5  3.41 -0.099   B3V + A      lambda     Tau    -8.15   -11.98    8.81
 18744  04 01 11.88 -62 06 08.9  4.48  1.500   M4III                           1.80    34.95    6.65
 18907  04 04 14.95 +06 02 41.1  3.91  0.032   A1V          nu         Tau     5.52    -1.63   25.24
 19038  04 05 54.65 +22 08 10.8  4.36  1.064   K0III                   Tau    91.73   -58.52   18.04
 19167  04 08 07.22 +50 24 17.7  4.25 -0.011   A0IVn        lambda     Per   -13.03   -36.37    9.41
 19343  04 10 09.47 +47 45 55.0  3.96 -0.025   B3Ve         MX         Per    20.19   -33.26    5.89
 19587  04 12 52.08 -06 47 07.7  4.04  0.327 P F2II-III     o^1        Eri    11.92    81.28   25.98
 19747  04 14 40.93 -42 14 41.2  3.85  1.085   K1III        alpha      Hor    41.89  -203.65   27.85
 19780  04 14 41.61 -62 25 22.5  3.33  0.915   G7III        alpha      Ret    41.64    49.72   19.98
 19812  04 16 24.65 +48 27 33.9  4.12  0.935   G0Ib         mu         Per     5.04   -17.35    4.51
 19849  04 16 12.97 -07 37 19.9  4.43  0.820   K1V          o^2        Eri -2239.33 -3419.86  198.24
 19860  04 16 38.99 +08 56 32.0  4.27 -0.054   B3IV         mu         Tau    20.39   -21.75    7.50
 19893  04 16 33.92 -51 26 08.6  4.26  0.312 P F4III        gamma      Dor   100.57   184.23   49.26
 19921  04 16 50.46 -59 15 12.2  4.44  1.078   K2IV         epsilon    Ret   -47.99  -167.81   54.84
 20042  04 18 40.26 -33 44 57.8  3.55 -0.108   B9V                     Eri    62.31    -6.75   18.27
 20205  04 20 57.77 +15 40 32.0  3.65  0.981   G8III        gamma      Tau   115.29   -23.86   21.17
 20455  04 24 07.20 +17 35 20.3  3.77  0.983   G8III        delta      Tau   107.75   -28.84   21.29
 20535  04 24 48.49 -33 58 13.1  3.97  1.468   K4III                   Eri    73.77    57.57   11.95
 20635  04 26 35.67 +22 20 20.9  4.21  0.136   A7IV-V       kappa^1    Tau   105.49   -44.14   21.27
 20648  04 26 40.72 +17 58 23.5  4.30  0.049   A2IV         76         Tau   108.26   -32.47   22.05
 20711  04 27 32.26 +22 51 30.2  4.28  0.263 P A8Vn         upsilon    Tau   108.66   -45.83   21.07
 20713  04 27 30.99 +15 39 47.3  4.48  0.262 P F0V          77         Tau   114.66   -33.30   20.86
 20885  04 29 44.92 +16 00 22.1  3.84  0.952   G7III        theta^1    Tau   104.76   -15.01   20.66
 20889  04 29 48.99 +19 13 27.3  3.53  1.014   K0III        epsilon    Tau   107.23   -36.77   21.04
 20894  04 29 50.13 +15 54 53.1  3.40  0.179 P A7III        theta^2    Tau   108.66   -26.39   21.89
 21248  04 34 18.85 -29 43 34.2  4.49  0.972   K0III        upsilon^1  Eri  -114.35  -271.56   26.22
 21281  04 34 26.51 -55 00 11.5  3.30 -0.079 P A0V:         alpha      Dor    58.06    12.73   18.56
 21393  04 36 20.91 -30 31 17.4  3.81  0.957   G8III        upsilon^2  Eri   -48.92   -12.75   15.62
 21402  04 36 46.95 +10 12 04.6  4.25  0.184   A5m                     Tau    44.89   -52.42   21.68
 21421  04 37 05.96 +16 32 56.0  0.87  1.538   K5III        alpha      Tau    62.78  -189.36   50.09
 21444  04 37 20.69 -03 18 43.1  3.93 -0.210   B2III SB     nu         Eri     1.73    -4.54    5.56
 21476  04 38 06.96 +41 18 17.8  4.25  1.171   G8II comp               Per    -5.42   -19.19    5.08
 21589  04 39 18.35 +12 33 01.3  4.27  0.122   A6V                     Tau   101.73   -14.90   21.79
 21594  04 39 07.21 -14 15 55.3  3.86  1.082   K1III                   Eri   -77.86  -178.06   29.84
 21763  04 41 20.39 -19 38 00.4  4.32  1.599 P M3/M4III     DM         Eri    28.21   -97.09    9.03
 21770  04 41 13.41 -41 49 32.0  4.44  0.342   F2V          alpha      Cae  -141.18   -74.95   49.67
 21881  04 43 28.70 +22 59 40.2  4.27 -0.112   B3V          tau        Tau    -2.84   -20.33    8.14
 22109  04 46 31.74 -03 13 06.7  4.01 -0.148   B5IV         mu         Eri    17.27   -13.51    6.13
 22449  04 50 57.29 +06 59 43.7  3.19  0.484   F6V          pi^3       Ori   463.44    11.62  124.60
 22509  04 51 43.86 +08 56 01.5  4.35  0.010   A1Vn         pi^2       Ori    -0.87   -31.57   16.84
 22549  04 52 17.97 +05 38 18.9  3.68 -0.157 P B2III SB     pi^4       Ori    -3.62     1.03    2.59
 22701  04 53 54.19 -05 25 11.5  4.36  0.257   A9IV         omega      Eri   -18.01    25.03   14.39
 22783  04 56 06.12 +66 22 28.6  4.26 -0.008   O9.5Ia SB:   alpha      Cam     0.49     7.31    0.47
 22797  04 55 19.26 +02 28 21.7  3.71 -0.179   B2III SB     pi^5       Ori     1.43     0.23    2.43
 22957  04 57 31.55 +13 32 42.7  4.06  1.158   K2III        o^2        Ori   -77.77   -45.97   19.26
 23015  04 58 19.91 +33 11 47.9  2.69  1.490   K3IIvar      iota       Aur     3.63   -18.54    6.37
 23040  04 58 56.20 +53 46 57.3  4.43 -0.017   A1V                     Cam   -24.17     7.53    8.68
 23123  04 59 36.74 +01 44 38.2  4.47  1.369   K2IIvar      pi^6       Ori    -1.59    -7.93    3.42
 23416  05 03 26.65 +43 51 05.5  3.03  0.537 D F0Ia         epsilon    Aur     0.18    -2.31    1.60
 23453  05 03 54.89 +41 06 13.3  3.69  1.154 P K4II comp    zeta       Aur     8.88   -21.43    4.14
 23522  05 05 15.01 +60 28 10.6  4.03  0.921   G0Ib         beta       Cam    -6.11   -14.78    3.27
 23685  05 06 19.78 -22 20 41.1  3.19  1.460   K4III        epsilon    Lep    19.27   -72.35   14.39
 23767  05 07 57.37 +41 15 36.4  3.18 -0.148   B3V          eta        Aur    30.60   -68.41   14.87
 23875  05 08 51.54 -05 03 41.0  2.78  0.161   A3IIIvar     beta       Eri   -83.39   -75.44   36.71
 23972  05 10 07.71 -08 43 45.2  4.25 -0.187   B2IVn        lambda     Eri     0.00    -2.01    1.86
 24244  05 13 15.35 -11 50 45.8  4.45 -0.099   B8V          iota       Lep    24.95   -31.22   13.53
 24305  05 13 51.21 -16 10 57.1  3.29 -0.110   B9IV: HgMn   mu         Lep    45.66   -16.13   17.69
 24327  05 14 10.74 -12 55 06.3  4.36 -0.094   B7V          kappa      Lep   -12.22    -1.32    5.83
 24331  05 14 21.87 +02 53 02.9  4.46  1.166   K3III        rho        Ori     3.05     4.94    9.49
 24436  05 15 31.45 -08 10 45.8  0.18 -0.030   B8Ia         beta       Ori     1.87    -0.56    4.22
 24608  05 18 12.43 +46 00 59.8  0.08  0.795 P M1: comp     alpha      Aur    75.52  -427.13   77.29
 24674  05 18 36.18 -06 49 25.4  3.59 -0.115   B5III        tau        Ori   -15.31    -9.57    5.88
 24845  05 20 31.25 -13 09 25.3  4.29 -0.235   B0.5IV       lambda     Lep    -2.49    -4.74    3.03
 25247  05 24 56.14 -07 47 26.5  4.13  0.943   G8III                   Ori   -13.91   -44.80   18.71
 25281  05 25 30.52 -02 22 47.3  3.35 -0.240   B1V + B2     eta        Ori    -0.54    -3.21    3.62
 25336  05 26 13.91 +06 21 59.9  1.64 -0.224   B2III        gamma      Ori    -8.75   -13.28   13.42
 25428  05 27 35.37 +28 37 22.3  1.65 -0.130   B7III        beta       Tau    23.28  -174.22   24.89
 25606  05 29 07.47 -20 44 39.8  2.81  0.807   G5II         beta       Lep    -5.03   -85.92   20.49
 25813  05 31 52.93 +05 57 43.9  4.20 -0.143   B5V                     Ori     6.57   -32.45   11.30
 25859  05 31 56.48 -35 27 23.8  3.86  1.130   K1II/III     epsilon    Col    28.36   -34.11   11.77
 25930  05 33 03.30 -00 17 07.6  2.25 -0.175 D O9.5II       delta      Ori     1.67     0.56    3.56
 25945  05 33 24.94 +18 36 27.8  4.32  2.060   M2Ib         CE         Tau    -0.34    -4.51    1.70
 25985  05 33 38.12 -17 48 32.3  2.58  0.211   F0Ib         alpha      Lep     3.27     1.54    2.54
 26069  05 33 48.33 -62 28 36.1  3.76  0.640   F6Ia         beta       Dor     1.06    12.56    3.14
 26176  05 35 56.83 +09 30 06.5  4.39 -0.157   B0IV         phi^1      Ori    -1.24    -2.49    3.31
 26207  05 36 16.09 +09 56 46.4  3.39 -0.160   O            lambda     Ori    -1.03    -1.86    3.09
 26241  05 36 26.21 -05 53 52.6  2.75 -0.210   O9III        iota       Ori     2.27    -0.62    2.46
 26311  05 37 15.28 -01 11 25.3  1.69 -0.184   B0Ia         epsilon    Ori     1.49    -1.06    2.43
 26366  05 38 02.02 +09 18 00.5  4.09  0.951   G8III-IV     phi^2      Ori    96.84  -304.18   28.10
 26451  05 38 52.27 +21 09 11.7  2.97 -0.148 P B4IIIp       zeta       Tau     2.39   -18.04    7.82
 26549  05 39 46.58 -02 35 23.1  3.77 -0.190 G O9.5V        sigma      Ori     4.61    -0.40    2.84
 26594  05 40 16.15 +04 07 53.6  4.50 -0.098 P B3IIIe                          0.76     0.07    2.01
 26634  05 40 23.53 -34 03 51.5  2.65 -0.120   B7IV         alpha      Col    -0.10   -24.05   12.16
 26727  05 41 47.65 -01 55 59.7  1.74 -0.199 P O9.5Ib SB    zeta       Ori     3.99     2.54    3.99
 27072  05 45 19.11 -22 26 34.7  3.59  0.481   F7V          gamma      Lep  -292.42  -368.45  111.49
 27100  05 44 48.71 -65 43 40.5  4.34  0.217   A7V          delta      Dor   -28.38     6.12   22.48
 27288  05 47 53.12 -14 48 56.5  3.55  0.104   A2Vann       zeta       Lep   -14.84    -1.18   46.47
 27321  05 47 46.29 -51 03 35.4  3.85  0.171   A3V          beta       Pic     4.65    81.96   51.87
 27366  05 48 43.77 -09 39 49.5  2.07 -0.168 P B0.5Iavar    kappa      Ori     1.55    -1.20    4.52
 27530  05 50 12.08 -56 09 43.6  4.50  1.075   K1III        gamma      Pic    81.61   -71.77   18.78
 27628  05 51 41.01 -35 45 42.1  3.12  1.146   K1.5III      beta       Col    55.74   404.68   37.94
 27654  05 52 12.23 -20 52 43.3  3.76  0.984   G8III/IV     delta      Lep   228.96  -647.96   29.05
 27673  05 52 54.74 +39 09 08.5  3.97  1.132   K0III        nu         Aur     8.48     0.39   15.17
 27913  05 55 35.90 +20 16 41.2  4.39  0.594   G0V          chi^1      Ori  -163.17   -98.92  115.43
 27989  05 56 16.94 +07 24 33.3  0.45  1.500 P M2Ib         alpha      Ori    27.33    10.86    7.63
 28103  05 57 20.36 -14 09 55.3  3.71  0.337   F1V          eta        Lep   -42.23   139.02   66.47
 28199  05 58 15.86 -35 16 55.8  4.36 -0.165   B2.5IV       gamma      Col    -2.65    11.19    3.82
 28328  05 59 46.50 -42 48 53.8  3.96  1.146   K0III        eta        Col    18.53   -11.45    6.14
 28358  06 01 12.97 +54 17 01.3  3.72  1.010   K0III        delta      Aur    86.31  -134.05   23.22
 28360  06 01 01.99 +44 56 50.2  1.90  0.077   A2V          beta       Aur   -56.41    -0.88   39.72
 28380  06 01 07.18 +37 12 43.0  2.65 -0.083 P A0p Si       theta      Aur    42.09   -73.61   18.83
 28404  06 01 27.43 +45 56 10.8  4.30  1.701   M3IIvar      pi         Aur    -2.42    -7.32    3.88
 28614  06 03 30.71 +09 38 44.1  4.12  0.170   Am           mu         Ori    14.19   -37.44   21.49
 28734  06 05 22.02 +23 15 37.1  4.16  0.835   G7III                   Gem    -2.60  -119.72   21.64
 29038  06 08 44.58 +14 45 51.4  4.42 -0.164   B3IV         nu         Ori     4.95   -21.18    6.10
 29426  06 13 06.35 +14 12 08.7  4.45 -0.180   B3IV         xi         Ori    -1.59   -20.23    5.14
 29651  06 15 51.36 -06 16 57.1  3.99  1.319   K3III        gamma      Mon    -6.18   -20.06    5.06
 29655  06 16 06.92 +22 29 56.5  3.31  1.600 W M3III        eta        Gem   -62.53   -10.24    9.34
 29696  06 16 41.07 +29 29 19.0  4.32  1.021   G8IIIvar     kappa      Aur   -70.90  -261.73   19.31
 29807  06 17 16.95 -35 08 54.4  4.37  0.978   G8II         kappa      Col     0.39    87.58   17.83
 30060  06 21 25.83 +59 00 03.2  4.44  0.032   A2Vs         UZ         Lyn    -3.51    24.43   21.88
 30122  06 21 06.05 -30 04 25.1  3.02 -0.160   B2.5V        zeta       CMa     8.00     3.81    9.70
 30277  06 22 51.83 -33 26 52.4  3.85  0.858   G7II         delta      Col   -24.19   -52.48   13.75
 30324  06 23 36.18 -17 58 02.8  1.98 -0.240   B1II/III     beta       CMa    -3.45    -0.47    6.53
 30343  06 24 12.04 +22 30 04.5  2.87  1.621   M3IIIvar     mu         Gem    56.84  -108.79   14.07
 30419  06 24 51.28 +04 34 51.0  4.39  0.215   A5IV                    Mon   -20.88    10.75   25.39
 30438  06 24 24.44 -52 42 27.2 -0.62  0.164   F0Ib         alpha      Car    19.99    23.67   10.43
 30788  06 28 55.85 -32 35 38.8  4.47 -0.169   B4V          lambda     CMa   -13.78    24.24    8.03
 30867  06 29 48.74 -07 02 51.5  3.76 -0.113 G B3Ve                           -7.00    -4.97    4.72
 30883  06 30 10.81 +20 11 50.5  4.13 -0.115   B6III        nu         Gem    -5.98   -14.08    6.49
 31125  06 32 42.65 -23 26 03.9  4.34 -0.245   B1III        xi^1       CMa    -2.72     6.45    1.59
 31216  06 34 00.74 +07 18 58.8  4.47  0.023   A0Ib                    Mon    -3.89    -5.80    2.16
 31407  06 35 25.70 -52 59 34.8  4.35 -0.021   B9III                          -7.65    11.33    1.85
 31592  06 37 34.72 -19 16 28.9  3.95  1.037   K1III+       nu^2       CMa    62.32   -69.91   50.41
 31681  06 38 53.68 +16 22 47.6  1.93  0.001 D A0IV         gamma      Gem    -2.04   -66.92   31.12
