 2458852.496322  1  3   6679.   7.0 I  98. 260.  15. 23 54.7  0.6 -2.0  99.
 2458853.346331  1  4   9785.   6.8 I 108. 194.  53. 20 18.7  2.3 -0.1  86.
 2458855.550257  1  7  17830.   7.2 I 133. 260.  34.  1 12.4  1.2  2.2  23.
 2458858.236072  1  9  30343.   2.9 E 167.  72.  14. 17 40.0  0.1 99.9 288.
 2458863.752630  1 15  57380.   4.0 I 240. 212.  49.  6  3.8  2.0 -0.5  86.
 2458863.793186  1 15  57380.   4.0 E 240. 230.  42.  7  2.2  0.5 -2.4 337.
 2458867.677229  1 19  74581.   6.8 E 292. 125.  13.  4 15.2 99.9 99.9   6.
 2458880.413947  1 31   8597.   7.7 I  77. 256.  23. 21 56.1  0.7  0.7  36.
 2458881.478740  2  1  12354.   6.7 I  88. 268.  18. 23 29.4 99.9 99.9  61.
 2458881.354187  2  1  12599.   6.5 I  87. 230.  47. 20 30.0 99.9 99.9  77.
 2458882.540503  2  3  16221.   7.4 I 100. 279.  13.  0 58.3  0.5  0.8  32.
 2458883.496157  2  3  20056.   7.5 I 111. 263.  35. 23 54.5 99.9 99.9  75.
 2458883.571728  2  4  20350.   6.8 I 112. 281.  16.  1 43.3  0.3 -0.8  70.
 2458884.553648  2  5  24403.   7.2 I 124. 271.  31.  1 17.2  2.1 99.9  16.
 2458885.291772  2  5  28561.   6.4 I 134. 110.  52. 19  0.1  1.2  1.5  75.
 2458885.597043  2  6  29655.   3.3 I 137. 273.  31.  2 19.7  0.5 -1.4  96.
 2458885.639109  2  6  29655.   3.3 E 137. 283.  20.  3 20.3  0.1 -1.3 271.
 2458887.385488  2  7  39780.   5.3 I 161. 115.  54. 21 15.1  1.9 99.9 155.
 2458891.543775  2 12  59451.   6.9 E 219. 132.  40.  1  3.0  0.7 -1.8 340.
 2458893.711548  2 14  68967.   7.8 E 248. 179.  38.  5  4.6  0.3 99.9 353.
 2458897.738028  2 18  87156.   7.9 E 299. 140.  13.  5 42.8  1.1  0.7 288.
 2458897.762744  2 18  87227.   7.8 E 299. 147.  17.  6 18.4 99.9 99.9 271.
 2458906.323319  2 26   3889.   6.6 I  34. 257.  13. 19 45.6  0.1  2.4  10.
 2458908.402161  2 28  10975.   7.7 I  57. 269.  14. 21 39.1 -0.1 99.9 144.
 2458909.366411  2 29  14439.   5.6 I  67. 256.  34. 20 47.6 99.9 99.9  89.
 2458910.500594  3  2  18717.   6.3 I  80. 284.  10.  0  0.8  0.1 -1.0  77.
 2458913.311262  3  4  31595.   7.0 I 114. 148.  68. 19 28.2  1.9  0.5  88.
 2458913.467413  3  4  32157.   7.8 I 115. 254.  50. 23 13.1  1.7  0.4  55.
 2458913.512645  3  5  32333.   6.8 I 116. 267.  39.  0 18.2  0.4 -2.5 130.
 2458914.471834  3  5  37636.   6.2 I 128. 240.  58. 23 19.4 99.9 99.9 120.
 2458915.400225  3  6  42628.   6.7 I 141. 157.  66. 21 36.3  1.4 -2.8 150.
 2458920.486137  3 11  66320.   5.7 E 213. 125.  25. 23 40.0  1.0  0.6 287.
 2458921.737183  3 13  71873.   6.8 E 229. 211.  29.  5 41.5  1.0 -2.1 338.
 2458922.700705  3 14  76431.   7.7 E 242. 181.  30.  4 49.0  1.9 -0.3 279.
 2458926.712569  3 18  95503.   5.5 E 292. 137.  10.  5  6.1  0.8  0.4 304.
 2458938.315118  3 29  20889.   3.5 I  59. 253.  45. 19 33.8 99.9 99.9 130.
 2458938.348473  3 29  20889.   3.5 E  59. 262.  37. 20 21.8 99.9 99.9 208.
 2458939.452515  3 30  25539.   4.9 I  72. 281.  21. 22 51.6  0.4 -0.9  75.
 2458940.369084  3 31  30015.   7.9 I  83. 251.  52. 20 51.5  1.0 -2.9 130.
 2458940.374198  3 31  30049.   7.0 I  83. 253.  51. 20 58.9 99.9 -0.1  66.
 2458941.508685  4  2  35842.   6.2 I  96. 278.  26.  0 12.5  0.4 -1.4  94.
 2458943.408369  4  3  45510.   7.0 I 121. 206.  64. 21 48.0  1.0 -2.8 152.
 2458943.442378  4  3  45648.   7.9 I 122. 227.  59. 22 37.0  1.3 -1.6 120.
 2458943.527806  4  4  45917.   7.7 I 122. 259.  39.  0 40.0 99.9 99.9  41.
 2458943.557713  4  4  45992.   7.7 I 123. 267.  31.  1 23.1 -0.4 -3.0 164.
 2458943.578565  4  4  46137.   7.2 I 123. 271.  26.  1 53.1  0.1 -1.8 124.
 2458944.651977  4  5  51133.   7.3 I 137. 276.  14.  3 38.9  0.1 -1.4  95.
 2458950.696420  4 11  79374.   4.0 I 223. 200.  25.  4 42.9 99.9 99.9  36.
 2458950.713354  4 11  79374.   4.0 E 223. 206.  23.  5  7.2 99.9 99.9 359.
 2458951.562347  4 12  83629.   7.0 E 235. 140.  14.  1 29.8 99.9 99.9   5.
 2458953.682889  4 14  93901.   7.8 E 261. 154.  18.  4 23.4 99.9 99.9 291.
 2458967.358935  4 27  28734.   4.2 I  53. 272.  33. 20 36.9  1.3  0.3  47.
 2458968.356768  4 28  33757.   7.2 I  65. 263.  43. 20 33.8  0.8 -1.8 109.
 2458969.479243  4 29  39447.   6.8 I  78. 281.  21. 23 30.1 -0.3 99.9 137.
 2458970.555606  5  1  44616.   7.9 I  92. 287.  10.  1 20.1 -0.3 -1.6 118.
 2458971.465191  5  1  48823.   7.3 I 104. 254.  40. 23  9.9  1.5 -0.6  70.
 2458971.530871  5  2  49048.   7.7 I 105. 270.  23.  0 44.5  0.1 -1.8 125.
