2458850.5626500 A
2458862.3479500 P
2458878.3938125 A
2458890.3527000 P
2458905.9821250 A
2458918.7707250 P
2458933.1409500 A
2458947.2560000 P
2458960.2918000 A
2458975.6268875 P
2458987.8225876 A
2459003.6517501 P
2459015.5393126 A
2459030.5921876 P
2459043.3100876 A
2459055.7095626 P
2459071.0764501 A
2459082.9562876 P
2459098.7700876 A
2459111.0750126 P
2459126.2238876 A
2459139.4904751 P
2459153.2815626 A
2459167.9882876 P
2459180.5198751 A
2459196.3625626 P
2459208.1884751 A
