 2458119.394900 12 31  25945.   4.3 I 162. 140.  63. 21 28.6  2.1 -1.1 123.
 2458123.363184  1  4  47723.   5.4 E 220.  80.  10. 20 43.0  0.1  0.8 286.
 2458123.861940  1  5  49669.   1.4 I 225. 276.  11.  8 41.2  0.0 -1.7 121.
 2458124.597494  1  6  53049.   7.8 E 235. 145.  53.  2 20.4 99.9  0.5 273.
 2458124.599391  1  6  53056.   7.6 E 235. 146.  53.  2 23.1  2.1  1.2 259.
 2458125.496833  1  6  56951.   7.5 E 247. 101.  20. 23 55.4 99.9 99.9 260.
 2458127.610027  1  9  65414.   6.8 E 273. 121.  25.  2 38.4  1.4  1.9 259.
 2458128.637040  1 10  69466.   7.2 E 285. 123.  21.  3 17.3  1.0  0.8 284.
 2458128.741979  1 10  69773.   6.5 E 285. 160.  38.  5 48.5  1.9  0.0 286.
 2458131.728374  1 13  81695.   6.7 E 319. 128.  12.  5 28.9  1.0  1.0 279.
 2458139.288580  1 20 112974.   6.7 I  40. 244.  13. 18 55.5  0.5 -0.3  58.
 2458140.315229  1 21 116906.   7.7 I  52. 246.  17. 19 33.9  0.6 -0.4  64.
 2458142.270339  1 23   5949.   7.6 I  75. 214.  46. 18 29.3 99.9 99.9 351.
 2458142.283594  1 23   6096.   7.6 I  75. 220.  44. 18 48.4 99.9 -0.7  86.
