2458120.4088875 P
2458133.5900375 A
2458148.9148875 P
2458161.0943875 A
2458177.1103500 P
2458188.8844500 A
2458204.2200750 P
2458216.7300250 A
2458229.1119125 P
2458244.5242625 A
2458256.3784625 P
2458272.1906751 A
2458284.4948251 P
2458299.6133751 A
2458312.8504501 P
2458326.7387001 A
2458341.2546001 P
2458353.9742001 A
2458369.5554751 P
2458381.5369001 A
2458397.4353376 P
2458409.3027626 A
2458423.3492751 P
2458437.1640001 A
2458449.0083376 P
2458465.0173376 A
2458476.9090376 P
