 -3   14 37  14 28  14 22  14 16  14 11  14  7  13 59  13 53  13 47  13 41  13 34  13 27  13 23  13 19  13 19  13 17  13 14  13 12  13 10  13  7  13  4  13  1  12 57  12 54  12 49  12 44  12 39  12 32
 -2   15 59  15 45  15 34  15 25  15 18  15 11  14 59  14 49  14 40  14 31  14 21  14 10  14  3  13 56  13 56  13 53  13 50  13 46  13 42  13 38  13 33  13 28  13 22  13 16  13  9  13  1  12 52  12 41
 -1   17 21  17  3  16 48  16 37  16 26  16 18  16  2  15 49  15 37  15 25  15 12  14 57  14 49  14 39  14 39  14 35  14 30  14 25  14 20  14 14  14  8  14  1  13 53  13 45  13 35  13 23  13 10  12 54
  0   18 41  18 19  18  2  17 48  17 36  17 25  17  8  16 52  16 38  16 24  16  8  15 51  15 41  15 29  15 29  15 24  15 19  15 13  15  6  14 59  14 52  14 43  14 33  14 23  14 10  13 56  13 38  13 16
  1   19 53  19 29  19 11  18 56  18 43  18 32  18 13  17 57  17 41  17 26  17  9  16 51  16 40  16 27  16 27  16 22  16 16  16  9  16  2  15 55  15 46  15 37  15 26  15 14  15  0  14 43  14 22  13 56
  2   20 53  20 30  20 12  19 58  19 45  19 35  19 16  19  0  18 45  18 30  18 14  17 56  17 45  17 33  17 33  17 27  17 21  17 15  17  8  17  0  16 52  16 43  16 32  16 20  16  6  15 49  15 29  15  3
  3   21 39  21 20  21  4  20 52  20 41  20 31  20 15  20  1  19 47  19 34  19 19  19  3  18 53  18 42  18 42  18 37  18 32  18 27  18 20  18 14  18  6  17 58  17 49  17 38  17 26  17 12  16 55  16 34
  4   22 15  22  0  21 48  21 38  21 29  21 21  21  8  20 57  20 46  20 35  20 23  20 10  20  2  19 53  19 53  19 50  19 45  19 41  19 36  19 31  19 25  19 18  19 11  19  3  18 54  18 43  18 30  18 15
  5   22 43  22 33  22 24  22 17  22 11  22  6  21 56  21 48  21 40  21 33  21 24  21 15  21 10  21  3  21  3  21  1  20 58  20 54  20 51  20 47  20 43  20 39  20 34  20 28  20 22  20 15  20  7  19 57
  6   23  7  23  1  22 56  22 52  22 49  22 46  22 40  22 36  22 31  22 27  22 22  22 17  22 14  22 11  22 11  22  9  22  7  22  6  22  4  22  2  22  0  21 57  21 54  21 51  21 48  21 44  21 40  21 35
  7   23 27  23 26  23 25  23 24  23 23  23 23  23 21  23 20  23 19  23 19  23 18  23 16  23 16  23 15  23 15  23 15  23 14  23 14  23 14  23 13  23 13  23 12  23 12  23 11  23 10  23 10  23  9  23  8
  8   23 47  23 50  23 53  23 55  23 56  23 58  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **
  9   ** **  ** **  ** **  ** **  ** **  ** **   0  1   0  3   0  6   0  8   0 10   0 13   0 15   0 17   0 17   0 18   0 19   0 20   0 21   0 22   0 23   0 25   0 26   0 28   0 30   0 32   0 34   0 37
 10    0  7   0 14   0 20   0 25   0 29   0 33   0 39   0 45   0 51   0 56   1  2   1  9   1 13   1 17   1 17   1 19   1 21   1 24   1 26   1 29   1 32   1 35   1 38   1 42   1 47   1 52   1 58   2  4
 11    0 28   0 39   0 48   0 56   1  2   1  8   1 18   1 27   1 35   1 44   1 53   2  3   2  9   2 16   2 16   2 19   2 22   2 26   2 29   2 33   2 38   2 43   2 48   2 54   3  1   3  9   3 19   3 30
 12    0 52   1  7   1 19   1 29   1 37   1 45   1 58   2 10   2 20   2 31   2 43   2 56   3  4   3 13   3 13   3 17   3 21   3 26   3 31   3 36   3 42   3 49   3 56   4  4   4 14   4 25   4 38   4 53
 13    1 19   1 38   1 52   2  5   2 15   2 24   2 40   2 53   3  6   3 19   3 33   3 49   3 58   4  9   4  9   4 14   4 19   4 24   4 30   4 37   4 44   4 52   5  1   5 11   5 23   5 37   5 53   6 13
 14    1 53   2 14   2 30   2 44   2 56   3  6   3 23   3 39   3 53   4  8   4 23   4 41   4 51   5  3   5  3   5  8   5 14   5 20   5 27   5 34   5 42   5 51   6  2   6 13   6 27   6 43   7  2   7 27
 15    2 33   2 55   3 13   3 28   3 40   3 51   4  9   4 26   4 41   4 56   5 12   5 31   5 42   5 54   5 54   6  0   6  6   6 12   6 19   6 27   6 36   6 45   6 56   7  8   7 23   7 40   8  1   8 29
 16    3 20   3 43   4  1   4 16   4 28   4 39   4 57   5 14   5 29   5 44   6  0   6 19   6 30   6 42   6 42   6 47   6 53   7  0   7  7   7 15   7 23   7 32   7 43   7 55   8  9   8 26   8 47   9 14
 17    4 15   4 37   4 53   5  7   5 19   5 29   5 47   6  2   6 17   6 31   6 46   7  4   7 14   7 26   7 26   7 31   7 36   7 43   7 49   7 56   8  4   8 13   8 23   8 34   8 47   9  2   9 20   9 43
 18    5 16   5 35   5 50   6  2   6 13   6 22   6 37   6 51   7  4   7 17   7 31   7 46   7 55   8  6   8  6   8 10   8 15   8 20   8 26   8 32   8 39   8 47   8 55   9  5   9 16   9 28   9 43  10  1
 19    6 21   6 36   6 49   6 59   7  8   7 15   7 28   7 40   7 51   8  1   8 13   8 26   8 33   8 42   8 42   8 46   8 50   8 54   8 59   9  4   9  9   9 15   9 22   9 30   9 38   9 48  10  0  10 13
 20    7 29   7 41   7 50   7 57   8  4   8 10   8 20   8 28   8 36   8 45   8 53   9  3   9  9   9 15   9 15   9 18   9 21   9 24   9 28   9 31   9 35   9 40   9 45   9 50   9 57  10  4  10 12  10 21
 21    8 39   8 46   8 52   8 57   9  1   9  5   9 11   9 16   9 22   9 27   9 32   9 39   9 42   9 46   9 46   9 48   9 50   9 52   9 54   9 57   9 59  10  2  10  5  10  9  10 12  10 17  10 22  10 28
 22    9 50   9 53   9 55   9 57   9 59  10  0  10  3  10  5  10  7  10  9  10 11  10 14  10 15  10 17  10 17  10 17  10 18  10 19  10 20  10 21  10 22  10 23  10 24  10 25  10 27  10 29  10 30  10 33
 23   11  4  11  2  11  0  10 59  10 58  10 57  10 55  10 54  10 53  10 51  10 50  10 49  10 48  10 47  10 47  10 46  10 46  10 46  10 45  10 45  10 44  10 43  10 43  10 42  10 41  10 40  10 39  10 38
 24   12 19  12 12  12  7  12  3  11 59  11 56  11 50  11 45  11 40  11 36  11 31  11 25  11 22  11 19  11 19  11 17  11 15  11 14  11 12  11 10  11  7  11  5  11  2  10 59  10 56  10 52  10 48  10 43
 25   13 36  13 25  13 16  13  8  13  2  12 56  12 46  12 38  12 30  12 22  12 14  12  4  11 59  11 53  11 53  11 50  11 47  11 44  11 41  11 37  11 33  11 29  11 25  11 19  11 13  11  7  10 59  10 50
 26   14 55  14 39  14 26  14 16  14  7  13 59  13 46  13 34  13 23  13 12  13  1  12 48  12 40  12 31  12 31  12 28  12 24  12 19  12 15  12 10  12  4  11 58  11 51  11 44  11 35  11 25  11 14  11  0
