 2458108.5 1   16. W   0.8
 2458109.5 1   17. W   0.5
 2458110.5 1   19. W   0.3
 2458111.5 1   19. W   0.1
 2458112.5 1   20. W   0.0
 2458113.5 1   21. W  -0.1
 2458114.5 1   21. W  -0.2
 2458115.5 1   22. W  -0.3
 2458116.5 1   22. W  -0.3
 2458117.5 1   22. W  -0.3
 2458118.5 1   23. W  -0.3
 2458119.5 1   23. W  -0.3
 2458120.5 1   23. W  -0.4
 2458121.5 1   23. W  -0.4
 2458122.5 1   23. W  -0.3
 2458123.5 1   22. W  -0.3
 2458124.5 1   22. W  -0.3
 2458125.5 1   22. W  -0.3
 2458126.5 1   22. W  -0.3
 2458127.5 1   22. W  -0.3
 2458128.5 1   21. W  -0.3
 2458129.5 1   21. W  -0.3
 2458130.5 1   21. W  -0.3
 2458131.5 1   20. W  -0.3
 2458132.5 1   20. W  -0.3
 2458133.5 1   20. W  -0.3
 2458134.5 1   19. W  -0.3
 2458135.5 1   19. W  -0.3
 2458136.5 1   18. W  -0.3
 2458137.5 1   18. W  -0.3
 2458138.5 1   18. W  -0.3
 2458139.5 1   17. W  -0.3
 2458140.5 1   17. W  -0.3
 2458141.5 1   16. W  -0.3
 2458142.5 1   16. W  -0.4
 2458143.5 1   15. W  -0.4
 2458144.5 1   15. W  -0.4
 2458145.5 1   14. W  -0.4
 2458146.5 1   14. W  -0.5
 2458147.5 1   13. W  -0.5
 2458148.5 1   13. W  -0.5
 2458149.5 1   12. W  -0.5
 2458150.5 1   12. W  -0.6
 2458151.5 1   11. W  -0.6
 2458152.5 1   10. W  -0.7
 2458153.5 1   10. W  -0.7
 2458154.5 1    9. W  -0.8
 2458155.5 1    9. W  -0.8
 2458156.5 1    8. W  -0.9
 2458157.5 1    7. W  -0.9
 2458158.5 1    7. W  -1.0
 2458159.5 1    6. W  -1.1
 2458160.5 1    5. W  -1.2
 2458161.5 1    5. W  -1.2
 2458162.5 1    4. W  -1.3
 2458163.5 1    3. W  -1.4
 2458164.5 1    3. W  -1.5
 2458165.5 1    2. W  -1.6
 2458166.5 1    2. E  -1.6
 2458167.5 1    2. E  -1.7
 2458168.5 1    2. E  -1.7
 2458169.5 1    3. E  -1.7
 2458170.5 1    3. E  -1.6
 2458171.5 1    4. E  -1.6
 2458172.5 1    5. E  -1.6
 2458173.5 1    6. E  -1.5
 2458174.5 1    7. E  -1.5
 2458175.5 1    7. E  -1.4
 2458176.5 1    8. E  -1.4
 2458177.5 1    9. E  -1.4
 2458178.5 1   10. E  -1.3
 2458179.5 1   11. E  -1.3
 2458180.5 1   12. E  -1.2
 2458181.5 1   12. E  -1.2
 2458182.5 1   13. E  -1.2
 2458183.5 1   14. E  -1.1
 2458184.5 1   15. E  -1.1
 2458185.5 1   16. E  -1.0
 2458186.5 1   16. E  -1.0
 2458187.5 1   17. E  -0.9
 2458188.5 1   17. E  -0.9
 2458189.5 1   18. E  -0.8
 2458190.5 1   18. E  -0.7
 2458191.5 1   18. E  -0.6
 2458192.5 1   18. E  -0.4
 2458193.5 1   18. E  -0.3
 2458194.5 1   18. E  -0.1
 2458195.5 1   18. E   0.1
 2458196.5 1   18. E   0.3
 2458197.5 1   17. E   0.6
 2458198.5 1   17. E   0.8
 2458199.5 1   16. E   1.1
 2458200.5 1   15. E   1.5
 2458201.5 1   14. E   1.9
 2458202.5 1   13. E   2.3
 2458203.5 1   12. E   2.7
 2458204.5 1   10. E   3.2
 2458205.5 1    9. E   3.7
 2458206.5 1    7. E   4.2
 2458207.5 1    6. E   4.8
 2458208.5 1    4. E   5.3
 2458209.5 1    3. E  99.0
 2458210.5 1    3. W  99.0
 2458211.5 1    3. W  99.0
 2458212.5 1    5. W   5.3
 2458213.5 1    6. W   4.9
 2458214.5 1    8. W   4.4
 2458215.5 1    9. W   4.0
 2458216.5 1   11. W   3.6
 2458217.5 1   13. W   3.2
 2458218.5 1   14. W   2.9
 2458219.5 1   15. W   2.6
 2458220.5 1   17. W   2.3
 2458221.5 1   18. W   2.1
 2458222.5 1   19. W   1.8
 2458223.5 1   20. W   1.7
 2458224.5 1   21. W   1.5
 2458225.5 1   22. W   1.3
 2458226.5 1   23. W   1.2
 2458227.5 1   24. W   1.1
 2458228.5 1   24. W   1.0
 2458229.5 1   25. W   0.9
 2458230.5 1   25. W   0.8
 2458231.5 1   26. W   0.7
 2458232.5 1   26. W   0.6
 2458233.5 1   26. W   0.6
 2458234.5 1   27. W   0.5
 2458235.5 1   27. W   0.5
 2458236.5 1   27. W   0.4
 2458237.5 1   27. W   0.4
 2458238.5 1   27. W   0.3
 2458239.5 1   27. W   0.3
 2458240.5 1   27. W   0.2
 2458241.5 1   27. W   0.2
 2458242.5 1   27. W   0.2
 2458243.5 1   26. W   0.1
 2458244.5 1   26. W   0.1
 2458245.5 1   26. W   0.1
 2458246.5 1   25. W   0.0
 2458247.5 1   25. W   0.0
 2458248.5 1   25. W  -0.1
 2458249.5 1   24. W  -0.1
 2458250.5 1   24. W  -0.1
 2458251.5 1   23. W  -0.2
 2458252.5 1   23. W  -0.2
 2458253.5 1   22. W  -0.3
 2458254.5 1   21. W  -0.3
 2458255.5 1   21. W  -0.4
 2458256.5 1   20. W  -0.4
 2458257.5 1   19. W  -0.5
 2458258.5 1   18. W  -0.6
 2458259.5 1   18. W  -0.6
 2458260.5 1   17. W  -0.7
 2458261.5 1   16. W  -0.8
 2458262.5 1   15. W  -0.8
 2458263.5 1   14. W  -0.9
 2458264.5 1   13. W  -1.0
 2458265.5 1   12. W  -1.1
 2458266.5 1   11. W  -1.2
 2458267.5 1   10. W  -1.3
 2458268.5 1    9. W  -1.4
 2458269.5 1    7. W  -1.5
