 2458156.5 -11.0757 -6.3938   0.409020499838   358.3221  -7.1217  0.0047
 2458157.5 -11.1067 -6.4028   0.409020449919   358.3646  -7.1309  0.0047
 2458158.5 -11.1074 -6.4096   0.409020410821   358.4192  -7.1379  0.0047
 2458159.5 -11.0836 -6.4090   0.409020407408   358.4835  -7.1376  0.0047
 2458160.5 -11.0446 -6.3974   0.409020457282   358.5540  -7.1263  0.0047
 2458161.5 -11.0017 -6.3729   0.409020569842   358.6260  -7.1021  0.0047
 2458162.5 -10.9666 -6.3354   0.409020745578   358.6949  -7.0648  0.0047
 2458163.5 -10.9510 -6.2867   0.409020975652   358.7562  -7.0163  0.0046
 2458164.5 -10.9640 -6.2304   0.409021242148   358.8062  -6.9603  0.0046
 2458165.5 -11.0110 -6.1719   0.409021519627   358.8425  -6.9019  0.0045
 2458166.5 -11.0922 -6.1173   0.409021778322   358.8653  -6.8474  0.0045
 2458167.5 -11.2013 -6.0725   0.409021988918   358.8770  -6.8027  0.0044
 2458168.5 -11.3259 -6.0425   0.409022128311   358.8824  -6.7727  0.0044
 2458169.5 -11.4493 -6.0295   0.409022185192   358.8882  -6.7597  0.0044
 2458170.5 -11.5531 -6.0326   0.409022164086   358.9018  -6.7628  0.0044
 2458171.5 -11.6207 -6.0472   0.409022086692   358.9298  -6.7776  0.0044
 2458172.5 -11.6417 -6.0660   0.409021989741   358.9762  -6.7965  0.0044
 2458173.5 -11.6154 -6.0793   0.409021918840   359.0415  -6.8101  0.0044
 2458174.5 -11.5524 -6.0781   0.409021918381   359.1214  -6.8092  0.0044
 2458175.5 -11.4744 -6.0561   0.409022018906   359.2073  -6.7876  0.0044
 2458176.5 -11.4094 -6.0122   0.409022225393   359.2882  -6.7440  0.0044
 2458177.5 -11.3839 -5.9519   0.409022511867   359.3535  -6.6839  0.0043
 2458178.5 -11.4138 -5.8856   0.409022827077   359.3967  -6.6178  0.0043
 2458179.5 -11.4993 -5.8257   0.409023111013   359.4178  -6.5580  0.0042
 2458180.5 -11.6252 -5.7823   0.409023315151   359.4228  -6.5146  0.0042
 2458181.5 -11.7677 -5.7601   0.409023416570   359.4210  -6.4924  0.0042
 2458182.5 -11.9030 -5.7580   0.409023420380   359.4221  -6.4904  0.0042
 2458183.5 -12.0136 -5.7708   0.409023352330   359.4330  -6.5032  0.0042
 2458184.5 -12.0906 -5.7911   0.409023247669   359.4571  -6.5236  0.0042
 2458185.5 -12.1335 -5.8117   0.409023141576   359.4948  -6.5443  0.0042
 2458186.5 -12.1479 -5.8266   0.409023063276   359.5439  -6.5594  0.0042
 2458187.5 -12.1430 -5.8314   0.409023033455   359.6007  -6.5645  0.0042
 2458188.5 -12.1301 -5.8239   0.409023063628   359.6607  -6.5572  0.0042
 2458189.5 -12.1211 -5.8035   0.409023156262   359.7193  -6.5371  0.0042
 2458190.5 -12.1273 -5.7716   0.409023304982   359.7718  -6.5053  0.0042
 2458191.5 -12.1586 -5.7312   0.409023494813   359.8143  -6.4651  0.0041
 2458192.5 -12.2216 -5.6870   0.409023702894   359.8443  -6.4210  0.0041
 2458193.5 -12.3185 -5.6449   0.409023900394   359.8608  -6.3790  0.0041
 2458194.5 -12.4452 -5.6115   0.409024056290   359.8654  -6.3456  0.0040
 2458195.5 -12.5910 -5.5923   0.409024143183   359.8624  -6.3264  0.0040
 2458196.5 -12.7393 -5.5908   0.409024144270   359.8583  -6.3249  0.0040
 2458197.5 -12.8707 -5.6070   0.409024059501   359.8608  -6.3411  0.0040
 2458198.5 -12.9668 -5.6369   0.409023908396   359.8773  -6.3710  0.0040
 2458199.5 -13.0159 -5.6729   0.409023727702   359.9125  -6.4072  0.0041
 2458200.5 -13.0162 -5.7054   0.409023563736   359.9672  -6.4399  0.0041
 2458201.5 -12.9774 -5.7253   0.409023461147   360.0374  -6.4601  0.0041
 2458202.5 -12.9193 -5.7261   0.409023451061   360.1153  -6.4612  0.0041
 2458203.5 -12.8672 -5.7061   0.409023541890   360.1910  -6.4415  0.0041
 2458204.5 -12.8456 -5.6689   0.409023715650   360.2546  -6.4046  0.0041
 2458205.5 -12.8715 -5.6231   0.409023931576   360.2994  -6.3590  0.0040
 2458206.5 -12.9494 -5.5795   0.409024136914   360.3234  -6.3154  0.0040
 2458207.5 -13.0704 -5.5483   0.409024281963   360.3303  -6.2843  0.0040
 2458208.5 -13.2152 -5.5362   0.409024334096   360.3276  -6.2722  0.0040
 2458209.5 -13.3603 -5.5450   0.409024285470   360.3247  -6.2810  0.0040
 2458210.5 -13.4851 -5.5712   0.409024152047   360.3298  -6.3072  0.0040
 2458211.5 -13.5764 -5.6084   0.409023965731   360.3482  -6.3444  0.0040
 2458212.5 -13.6300 -5.6487   0.409023763988   360.3816  -6.3849  0.0041
 2458213.5 -13.6496 -5.6852   0.409023581062   360.4286  -6.4215  0.0041
 2458214.5 -13.6440 -5.7124   0.409023442703   360.4855  -6.4490  0.0041
 2458215.5 -13.6252 -5.7273   0.409023364198   360.5478  -6.4642  0.0041
 2458216.5 -13.6056 -5.7289   0.409023350495   360.6105  -6.4660  0.0041
 2458217.5 -13.5971 -5.7180   0.409023397170   360.6688  -6.4553  0.0041
 2458218.5 -13.6098 -5.6972   0.409023491450   360.7187  -6.4348  0.0041
 2458219.5 -13.6511 -5.6708   0.409023613160   360.7572  -6.4086  0.0041
 2458220.5 -13.7247 -5.6442   0.409023735979   360.7829  -6.3820  0.0040
 2458221.5 -13.8288 -5.6236   0.409023829762   360.7964  -6.3615  0.0040
 2458222.5 -13.9555 -5.6151   0.409023864727   360.8009  -6.3530  0.0040
 2458223.5 -14.0902 -5.6235   0.409023817874   360.8022  -6.3614  0.0040
 2458224.5 -14.2131 -5.6505   0.409023680689   360.8081  -6.3884  0.0040
 2458225.5 -14.3033 -5.6936   0.409023465431   360.8269  -6.4316  0.0041
 2458226.5 -14.3449 -5.7458   0.409023206223   360.8650  -6.4840  0.0041
 2458227.5 -14.3326 -5.7969   0.409022952416   360.9246  -6.5353  0.0042
 2458228.5 -14.2744 -5.8363   0.409022755109   361.0024  -6.5750  0.0042
 2458229.5 -14.1909 -5.8563   0.409022651661   361.0904  -6.5954  0.0042
 2458230.5 -14.1086 -5.8545   0.409022654391   361.1780  -6.5939  0.0042
 2458231.5 -14.0533 -5.8340   0.409022747562   361.2549  -6.5737  0.0042
 2458232.5 -14.0426 -5.8027   0.409022892826   361.3142  -6.5427  0.0042
 2458233.5 -14.0825 -5.7710   0.409023040426   361.3533  -6.5112  0.0041
 2458234.5 -14.1665 -5.7487   0.409023142367   361.3749  -6.4889  0.0041
 2458235.5 -14.2781 -5.7430   0.409023163945   361.3854  -6.4832  0.0041
 2458236.5 -14.3961 -5.7568   0.409023090879   361.3932  -6.4971  0.0041
 2458237.5 -14.4996 -5.7885   0.409022930649   361.4068  -6.5289  0.0042
 2458238.5 -14.5728 -5.8331   0.409022708343   361.4324  -6.5736  0.0042
 2458239.5 -14.6080 -5.8833   0.409022458877   361.4730  -6.6239  0.0042
 2458240.5 -14.6056 -5.9316   0.409022218345   361.5286  -6.6725  0.0043
 2458241.5 -14.5730 -5.9719   0.409022016976   361.5963  -6.7130  0.0043
 2458242.5 -14.5215 -5.9999   0.409021874972   361.6715  -6.7413  0.0043
 2458243.5 -14.4645 -6.0138   0.409021801186   361.7490  -6.7555  0.0044
 2458244.5 -14.4147 -6.0141   0.409021793764   361.8237  -6.7561  0.0044
 2458245.5 -14.3832 -6.0029   0.409021841717   361.8911  -6.7452  0.0043
 2458246.5 -14.3782 -5.9841   0.409021926656   361.9481  -6.7266  0.0043
 2458247.5 -14.4041 -5.9626   0.409022024461   361.9927  -6.7053  0.0043
 2458248.5 -14.4609 -5.9443   0.409022107175   362.0251  -6.6871  0.0043
 2458249.5 -14.5432 -5.9350   0.409022145752   362.0472  -6.6780  0.0043
 2458250.5 -14.6393 -5.9402   0.409022114437   362.0638  -6.6832  0.0043
 2458251.5 -14.7318 -5.9631   0.409021997199   362.0818  -6.7062  0.0043
 2458252.5 -14.7993 -6.0035   0.409021795268   362.1097  -6.7467  0.0043
 2458253.5 -14.8217 -6.0564   0.409021532743   362.1554  -6.7997  0.0044
 2458254.5 -14.7870 -6.1122   0.409021255683   362.2239  -6.8559  0.0044
 2458255.5 -14.6975 -6.1593   0.409021021384   362.3142  -6.9033  0.0045
 2458256.5 -14.5711 -6.1872   0.409020879822   362.4191  -6.9316  0.0045
 2458257.5 -14.4372 -6.1909   0.409020855405   362.5273  -6.9358  0.0045
 2458258.5 -14.3262 -6.1725   0.409020938474   362.6263  -6.9178  0.0045
 2458259.5 -14.2606 -6.1399   0.409021090326   362.7074  -6.8855  0.0045
 2458260.5 -14.2489 -6.1041   0.409021257722   362.7671  -6.8500  0.0044
 2458261.5 -14.2858 -6.0757   0.409021389259   362.8074  -6.8217  0.0044
 2458262.5 -14.3552 -6.0624   0.409021447715   362.8347  -6.8085  0.0044
 2458263.5 -14.4364 -6.0676   0.409021416159   362.8572  -6.8138  0.0044
 2458264.5 -14.5086 -6.0906   0.409021298304   362.8833  -6.8369  0.0044
 2458265.5 -14.5553 -6.1272   0.409021114718   362.9195  -6.8737  0.0044
 2458266.5 -14.5666 -6.1709   0.409020896628   362.9697  -6.9176  0.0045
 2458267.5 -14.5404 -6.2145   0.409020678840   363.0348  -6.9615  0.0045
 2458268.5 -14.4814 -6.2515   0.409020493164   363.1129  -6.9988  0.0045
 2458269.5 -14.3998 -6.2770   0.409020363461   363.2001  -7.0246  0.0046
 2458270.5 -14.3085 -6.2882   0.409020302846   363.2913  -7.0362  0.0046
 2458271.5 -14.2211 -6.2849   0.409020313056   363.3809  -7.0332  0.0046
 2458272.5 -14.1496 -6.2686   0.409020385493   363.4643  -7.0173  0.0046
 2458273.5 -14.1034 -6.2431   0.409020503238   363.5376  -6.9921  0.0045
 2458274.5 -14.0879 -6.2129   0.409020643376   363.5988  -6.9621  0.0045
 2458275.5 -14.1042 -6.1835   0.409020779399   363.6473  -6.9330  0.0045
 2458276.5 -14.1486 -6.1607   0.409020883786   363.6846  -6.9103  0.0045
 2458277.5 -14.2117 -6.1497   0.409020931169   363.7144  -6.8994  0.0044
 2458278.5 -14.2791 -6.1543   0.409020902667   363.7424  -6.9041  0.0045
 2458279.5 -14.3317 -6.1759   0.409020791674   363.7763  -6.9258  0.0045
 2458280.5 -14.3489 -6.2120   0.409020610107   363.8241  -6.9622  0.0045
 2458281.5 -14.3137 -6.2557   0.409020392166   363.8928  -7.0062  0.0045
 2458282.5 -14.2194 -6.2959   0.409020191098   363.9850  -7.0467  0.0046
 2458283.5 -14.0760 -6.3205   0.409020065549   364.0968  -7.0718  0.0046
 2458284.5 -13.9096 -6.3208   0.409020058149   364.2179  -7.0725  0.0046
 2458285.5 -13.7547 -6.2950   0.409020176748   364.3344  -7.0473  0.0046
 2458286.5 -13.6422 -6.2497   0.409020390155   364.4342  -7.0024  0.0045
 2458287.5 -13.5884 -6.1966   0.409020641272   364.5107  -6.9496  0.0045
 2458288.5 -13.5916 -6.1484   0.409020869093   364.5645  -6.9015  0.0044
 2458289.5 -13.6363 -6.1144   0.409021027481   364.6017  -6.8677  0.0044
 2458290.5 -13.7001 -6.0994   0.409021094156   364.6313  -6.8528  0.0044
 2458291.5 -13.7608 -6.1030   0.409021070444   364.6620  -6.8566  0.0044
 2458292.5 -13.8004 -6.1212   0.409020975684   364.7010  -6.8750  0.0044
 2458293.5 -13.8078 -6.1480   0.409020839930   364.7528  -6.9019  0.0044
 2458294.5 -13.7796 -6.1762   0.409020697037   364.8188  -6.9304  0.0045
 2458295.5 -13.7186 -6.1992   0.409020578877   364.8978  -6.9538  0.0045
 2458296.5 -13.6334 -6.2120   0.409020510902   364.9865  -6.9669  0.0045
 2458297.5 -13.5358 -6.2111   0.409020509178   365.0802  -6.9663  0.0045
 2458298.5 -13.4391 -6.1954   0.409020578951   365.1736  -6.9511  0.0045
 2458299.5 -13.3563 -6.1661   0.409020714685   365.2615  -6.9221  0.0044
 2458300.5 -13.2976 -6.1263   0.409020901459   365.3399  -6.8826  0.0044
 2458301.5 -13.2700 -6.0805   0.409021117345   365.4059  -6.8371  0.0044
 2458302.5 -13.2755 -6.0340   0.409021336298   365.4588  -6.7909  0.0043
 2458303.5 -13.3115 -5.9925   0.409021531235   365.4995  -6.7495  0.0043
 2458304.5 -13.3701 -5.9611   0.409021677295   365.5312  -6.7183  0.0043
 2458305.5 -13.4389 -5.9438   0.409021755348   365.5587  -6.7010  0.0042
 2458306.5 -13.5013 -5.9423   0.409021755990   365.5888  -6.6997  0.0042
 2458307.5 -13.5387 -5.9559   0.409021683994   365.6287  -6.7134  0.0042
 2458308.5 -13.5333 -5.9798   0.409021562191   365.6856  -6.7375  0.0043
 2458309.5 -13.4736 -6.0053   0.409021432219   365.7641  -6.7634  0.0043
 2458310.5 -13.3600 -6.0212   0.409021348586   365.8641  -6.7797  0.0043
 2458311.5 -13.2090 -6.0169   0.409021363672   365.9791  -6.7758  0.0043
 2458312.5 -13.0515 -5.9861   0.409021506791   366.0967  -6.7455  0.0043
 2458313.5 -12.9231 -5.9309   0.409021767982   366.2028  -6.6908  0.0042
 2458314.5 -12.8509 -5.8614   0.409022098588   366.2867  -6.6216  0.0042
 2458315.5 -12.8431 -5.7917   0.409022430470   366.3449  -6.5521  0.0041
 2458316.5 -12.8889 -5.7343   0.409022702395   366.3818  -6.4949  0.0040
 2458317.5 -12.9649 -5.6967   0.409022878667   366.4066  -6.4574  0.0040
 2458318.5 -13.0455 -5.6799   0.409022953582   366.4295  -6.4407  0.0040
 2458319.5 -13.1094 -5.6804   0.409022945116   366.4589  -6.4413  0.0040
 2458320.5 -13.1436 -5.6916   0.409022884713   366.5002  -6.4527  0.0040
 2458321.5 -13.1430 -5.7061   0.409022807990   366.5552  -6.4674  0.0040
 2458322.5 -13.1097 -5.7172   0.409022748146   366.6233  -6.4788  0.0040
 2458323.5 -13.0513 -5.7193   0.409022731871   366.7013  -6.4812  0.0040
 2458324.5 -12.9787 -5.7087   0.409022776957   366.7851  -6.4709  0.0040
 2458325.5 -12.9047 -5.6839   0.409022891081   366.8695  -6.4465  0.0040
 2458326.5 -12.8422 -5.6453   0.409023071544   366.9494  -6.4083  0.0040
 2458327.5 -12.8022 -5.5957   0.409023305944   367.0204  -6.3589  0.0039
 2458328.5 -12.7928 -5.5392   0.409023573868   367.0792  -6.3026  0.0039
 2458329.5 -12.8174 -5.4810   0.409023849605   367.1245  -6.2447  0.0038
 2458330.5 -12.8746 -5.4269   0.409024105586   367.1568  -6.1907  0.0038
 2458331.5 -12.9576 -5.3822   0.409024316161   367.1789  -6.1461  0.0037
 2458332.5 -13.0548 -5.3510   0.409024461451   367.1952  -6.1149  0.0037
 2458333.5 -13.1510 -5.3353   0.409024531009   367.2119  -6.0993  0.0037
 2458334.5 -13.2291 -5.3349   0.409024527022   367.2357  -6.0990  0.0037
 2458335.5 -13.2727 -5.3460   0.409024466691   367.2732  -6.1103  0.0037
 2458336.5 -13.2692 -5.3620   0.409024382840   367.3294  -6.1265  0.0037
 2458337.5 -13.2148 -5.3735   0.409024320923   367.4058  -6.1383  0.0037
 2458338.5 -13.1175 -5.3703   0.409024330438   367.4994  -6.1355  0.0037
 2458339.5 -12.9995 -5.3443   0.409024450217   367.6013  -6.1099  0.0037
 2458340.5 -12.8924 -5.2933   0.409024691340   367.6990  -6.0593  0.0036
 2458341.5 -12.8281 -5.2228   0.409025026714   367.7797  -5.9892  0.0036
 2458342.5 -12.8261 -5.1452   0.409025396702   367.8357  -5.9118  0.0035
 2458343.5 -12.8860 -5.0750   0.409025731135   367.8670  -5.8417  0.0034
 2458344.5 -12.9892 -5.0232   0.409025975812   367.8810  -5.7900  0.0034
 2458345.5 -13.1081 -4.9945   0.409026108679   367.8887  -5.7613  0.0034
 2458346.5 -13.2166 -4.9868   0.409026139888   367.9005  -5.7537  0.0034
 2458347.5 -13.2971 -4.9936   0.409026100885   367.9233  -5.7605  0.0034
 2458348.5 -13.3417 -5.0067   0.409026031195   367.9604  -5.7738  0.0034
 2458349.5 -13.3515 -5.0183   0.409025968343   368.0113  -5.7856  0.0034
 2458350.5 -13.3338 -5.0225   0.409025942204   368.0732  -5.7900  0.0034
 2458351.5 -13.2994 -5.0149   0.409025972716   368.1417  -5.7827  0.0034
 2458352.5 -13.2610 -4.9937   0.409026069374   368.2120  -5.7618  0.0034
 2458353.5 -13.2313 -4.9589   0.409026231512   368.2788  -5.7273  0.0033
 2458354.5 -13.2216 -4.9128   0.409026449011   368.3377  -5.6814  0.0033
 2458355.5 -13.2408 -4.8590   0.409026703499   368.3851  -5.6279  0.0032
 2458356.5 -13.2937 -4.8027   0.409026970311   368.4192  -5.5717  0.0032
 2458357.5 -13.3802 -4.7496   0.409027221482   368.4399  -5.5187  0.0031
 2458358.5 -13.4947 -4.7054   0.409027429700   368.4494  -5.4745  0.0031
 2458359.5 -13.6265 -4.6746   0.409027572805   368.4519  -5.4437  0.0031
 2458360.5 -13.7608 -4.6598   0.409027638175   368.4535  -5.4289  0.0031
 2458361.5 -13.8806 -4.6610   0.409027626202   368.4607  -5.4302  0.0031
 2458362.5 -13.9698 -4.6750   0.409027552098   368.4800  -5.4442  0.0031
 2458363.5 -14.0162 -4.6957   0.409027445361   368.5163  -5.4651  0.0031
 2458364.5 -14.0148 -4.7149   0.409027346395   368.5717  -5.4845  0.0031
 2458365.5 -13.9706 -4.7232   0.409027299687   368.6441  -5.4931  0.0031
 2458366.5 -13.8996 -4.7129   0.409027343454   368.7272  -5.4832  0.0031
 2458367.5 -13.8272 -4.6799   0.409027497177   368.8110  -5.4505  0.0031
 2458368.5 -13.7822 -4.6263   0.409027751017   368.8840  -5.3972  0.0030
 2458369.5 -13.7884 -4.5606   0.409028063283   368.9367  -5.3317  0.0030
 2458370.5 -13.8551 -4.4959   0.409028370862   368.9653  -5.2671  0.0029
 2458371.5 -13.9730 -4.4451   0.409028610674   368.9735  -5.2164  0.0029
 2458372.5 -14.1187 -4.4167   0.409028742007   368.9705  -5.1880  0.0028
 2458373.5 -14.2635 -4.4122   0.409028758024   368.9678  -5.1834  0.0028
 2458374.5 -14.3839 -4.4265   0.409028682258   368.9747  -5.1978  0.0028
 2458375.5 -14.4670 -4.4514   0.409028555346   368.9964  -5.2228  0.0029
 2458376.5 -14.5107 -4.4779   0.409028420664   369.0338  -5.2494  0.0029
 2458377.5 -14.5216 -4.4985   0.409028314422   369.0842  -5.2703  0.0029
 2458378.5 -14.5110 -4.5082   0.409028261201   369.1433  -5.2802  0.0029
 2458379.5 -14.4923 -4.5044   0.409028273299   369.2056  -5.2767  0.0029
 2458380.5 -14.4786 -4.4870   0.409028351855   369.2660  -5.2594  0.0029
 2458381.5 -14.4818 -4.4575   0.409028488414   369.3197  -5.2302  0.0029
 2458382.5 -14.5112 -4.4195   0.409028666436   369.3630  -5.1924  0.0028
 2458383.5 -14.5725 -4.3777   0.409028862919   369.3937  -5.1507  0.0028
 2458384.5 -14.6671 -4.3377   0.409029050552   369.4111  -5.1108  0.0028
 2458385.5 -14.7913 -4.3054   0.409029200916   369.4167  -5.0785  0.0027
 2458386.5 -14.9354 -4.2860   0.409029288861   369.4143  -5.0591  0.0027
 2458387.5 -15.0851 -4.2829   0.409029297638   369.4097  -5.0560  0.0027
 2458388.5 -15.2230 -4.2969   0.409029223733   369.4096  -5.0699  0.0027
 2458389.5 -15.3318 -4.3253   0.409029079853   369.4211  -5.0984  0.0028
 2458390.5 -15.3981 -4.3622   0.409028894644   369.4494  -5.1354  0.0028
 2458391.5 -15.4161 -4.3993   0.409028708401   369.4970  -5.1727  0.0028
 2458392.5 -15.3899 -4.4276   0.409028565180   369.5621  -5.2013  0.0028
 2458393.5 -15.3339 -4.4392   0.409028502672   369.6392  -5.2132  0.0029
 2458394.5 -15.2706 -4.4298   0.409028541901   369.7193  -5.2042  0.0028
 2458395.5 -15.2257 -4.4002   0.409028679424   369.7922  -5.1748  0.0028
 2458396.5 -15.2220 -4.3565   0.409028885003   369.8487  -5.1314  0.0028
 2458397.5 -15.2720 -4.3094   0.409029107182   369.8839  -5.0844  0.0027
 2458398.5 -15.3736 -4.2710   0.409029287031   369.8985  -5.0461  0.0027
 2458399.5 -15.5101 -4.2513   0.409029376238   369.8991  -5.0264  0.0027
 2458400.5 -15.6557 -4.2550   0.409029352258   369.8961  -5.0301  0.0027
 2458401.5 -15.7843 -4.2802   0.409029223618   369.8997  -5.0553  0.0027
 2458402.5 -15.8772 -4.3202   0.409029023673   369.9174  -5.0954  0.0027
 2458403.5 -15.9269 -4.3656   0.409028797288   369.9524  -5.1409  0.0028
 2458404.5 -15.9369 -4.4076   0.409028587345   370.0031  -5.1831  0.0028
 2458405.5 -15.9181 -4.4396   0.409028425885   370.0653  -5.2154  0.0029
 2458406.5 -15.8848 -4.4580   0.409028330822   370.1333  -5.2340  0.0029
 2458407.5 -15.8517 -4.4617   0.409028306556   370.2013  -5.2380  0.0029
 2458408.5 -15.8317 -4.4522   0.409028346344   370.2642  -5.2288  0.0029
 2458409.5 -15.8349 -4.4326   0.409028434896   370.3179  -5.2095  0.0028
 2458410.5 -15.8680 -4.4075   0.409028550607   370.3597  -5.1845  0.0028
 2458411.5 -15.9335 -4.3821   0.409028667531   370.3886  -5.1592  0.0028
 2458412.5 -16.0292 -4.3622   0.409028757667   370.4055  -5.1394  0.0028
 2458413.5 -16.1476 -4.3534   0.409028794210   370.4133  -5.1306  0.0028
 2458414.5 -16.2758 -4.3600   0.409028756091   370.4171  -5.1372  0.0028
 2458415.5 -16.3967 -4.3840   0.409028633486   370.4238  -5.1613  0.0028
 2458416.5 -16.4913 -4.4241   0.409028432895   370.4409  -5.2014  0.0028
 2458417.5 -16.5433 -4.4751   0.409028179454   370.4748  -5.2526  0.0029
 2458418.5 -16.5438 -4.5285   0.409027914131   370.5293  -5.3062  0.0029
 2458419.5 -16.4950 -4.5745   0.409027685070   370.6034  -5.3525  0.0030
 2458420.5 -16.4107 -4.6042   0.409027535009   370.6916  -5.3825  0.0030
 2458421.5 -16.3143 -4.6124   0.409027488852   370.7848  -5.3912  0.0030
 2458422.5 -16.2320 -4.5994   0.409027545802   370.8725  -5.3785  0.0030
 2458423.5 -16.1868 -4.5707   0.409027678722   370.9454  -5.3501  0.0030
 2458424.5 -16.1920 -4.5359   0.409027840861   370.9984  -5.3156  0.0029
 2458425.5 -16.2478 -4.5064   0.409027977961   371.0312  -5.2862  0.0029
 2458426.5 -16.3414 -4.4918   0.409028042485   371.0489  -5.2717  0.0029
 2458427.5 -16.4511 -4.4980   0.409028006005   371.0601  -5.2780  0.0029
 2458428.5 -16.5518 -4.5256   0.409027865975   371.0748  -5.3056  0.0029
 2458429.5 -16.6226 -4.5700   0.409027644718   371.1013  -5.3501  0.0030
 2458430.5 -16.6511 -4.6230   0.409027381326   371.1446  -5.4033  0.0030
 2458431.5 -16.6360 -4.6757   0.409027119911   371.2052  -5.4562  0.0031
 2458432.5 -16.5852 -4.7200   0.409026898653   371.2801  -5.5009  0.0031
 2458433.5 -16.5125 -4.7509   0.409026742870   371.3638  -5.5321  0.0031
 2458434.5 -16.4337 -4.7661   0.409026662871   371.4499  -5.5476  0.0031
 2458435.5 -16.3638 -4.7664   0.409026655385   371.5326  -5.5482  0.0031
 2458436.5 -16.3146 -4.7545   0.409026706688   371.6071  -5.5367  0.0031
 2458437.5 -16.2938 -4.7348   0.409026795946   371.6703  -5.5173  0.0031
 2458438.5 -16.3052 -4.7125   0.409026898058   371.7207  -5.4951  0.0031
 2458439.5 -16.3477 -4.6930   0.409026986013   371.7588  -5.4759  0.0031
 2458440.5 -16.4157 -4.6820   0.409027033294   371.7866  -5.4649  0.0031
 2458441.5 -16.4985 -4.6841   0.409027016975   371.8085  -5.4671  0.0031
 2458442.5 -16.5809 -4.7024   0.409026922007   371.8306  -5.4855  0.0031
 2458443.5 -16.6441 -4.7373   0.409026746501   371.8601  -5.5206  0.0031
 2458444.5 -16.6695 -4.7855   0.409026506584   371.9047  -5.5689  0.0031
 2458445.5 -16.6430 -4.8396   0.409026237925   371.9699  -5.6233  0.0032
 2458446.5 -16.5610 -4.8894   0.409025990629   372.0572  -5.6734  0.0032
 2458447.5 -16.4339 -4.9240   0.409025816467   372.1624  -5.7085  0.0033
 2458448.5 -16.2850 -4.9360   0.409025751960   372.2764  -5.7210  0.0033
 2458449.5 -16.1446 -4.9239   0.409025804765   372.3872  -5.7093  0.0033
 2458450.5 -16.0399 -4.8926   0.409025950280   372.4838  -5.6784  0.0032
