 -3    8 38   8 46   8 52   8 57   9  2   9  6   9 12   9 18   9 24   9 29   9 35   9 42   9 46   9 50   9 50   9 52   9 54   9 56   9 59  10  1  10  4  10  7  10 10  10 14  10 18  10 23  10 28  10 34
 -2   10  0  10  2  10  4  10  5  10  7  10  8  10 10  10 12  10 13  10 15  10 17  10 19  10 20  10 22  10 22  10 22  10 23  10 24  10 24  10 25  10 26  10 27  10 28  10 29  10 30  10 32  10 34  10 35
 -1   11 18  11 15  11 12  11 11  11  9  11  7  11  5  11  3  11  1  10 59  10 56  10 54  10 53  10 51  10 51  10 51  10 50  10 49  10 48  10 47  10 46  10 45  10 44  10 43  10 42  10 40  10 38  10 36
  0   12 33  12 25  12 19  12 13  12  9  12  5  11 58  11 52  11 46  11 41  11 35  11 28  11 25  11 20  11 20  11 18  11 16  11 14  11 12  11  9  11  7  11  4  11  1  10 57  10 53  10 48  10 43  10 37
  1   13 46  13 33  13 23  13 15  13  7  13  1  12 50  12 41  12 32  12 23  12 14  12  3  11 57  11 50  11 50  11 47  11 44  11 40  11 37  11 33  11 28  11 23  11 18  11 12  11  5  10 58  10 49  10 39
  2   14 57  14 40  14 26  14 14  14  5  13 56  13 42  13 29  13 18  13  6  12 54  12 39  12 31  12 22  12 22  12 18  12 14  12  9  12  4  11 58  11 52  11 46  11 38  11 30  11 21  11 10  10 57  10 42
  3   16  5  15 43  15 26  15 13  15  1  14 51  14 33  14 18  14  4  13 50  13 35  13 18  13  8  12 57  12 57  12 52  12 47  12 41  12 35  12 28  12 20  12 12  12  3  11 52  11 40  11 26  11  9  10 48
  4   17  8  16 43  16 24  16  8  15 55  15 44  15 24  15  7  14 52  14 36  14 19  14  0  13 49  13 36  13 36  13 30  13 24  13 17  13 10  13  2  12 54  12 44  12 33  12 20  12  6  11 48  11 27  10 59
  5   18  4  17 38  17 17  17  1  16 47  16 35  16 14  15 57  15 40  15 23  15  5  14 45  14 33  14 19  14 19  14 13  14  7  13 59  13 52  13 43  13 34  13 23  13 11  12 57  12 41  12 21  11 56  11 21
  6   18 52  18 26  18  6  17 49  17 36  17 24  17  3  16 45  16 28  16 12  15 54  15 33  15 21  15  7  15  7  15  1  14 55  14 47  14 39  14 31  14 21  14 10  13 58  13 44  13 27  13  7  12 41  12  4
  7   19 32  19  8  18 49  18 33  18 20  18  9  17 50  17 33  17 17  17  1  16 44  16 24  16 13  16  0  16  0  15 54  15 48  15 41  15 33  15 25  15 16  15  6  14 54  14 41  14 26  14  7  13 43  13 11
  8   20  4  19 43  19 26  19 13  19  1  18 51  18 34  18 19  18  4  17 50  17 35  17 17  17  7  16 55  16 55  16 50  16 45  16 39  16 32  16 25  16 17  16  8  15 58  15 46  15 33  15 17  14 58  14 34
  9   20 29  20 13  19 59  19 48  19 38  19 30  19 16  19  3  18 51  18 39  18 26  18 12  18  3  17 53  17 53  17 49  17 44  17 39  17 34  17 28  17 21  17 14  17  6  16 57  16 46  16 34  16 20  16  2
 10   20 51  20 38  20 28  20 20  20 13  20  6  19 55  19 45  19 36  19 27  19 17  19  6  19  0  18 52  18 52  18 49  18 45  18 42  18 38  18 33  18 28  18 23  18 17  18 10  18  3  17 54  17 44  17 32
 11   21  9  21  1  20 55  20 49  20 45  20 40  20 33  20 27  20 21  20 15  20  8  20  1  19 57  19 52  19 52  19 50  19 48  19 45  19 43  19 40  19 37  19 33  19 29  19 25  19 20  19 15  19  9  19  1
 12   21 26  21 23  21 20  21 17  21 15  21 13  21 10  21  7  21  5  21  2  20 59  20 56  20 54  20 52  20 52  20 51  20 51  20 49  20 48  20 47  20 46  20 44  20 43  20 41  20 39  20 37  20 34  20 31
 13   21 42  21 44  21 44  21 45  21 46  21 46  21 47  21 48  21 49  21 50  21 51  21 52  21 53  21 54  21 54  21 54  21 54  21 55  21 55  21 56  21 56  21 57  21 57  21 58  21 59  22  0  22  1  22  2
 14   22  0  22  5  22 10  22 14  22 17  22 20  22 26  22 30  22 35  22 39  22 44  22 50  22 53  22 57  22 57  22 58  23  0  23  2  23  4  23  6  23  8  23 11  23 14  23 17  23 21  23 25  23 30  23 35
 15   22 19  22 29  22 38  22 45  22 51  22 57  23  6  23 15  23 23  23 31  23 39  23 49  23 55  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **
 16   22 42  22 58  23 10  23 20  23 29  23 37  23 50  ** **  ** **  ** **  ** **  ** **  ** **   0  1   0  1   0  4   0  7   0 11   0 14   0 18   0 23   0 27   0 33   0 38   0 45   0 53   1  2   1 12
 17   23 12  23 32  23 48  ** **  ** **  ** **  ** **   0  2   0 13   0 25   0 37   0 51   0 59   1  8   1  8   1 12   1 17   1 22   1 27   1 33   1 39   1 46   1 53   2  2   2 12   2 24   2 37   2 54
 18   23 51  ** **  ** **   0  1   0 12   0 22   0 39   0 54   1  8   1 22   1 37   1 55   2  5   2 17   2 17   2 22   2 28   2 34   2 40   2 48   2 56   3  5   3 15   3 26   3 40   3 55   4 15   4 40
 19   ** **   0 15   0 34   0 49   1  2   1 14   1 33   1 50   2  7   2 23   2 40   3  0   3 12   3 25   3 25   3 31   3 38   3 45   3 52   4  1   4 10   4 21   4 32   4 46   5  2   5 22   5 47   6 21
 20    0 43   1 10   1 30   1 46   2  0   2 12   2 33   2 51   3  8   3 25   3 43   4  4   4 16   4 30   4 30   4 37   4 43   4 51   4 59   5  8   5 17   5 28   5 41   5 56   6 13   6 34   7  1   7 39
 21    1 51   2 16   2 36   2 52   3  5   3 17   3 37   3 55   4 11   4 27   4 45   5  5   5 16   5 30   5 30   5 36   5 42   5 49   5 57   6  5   6 14   6 24   6 36   6 49   7  5   7 24   7 47   8 19
 22    3 11   3 33   3 50   4  3   4 15   4 25   4 43   4 58   5 13   5 27   5 42   6  0   6 10   6 22   6 22   6 27   6 32   6 38   6 45   6 52   6 59   7  8   7 18   7 28   7 41   7 56   8 13   8 35
 23    4 37   4 54   5  7   5 18   5 27   5 35   5 49   6  1   6 12   6 23   6 35   6 49   6 57   7  6   7  6   7 10   7 14   7 19   7 24   7 29   7 35   7 41   7 49   7 57   8  6   8 16   8 28   8 43
 24    6  5   6 15   6 24   6 31   6 38   6 43   6 52   7  0   7  8   7 16   7 24   7 33   7 38   7 45   7 45   7 47   7 50   7 53   7 56   8  0   8  4   8  8   8 12   8 18   8 23   8 30   8 38   8 46
 25    7 30   7 35   7 39   7 43   7 46   7 48   7 53   7 57   8  1   8  5   8  9   8 13   8 16   8 19   8 19   8 20   8 21   8 23   8 24   8 26   8 28   8 30   8 32   8 35   8 38   8 41   8 44   8 48
 26    8 52   8 52   8 52   8 52   8 51   8 51   8 51   8 51   8 51   8 51   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50   8 50
 27   10 12  10  6  10  1   9 58   9 55   9 52   9 47   9 43   9 39   9 35   9 31   9 26   9 23   9 21   9 21   9 19   9 18   9 16   9 15   9 13   9 11   9  9   9  7   9  4   9  2   8 59   8 55   8 51
 28   11 28  11 17  11  9  11  2  10 56  10 50  10 41  10 33  10 26  10 18  10 11  10  2   9 57   9 51   9 51   9 48   9 46   9 43   9 40   9 36   9 33   9 29   9 24   9 20   9 14   9  8   9  1   8 53
 29   12 41  12 26  12 14  12  3  11 55  11 47  11 34  11 23  11 12  11  2  10 51  10 38  10 31  10 23  10 23  10 19  10 15  10 11  10  7  10  2   9 56   9 51   9 44   9 37   9 29   9 19   9  8   8 55
 30   13 51  13 31  13 16  13  3  12 52  12 43  12 27  12 13  11 59  11 46  11 33  11 17  11  8  10 57  10 57  10 52  10 47  10 42  10 36  10 30  10 23  10 16  10  7   9 58   9 47   9 34   9 19   9  1
 31   14 57  14 33  14 15  14  0  13 48  13 37  13 18  13  2  12 47  12 32  12 16  11 58  11 47  11 35  11 35  11 29  11 23  11 17  11 10  11  3  10 55  10 46  10 35  10 24  10 10   9 54   9 34   9 10
 32   15 56  15 30  15 11  14 54  14 41  14 29  14  9  13 51  13 35  13 19  13  1  12 42  12 30  12 17  12 17  12 11  12  4  11 57  11 50  11 41  11 32  11 22  11 10  10 57  10 42  10 23   9 59   9 28
 33   16 48  16 21  16  1  15 45  15 31  15 19  14 58  14 40  14 24  14  7  13 49  13 29  13 17  13  3  13  3  12 57  12 50  12 43  12 35  12 26  12 17  12  6  11 54  11 40  11 24  11  3  10 38  10  2
 34   17 30  17  5  16 46  16 30  16 17  16  5  15 45  15 28  15 12  14 56  14 38  14 19  14  7  13 54  13 54  13 48  13 41  13 34  13 27  13 18  13  9  12 59  12 47  12 33  12 17  11 58  11 33  11  0
 35   18  5  17 43  17 26  17 11  16 59  16 49  16 31  16 15  16  0  15 45  15 29  15 11  15  0  14 48  14 48  14 42  14 37  14 30  14 23  14 16  14  7  13 58  13 47  13 35  13 21  13  4  12 44  12 17
 36   18 33  18 15  18  0  17 48  17 38  17 29  17 13  17  0  16 47  16 34  16 20  16  5  15 56  15 45  15 45  15 40  15 35  15 30  15 24  15 18  15 11  15  3  14 54  14 44  14 33  14 19  14  3  13 43
 37   18 56  18 42  18 31  18 22  18 14  18  6  17 54  17 43  17 33  17 23  17 12  17  0  16 52  16 44  16 44  16 40  16 36  16 32  16 28  16 23  16 17  16 11  16  4  15 57  15 48  15 38  15 27  15 13
 38   19 16  19  7  18 59  18 52  18 47  18 42  18 33  18 26  18 18  18 11  18  4  17 55  17 50  17 44  17 44  17 42  17 39  17 36  17 33  17 29  17 26  17 22  17 17  17 12  17  6  17  0  16 52  16 43
