 2462866.5   0.653603878730   0.660952619381   0.154752205842   0.157155843029  2.162746  8.2 2462867.32662582      99.00000000
 2462867.5   0.653647535961   0.660998003666   0.156173479205   0.158576666725  2.174080  8.2 2462868.32391716      99.00000000
 2462868.5   0.653802518306   0.661154933079   0.157623133304   0.160025671359  2.185523  8.2 2462869.32122600      99.00000000
 2462869.5   0.654067996225   0.661422609139   0.159100547314   0.161502267894  2.197072  8.3 2462870.31855220      99.00000000
 2462870.5   0.654443324800   0.661800389393   0.160605214296   0.163005971144  2.208722  8.3 2462871.31589567      99.00000000
 2462871.5   0.654927591257   0.662287338852   0.162136514799   0.164536173479  2.220470  8.3 2462872.31325623      99.00000000
 2462872.5   0.655520078138   0.662882698849   0.163693943894   0.166092370968  2.232311  8.3 2462873.31063380      99.00000000
 2462873.5   0.656219813867   0.663585442741   0.165276886570   0.167673940165  2.244240  8.3 2462874.30802819      99.00000000
 2462874.5   0.657026031430   0.664394742127   0.166884842880   0.169280363648  2.256255  8.3 2462875.30543931      99.00000000
 2462875.5   0.657937723019   0.665309529019   0.168517205220   0.170911010292  2.268351  8.4 2462876.30286697      99.00000000
 2462876.5   0.658954094429   0.666328959929   0.170173481431   0.172565360757  2.280525  8.4 2462877.30031108      99.00000000
 2462877.5   0.660074123241   0.667451982020   0.171853073753   0.174242791306  2.292772  8.4 2462878.29777144      99.00000000
 2462878.5   0.661297008230   0.668677789908   0.173555499658   0.175942798176  2.305090  8.4 2462879.29524797      99.00000000
 2462879.5   0.662621730250   0.670005389495   0.175280172334   0.177664782955  2.317475  8.4 2462880.29274047      99.00000000
 2462880.5   0.664047496259   0.671434042244   0.177026619202   0.179408273515  2.329923  8.4 2462881.29024884      99.00000000
 2462881.5   0.665573302645   0.672962822878   0.178794263948   0.181172708694  2.342431  8.4 2462882.28777292      99.00000000
 2462882.5   0.667198373823   0.674591048696   0.180582642704   0.182957653639  2.354995  8.5 2462883.28531260      99.00000000
 2462883.5   0.668921727432   0.676317828580   0.182391187486   0.184762581487  2.367612  8.5 2462884.28286771      99.00000000
 2462884.5   0.670742606226   0.678142474245   0.184219439677   0.186587079905  2.380278  8.5 2462885.28043815      99.00000000
 2462885.5   0.672660042414   0.680064039297   0.186066834309   0.188430625754  2.392990  8.5 2462886.27802374      99.00000000
 2462886.5   0.674673279309   0.682081721162   0.187932910283   0.190292780777  2.405745  8.5 2462887.27562439      99.00000000
 2462887.5   0.676781331371   0.684194417421   0.189817095348   0.192172964804  2.418538  8.5 2462888.27323991      99.00000000
 2462888.5   0.678983395190   0.686401163891   0.191718913901   0.194070658955  2.431366  8.5 2462889.27087020      99.00000000
 2462889.5   0.681278410284   0.688700748436   0.193637774875   0.195985205562  2.444225  8.5 2462890.26851505      99.00000000
 2462890.5   0.683665471364   0.691092180509   0.195573180379   0.197916039818  2.457112  8.6 2462891.26617435      99.00000000
 2462891.5   0.686143405234   0.693574294885   0.197524519547   0.199862508581  2.470023  8.6 2462892.26384788      99.00000000
 2462892.5   0.688711196631   0.696146163005   0.199491279186   0.201824091689  2.482954  8.6 2462893.26153550      99.00000000
 2462893.5   0.691367583645   0.698806645107   0.201472842017   0.203800196295  2.495902  8.6 2462894.25923699      99.00000000
 2462894.5   0.694111488988   0.701554779330   0.203468695763   0.205790351057  2.508863  8.6 2462895.25695220      99.00000000
 2462895.5   0.696941619629   0.704389354964   0.205478231922   0.207793991416  2.521834  8.6 2462896.25468091      99.00000000
 2462896.5   0.699856890465   0.707309329525   0.207500950773   0.209810654406  2.534812  8.6 2462897.25242296      99.00000000
 2462897.5   0.702856020357   0.710313428309   0.209536259953   0.211839773921  2.547794  8.6 2462898.25017813      99.00000000
 2462898.5   0.705937946511   0.713400567674   0.211583676009   0.213880880842  2.560777  8.6 2462899.24794629      99.00000000
 2462899.5   0.709101418882   0.716569456820   0.213642623980   0.215933404272  2.573759  8.7 2462900.24572721      99.00000000
 2462900.5   0.712345408990   0.719819013929   0.215712636683   0.217996871204  2.586737  8.7 2462901.24352076      99.00000000
 2462901.5   0.715668706151   0.723147967699   0.217793156181   0.220070709947  2.599707  8.7 2462902.24132671      99.00000000
 2462902.5   0.719070323624   0.726555270445   0.219883731363   0.222154448292  2.612669  8.7 2462903.23914495      99.00000000
 2462903.5   0.722549098287   0.730039704578   0.221983821499   0.224247519861  2.625619  8.7 2462904.23697527      99.00000000
 2462904.5   0.726104094971   0.733600296316   0.224092992099   0.226349462229  2.638555  8.7 2462905.23481756      99.00000000
 2462905.5   0.729734209293   0.737235926656   0.226210720351   0.228459727401  2.651475  8.7 2462906.23267161      99.00000000
 2462906.5   0.733438569330   0.740945740318   0.228336588940   0.230577879773  2.664377  8.7 2462907.23053731      99.00000000
 2462907.5   0.737216139986   0.744728751280   0.230470092999   0.232703408534  2.677258  8.7 2462908.22841450      99.00000000
 2462908.5   0.741066120433   0.748584235959   0.232610831581   0.234835921473  2.690116  8.7 2462909.22630307      99.00000000
 2462909.5   0.744987548377   0.752511324605   0.234758315913   0.236974954409  2.702950  8.8 2462910.22420285      99.00000000
 2462910.5   0.748979692313   0.756509376221   0.236912158469   0.239120156467  2.715756  8.8 2462911.22211375      99.00000000
 2462911.5   0.753041655031   0.760577560657   0.239071882577   0.241271094175  2.728534  8.8 2462912.22003561      99.00000000
 2462912.5   0.757172760570   0.764715226671   0.241237109209   0.243427428508  2.741281  8.8 2462913.21796835      99.00000000
 2462913.5   0.761372156609   0.768921490136   0.243407368025   0.245588716429  2.753995  8.8 2462914.21591180      99.00000000
