 -3   22 16  22 12  22  8  22  5  22  2  22  0  21 55  21 51  21 48  21 44  21 40  21 36  21 33  21 30  21 30  21 29  21 27  21 26  21 24  21 22  21 20  21 18  21 16  21 13  21 10  21  7  21  3  20 59
 -2   22 34  22 35  22 35  22 35  22 35  22 35  22 36  22 36  22 36  22 36  22 36  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 37  22 38
 -1   22 52  22 57  23  1  23  4  23  7  23 10  23 15  23 19  23 23  23 26  23 31  23 35  23 38  23 41  23 41  23 42  23 44  23 45  23 47  23 49  23 51  23 53  23 55  23 58  ** **  ** **  ** **  ** **
  0   23 10  23 19  23 27  23 34  23 40  23 45  23 53  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  1   0  4   0  8   0 13
  1   23 29  23 44  23 55  ** **  ** **  ** **  ** **   0  1   0  8   0 15   0 23   0 32   0 37   0 43   0 43   0 46   0 48   0 51   0 55   0 58   1  2   1  6   1 11   1 16   1 22   1 28   1 36   1 45
  2   23 52  ** **  ** **   0  5   0 13   0 20   0 33   0 43   0 54   1  4   1 15   1 28   1 35   1 44   1 44   1 47   1 51   1 56   2  0   2  5   2 11   2 17   2 24   2 31   2 40   2 50   3  2   3 16
  3   ** **   0 11   0 26   0 38   0 48   0 57   1 13   1 27   1 40   1 53   2  7   2 23   2 32   2 43   2 43   2 47   2 52   2 58   3  4   3 10   3 17   3 25   3 34   3 44   3 56   4 10   4 26   4 47
  4    0 20   0 43   1  0   1 15   1 27   1 38   1 56   2 12   2 27   2 42   2 58   3 16   3 27   3 40   3 40   3 45   3 51   3 58   4  5   4 12   4 21   4 30   4 41   4 53   5  7   5 25   5 46   6 13
  5    0 55   1 20   1 40   1 56   2  9   2 21   2 41   2 59   3 15   3 31   3 49   4  9   4 20   4 34   4 34   4 40   4 47   4 54   5  1   5 10   5 19   5 30   5 41   5 55   6 11   6 31   6 56   7 30
  6    1 38   2  5   2 25   2 42   2 56   3  8   3 29   3 47   4  3   4 20   4 38   4 59   5 11   5 25   5 25   5 31   5 38   5 45   5 53   6  1   6 11   6 22   6 34   6 48   7  5   7 25   7 52   8 28
  7    2 30   2 56   3 16   3 32   3 46   3 58   4 18   4 35   4 52   5  8   5 26   5 46   5 58   6 11   6 11   6 17   6 23   6 30   6 38   6 46   6 56   7  6   7 18   7 31   7 47   8  6   8 30   9  2
  8    3 29   3 53   4 11   4 26   4 39   4 50   5  8   5 25   5 40   5 55   6 11   6 30   6 40   6 53   6 53   6 58   7  4   7 10   7 17   7 25   7 33   7 42   7 52   8  4   8 18   8 34   8 54   9 19
  9    4 35   4 55   5 10   5 23   5 34   5 43   6  0   6 14   6 27   6 40   6 54   7 10   7 19   7 30   7 30   7 34   7 39   7 45   7 51   7 57   8  4   8 12   8 20   8 30   8 41   8 54   9  9   9 27
 10    5 43   5 59   6 11   6 22   6 30   6 38   6 51   7  2   7 13   7 24   7 35   7 47   7 55   8  3   8  3   8  7   8 11   8 15   8 20   8 24   8 30   8 36   8 42   8 50   8 58   9  8   9 19   9 32
 11    6 54   7  5   7 14   7 21   7 27   7 33   7 42   7 50   7 58   8  5   8 13   8 23   8 28   8 34   8 34   8 36   8 39   8 42   8 45   8 49   8 52   8 56   9  1   9  6   9 12   9 18   9 26   9 34
 12    8  6   8 12   8 17   8 21   8 24   8 28   8 33   8 38   8 42   8 46   8 51   8 56   8 59   9  2   9  2   9  4   9  5   9  7   9  9   9 11   9 13   9 15   9 17   9 20   9 23   9 27   9 31   9 35
 13    9 19   9 20   9 21   9 22   9 22   9 23   9 24   9 25   9 26   9 27   9 28   9 29   9 29   9 30   9 30   9 30   9 31   9 31   9 31   9 32   9 32   9 32   9 33   9 33   9 34   9 35   9 35   9 36
 14   10 33  10 29  10 26  10 24  10 22  10 20  10 16  10 14  10 11  10  8  10  5  10  2  10  0   9 58   9 58   9 57   9 56   9 55   9 54   9 53   9 51   9 50   9 48   9 47   9 45   9 42   9 40   9 37
 15   11 49  11 40  11 33  11 27  11 22  11 18  11 10  11  4  10 57  10 51  10 45  10 37  10 33  10 28  10 28  10 26  10 23  10 21  10 18  10 15  10 12  10  9  10  5  10  1   9 56   9 51   9 45   9 38
 16   13  7  12 53  12 42  12 33  12 25  12 18  12  6  11 56  11 46  11 37  11 27  11 15  11  8  11  1  11  1  10 57  10 54  10 50  10 46  10 41  10 36  10 31  10 25  10 18  10 10  10  2   9 52   9 40
 17   14 27  14  8  13 53  13 41  13 30  13 21  13  5  12 52  12 39  12 26  12 13  11 57  11 48  11 38  11 38  11 33  11 29  11 23  11 18  11 12  11  5  10 57  10 49  10 40  10 29  10 17  10  2   9 45
 18   15 46  15 22  15  4  14 49  14 37  14 26  14  7  13 51  13 35  13 20  13  4  12 45  12 35  12 22  12 22  12 17  12 11  12  4  11 57  11 50  11 41  11 32  11 22  11 10  10 56  10 39  10 19   9 54
 19   16 59  16 33  16 12  15 56  15 42  15 30  15 10  14 52  14 35  14 19  14  1  13 40  13 28  13 15  13 15  13  9  13  2  12 55  12 47  12 38  12 29  12 18  12  6  11 52  11 36  11 16  10 50  10 16
 20   18  1  17 35  17 15  16 59  16 45  16 33  16 12  15 55  15 38  15 21  15  3  14 42  14 30  14 16  14 16  14 10  14  3  13 56  13 48  13 39  13 29  13 18  13  6  12 51  12 34  12 13  11 46  11  8
 21   18 50  18 27  18  9  17 54  17 42  17 31  17 12  16 56  16 40  16 25  16  8  15 49  15 38  15 25  15 25  15 19  15 13  15  6  14 59  14 51  14 42  14 32  14 20  14  7  13 52  13 34  13 11  12 40
 22   19 27  19  9  18 55  18 43  18 32  18 23  18  8  17 54  17 41  17 28  17 15  16 58  16 49  16 38  16 38  16 34  16 28  16 23  16 17  16 10  16  3  15 55  15 46  15 35  15 23  15  9  14 53  14 31
 23   19 56  19 43  19 33  19 24  19 17  19 10  18 59  18 49  18 39  18 30  18 19  18  8  18  1  17 53  17 53  17 49  17 46  17 41  17 37  17 32  17 27  17 21  17 15  17  8  17  0  16 50  16 39  16 26
 24   20 19  20 11  20  5  20  0  19 56  19 52  19 45  19 39  19 34  19 28  19 22  19 14  19 10  19  6  19  6  19  4  19  1  18 59  18 56  18 54  18 50  18 47  18 43  18 39  18 34  18 29  18 23  18 16
 25   20 39  20 36  20 35  20 33  20 32  20 31  20 28  20 27  20 25  20 23  20 21  20 19  20 17  20 16  20 16  20 15  20 15  20 14  20 13  20 12  20 11  20 10  20  9  20  8  20  6  20  4  20  2  20  0
 26   20 57  21  0  21  2  21  4  21  6  21  7  21 10  21 12  21 14  21 16  21 18  21 20  21 22  21 23  21 23  21 24  21 25  21 26  21 27  21 28  21 29  21 30  21 31  21 32  21 34  21 36  21 38  21 40
 27   21 15  21 23  21 29  21 34  21 39  21 43  21 50  21 56  22  1  22  7  22 13  22 20  22 24  22 29  22 29  22 31  22 33  22 35  22 38  22 40  22 43  22 46  22 50  22 54  22 58  23  4  23 10  23 16
 28   21 35  21 47  21 57  22  5  22 12  22 19  22 30  22 39  22 48  22 57  23  7  23 18  23 24  23 31  23 31  23 35  23 38  23 42  23 46  23 50  23 55  ** **  ** **  ** **  ** **  ** **  ** **  ** **
 29   21 57  22 14  22 27  22 38  22 48  22 56  23 11  23 23  23 35  23 47  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  0   0  6   0 13   0 20   0 29   0 39   0 51
 30   22 24  22 44  23  1  23 14  23 26  23 36  23 53  ** **  ** **  ** **   0  0   0 14   0 23   0 32   0 32   0 37   0 41   0 46   0 52   0 58   1  4   1 11   1 19   1 28   1 39   1 51   2  5   2 23
 31   22 56  23 20  23 39  23 54  ** **  ** **  ** **   0  8   0 22   0 36   0 52   1  9   1 19   1 31   1 31   1 36   1 42   1 48   1 54   2  2   2  9   2 18   2 28   2 40   2 53   3  8   3 27   3 52
 32   23 36  ** **  ** **  ** **   0  7   0 18   0 38   0 54   1 10   1 26   1 43   2  2   2 14   2 27   2 27   2 33   2 39   2 46   2 53   3  1   3 10   3 20   3 32   3 45   4  0   4 19   4 42   5 13
 33   ** **   0  2   0 22   0 38   0 52   1  4   1 24   1 42   1 59   2 15   2 33   2 53   3  5   3 19   3 19   3 25   3 32   3 39   3 47   3 55   4  5   4 15   4 27   4 41   4 58   5 18   5 44   6 19
 34    0 24   0 50   1 10   1 27   1 40   1 52   2 13   2 30   2 47   3  4   3 21   3 41   3 53   4  7   4  7   4 13   4 19   4 27   4 34   4 43   4 52   5  3   5 14   5 28   5 44   6  4   6 28   7  2
 35    1 20   1 45   2  4   2 19   2 32   2 43   3  3   3 20   3 35   3 51   4  7   4 27   4 38   4 50   4 50   4 56   5  2   5  9   5 16   5 24   5 32   5 42   5 53   6  5   6 19   6 37   6 58   7 25
 36    2 23   2 45   3  1   3 15   3 27   3 37   3 54   4  9   4 23   4 37   4 51   5  8   5 18   5 29   5 29   5 34   5 39   5 45   5 51   5 58   6  6   6 14   6 23   6 33   6 45   6 59   7 16   7 37
 37    3 31   3 48   4  2   4 13   4 23   4 31   4 45   4 58   5  9   5 21   5 33   5 47   5 55   6  4   6  4   6  8   6 13   6 17   6 22   6 28   6 34   6 40   6 48   6 56   7  5   7 16   7 28   7 43
 38    4 42   4 54   5  4   5 13   5 20   5 26   5 37   5 46   5 55   6  4   6 13   6 23   6 29   6 36   6 36   6 39   6 42   6 46   6 49   6 53   6 58   7  3   7  8   7 14   7 20   7 28   7 36   7 46
 39    5 54   6  2   6  8   6 13   6 18   6 22   6 29   6 34   6 40   6 46   6 51   6 58   7  2   7  6   7  6   7  8   7 10   7 12   7 14   7 17   7 19   7 22   7 25   7 29   7 33   7 37   7 43   7 49
 40    7  7   7 10   7 13   7 15   7 16   7 18   7 20   7 23   7 25   7 27   7 29   7 31   7 33   7 34   7 34   7 35   7 36   7 37   7 37   7 38   7 39   7 40   7 42   7 43   7 44   7 46   7 48   7 50
 41    8 22   8 20   8 18   8 17   8 16   8 15   8 13   8 11   8 10   8  8   8  7   8  5   8  4   8  3   8  3   8  2   8  2   8  1   8  1   8  0   7 59   7 58   7 57   7 56   7 55   7 54   7 53   7 51
 42    9 37   9 30   9 25   9 20   9 16   9 13   9  7   9  1   8 56   8 51   8 46   8 40   8 36   8 32   8 32   8 31   8 29   8 27   8 25   8 22   8 20   8 17   8 14   8 11   8  7   8  3   7 58   7 53
 43   10 55  10 43  10 33  10 25  10 18  10 12  10  2   9 53   9 44   9 36   9 27   9 17   9 11   9  4   9  4   9  1   8 58   8 55   8 51   8 47   8 43   8 38   8 33   8 27   8 21   8 13   8  5   7 55
 44   12 13  11 56  11 42  11 31  11 22  11 14  10 59  10 47  10 35  10 23  10 11   9 57   9 49   9 40   9 40   9 35   9 31   9 26   9 21   9 16   9 10   9  3   8 56   8 47   8 38   8 27   8 14   7 59
 45   13 31  13  9  12 52  12 38  12 26  12 16  11 59  11 43  11 29  11 15  11  0  10 42  10 32  10 20  10 20  10 15  10 10  10  4   9 57   9 50   9 43   9 34   9 25   9 14   9  1   8 46   8 29   8  7
 46   14 44  14 19  13 59  13 44  13 30  13 19  12 59  12 42  12 26  12 10  11 53  11 33  11 21  11  8  11  8  11  2  10 56  10 49  10 42  10 34  10 25  10 14  10  3   9 50   9 35   9 16   8 53   8 23
 47   15 48  15 22  15  2  14 46  14 32  14 20  14  0  13 42  13 25  13  8  12 51  12 30  12 18  12  4  12  4  11 58  11 51  11 44  11 36  11 27  11 18  11  7  10 54  10 40  10 23  10  3   9 37   9  1
 48   16 41  16 17  15 58  15 42  15 29  15 18  14 58  14 41  14 25  14  9  13 52  13 32  13 21  13  7  13  7  13  1  12 55  12 48  12 40  12 32  12 22  12 12  12  0  11 47  11 30  11 11  10 46  10 13
 49   17 22  17  2  16 46  16 32  16 21  16 11  15 54  15 39  15 25  15 11  14 56  14 38  14 28  14 16  14 16  14 11  14  5  13 59  13 52  13 45  13 37  13 28  13 18  13  6  12 53  12 37  12 18  11 53
