 2462866.5   1.731881971768   1.740033940240   0.334514619521   0.333987411146  2.836814 12.0 2462866.50062340 2462867.49734954
 2462867.5   1.728444591553   1.736598661883   0.334824142828   0.334307107026  2.836642 12.0 2462868.49407614      99.00000000
 2462868.5   1.725010201264   1.733166455076   0.335137117364   0.334630196411  2.836786 12.0 2462869.49080368      99.00000000
 2462869.5   1.721581828767   1.729740386660   0.335453334720   0.334956490354  2.837243 12.0 2462870.48753264      99.00000000
 2462870.5   1.718162537636   1.726323527390   0.335772594292   0.335285809480  2.838014 12.0 2462871.48426350      99.00000000
 2462871.5   1.714755299187   1.722918828365   0.336094706014   0.335617983199  2.839098 12.1 2462872.48099671      99.00000000
 2462872.5   1.711363117709   1.719529251292   0.336419487244   0.335952843154  2.840493 12.1 2462873.47773275      99.00000000
 2462873.5   1.707988901573   1.716157645595   0.336746765307   0.336290223606  2.842198 12.1 2462874.47447205      99.00000000
 2462874.5   1.704635588640   1.712806881098   0.337076374612   0.336629956134  2.844213 12.1 2462875.47121509      99.00000000
 2462875.5   1.701306017917   1.709479728544   0.337408158831   0.336971870947  2.846535 12.2 2462876.46796229      99.00000000
 2462876.5   1.698003056081   1.706178996102   0.337741968121   0.337315793681  2.849164 12.2 2462877.46471410      99.00000000
 2462877.5   1.694729470217   1.702907411985   0.338077660880   0.337661549089  2.852097 12.2 2462878.46147094      99.00000000
 2462878.5   1.691488055343   1.699667759955   0.338415101089   0.338008961117  2.855332 12.2 2462879.45823326      99.00000000
 2462879.5   1.688281507878   1.696462757618   0.338754159710   0.338357859149  2.858869 12.2 2462880.45500147      99.00000000
 2462880.5   1.685112553587   1.693295184866   0.339094712203   0.338708080468  2.862704 12.3 2462881.45177600      99.00000000
 2462881.5   1.681983821497   1.690167753327   0.339436639623   0.339059477385  2.866837 12.3 2462882.44855725      99.00000000
 2462882.5   1.678897972101   1.687083224532   0.339779826333   0.339411919915  2.871263 12.3 2462883.44534565      99.00000000
 2462883.5   1.675857571772   1.684044267989   0.340124160795   0.339765301287  2.875983 12.3 2462884.44214159      99.00000000
 2462884.5   1.672865220754   1.681053565962   0.340469533495   0.340119537291  2.880992 12.4 2462885.43894548      99.00000000
 2462885.5   1.669923426569   1.678113659135   0.340815837574   0.340474564193  2.886288 12.4 2462886.43575771      99.00000000
 2462886.5   1.667034728178   1.675227046355   0.341162967315   0.340830326459  2.891868 12.4 2462887.43257867      99.00000000
 2462887.5   1.664201562730   1.672396044724   0.341510819217   0.341186760575  2.897730 12.4 2462888.42940873      99.00000000
 2462888.5   1.661426379202   1.669622928770   0.341859291781   0.341543774964  2.903869 12.4 2462889.42624826      99.00000000
 2462889.5   1.658711494094   1.666909843359   0.342208287594   0.341901241798  2.910283 12.5 2462890.42309761      99.00000000
 2462890.5   1.656059196330   1.664258972400   0.342557714331   0.342259004562  2.916968 12.5 2462891.41995714      99.00000000
 2462891.5   1.653471602254   1.661672428465   0.342907486890   0.342616903058  2.923919 12.5 2462892.41682714      99.00000000
 2462892.5   1.650950767889   1.659152353140   0.343257527911   0.342974798668  2.931133 12.5 2462893.41370793      99.00000000
 2462893.5   1.648498558372   1.656700742271   0.343607768305   0.343332589942  2.938604 12.5 2462894.41059979      99.00000000
 2462894.5   1.646116774753   1.654319525635   0.343958146407   0.343690211904  2.946329 12.5 2462895.40750300      99.00000000
 2462895.5   1.643807035277   1.652010418224   0.344308607063   0.344047627000  2.954302 12.6 2462896.40441777      99.00000000
 2462896.5   1.641570907571   1.649775042374   0.344659100320   0.344404812837  2.962520 12.6 2462897.40134436      99.00000000
 2462897.5   1.639409791606   1.647614813726   0.345009580183   0.344761752960  2.970977 12.6 2462898.39828296      99.00000000
 2462898.5   1.637325049697   1.645531079301   0.345360003681   0.345118430349  2.979668 12.6 2462899.39523379      99.00000000
 2462899.5   1.635317887463   1.643525006794   0.345710329768   0.345474823931  2.988590 12.6 2462900.39219700      99.00000000
 2462900.5   1.633389480933   1.641597718706   0.346060518875   0.345830906181  2.997737 12.7 2462901.38917278      99.00000000
 2462901.5   1.631540856697   1.639750178832   0.346410531887   0.346186641392  3.007105 12.7 2462902.38616127      99.00000000
 2462902.5   1.629773017978   1.637983325036   0.346760329988   0.346541984277  3.016689 12.7 2462903.38316263      99.00000000
 2462903.5   1.628086825967   1.636297958617   0.347109873536   0.346896878814  3.026485 12.7 2462904.38017696      99.00000000
 2462904.5   1.626483126470   1.634694880521   0.347459122017   0.347251258456  3.036487 12.7 2462905.37720441      99.00000000
 2462905.5   1.624962633502   1.633174784902   0.347808032703   0.347605047486  3.046691 12.7 2462906.37424506      99.00000000
 2462906.5   1.623526056752   1.631738394528   0.348156560658   0.347958164946  3.057092 12.8 2462907.37129903      99.00000000
 2462907.5   1.622173986929   1.630386349222   0.348504657227   0.348310529467  3.067686 12.8 2462908.36836641      99.00000000
 2462908.5   1.620907022774   1.629119328768   0.348852270166   0.348662065684  3.078469 12.8 2462909.36544728      99.00000000
 2462909.5   1.619725656486   1.627937926217   0.349199342128   0.349012708890  3.089435 12.8 2462910.36254172      99.00000000
 2462910.5   1.618630398495   1.626842753813   0.349545811067   0.349362408423  3.100580 12.8 2462911.35964980      99.00000000
 2462911.5   1.617621661466   1.625834304516   0.349891608861   0.349711126384  3.111900 12.8 2462912.35677160      99.00000000
 2462912.5   1.616699881568   1.624913051300   0.350236662090   0.350058833485  3.123390 12.9 2462913.35390716      99.00000000
 2462913.5   1.615865399896   1.624079312255   0.350580890917   0.350405499288  3.135045 12.9 2462914.35105655      99.00000000
 2462914.5   1.615118578784   1.623333362561   0.350924210356   0.350751080595  3.146861 12.9 2462915.34821981      99.00000000
 2462915.5   1.614459678804   1.622675325249   0.351266529591   0.351095507690  3.158833 12.9 2462916.34539696      99.00000000
 2462916.5   1.613888968318   1.622105314824   0.351607753904   0.351438676211  3.170956 12.9 2462917.34258806      99.00000000
 2462917.5   1.613406595633   1.621623356557   0.351947784533   0.351780446932  3.183224 12.9 2462918.33979309      99.00000000
 2462918.5   1.613012694349   1.621229533649   0.352286521073   0.352120659413  3.195633 12.9 2462919.33701209      99.00000000
 2462919.5   1.612707257174   1.620923876469   0.352623861350   0.352459152225  3.208178 13.0 2462920.33424503      99.00000000
 2462920.5   1.612490246391   1.620706453852   0.352959703447   0.352795783693  3.220853 13.0 2462921.33149190      99.00000000
 2462921.5   1.612361478243   1.620577215534   0.353293944755   0.353130440755  3.233653 13.0 2462922.32875267      99.00000000
 2462922.5   1.612320743266   1.620536070328   0.353626483095   0.353463037314  3.246572 13.0 2462923.32602730      99.00000000
 2462923.5   1.612367699950   1.620582754182   0.353957214971   0.353793502900  3.259606 13.0 2462924.32331572      99.00000000
 2462924.5   1.612501998788   1.620716948260   0.354286036243   0.354121771795  3.272749 13.0 2462925.32061788      99.00000000
 2462925.5   1.612723177392   1.620938181116   0.354612840272   0.354447773173  3.285997 13.0 2462926.31793369      99.00000000
 2462926.5   1.613030781767   1.621245961699   0.354937518736   0.354771427008  3.299344 13.1 2462927.31526309      99.00000000
 2462927.5   1.613424259167   1.621639683216   0.355259960039   0.355092641097  3.312786 13.1 2462928.31260596      99.00000000
 2462928.5   1.613903075580   1.622118749115   0.355580050389   0.355411311463  3.326317 13.1 2462929.30996223      99.00000000
 2462929.5   1.614466607172   1.622682471014   0.355897672436   0.355727321453  3.339934 13.1 2462930.30733179      99.00000000
 2462930.5   1.615114255789   1.623330190201   0.356212706443   0.356040542659  3.353632 13.1 2462931.30471455      99.00000000
 2462931.5   1.615845341056   1.624061176662   0.356525028986   0.356350834221  3.367405 13.1 2462932.30211039      99.00000000
 2462932.5   1.616659215888   1.624874753180   0.356834514015   0.356658044588  3.381251 13.1 2462933.29951921      99.00000000
 2462933.5   1.617555160793   1.625770198953   0.357141031474   0.356962013183  3.395164 13.1 2462934.29694089      99.00000000
 2462934.5   1.618532500290   1.626746873347   0.357444448142   0.357262575881  3.409141 13.2 2462935.29437534      99.00000000
 2462935.5   1.619590499319   1.627804113428   0.357744626162   0.357559570925  3.423178 13.2 2462936.29182244      99.00000000
 2462936.5   1.620728479291   1.628941340986   0.358041423758   0.357852846968  3.437270 13.2 2462937.28928208      99.00000000
 2462937.5   1.621945714160   1.630157938380   0.358334693897   0.358142267713  3.451414 13.2 2462938.28675415      99.00000000
 2462938.5   1.623241542951   1.631453333614   0.358624285155   0.358427713307  3.465605 13.2 2462939.28423855      99.00000000
 2462939.5   1.624615262414   1.632826866564   0.358910040833   0.358709074513  3.479841 13.2 2462940.28173518      99.00000000
 2462940.5   1.626066233871   1.634277879594   0.359191800190   0.358986243088  3.494117 13.2 2462941.27924393      99.00000000
 2462941.5   1.627593771746   1.635805606113   0.359469398119   0.359259098866  3.508430 13.2 2462942.27676470      99.00000000
 2462942.5   1.629197245434   1.637409289751   0.359742666709   0.359527499376  3.522775 13.2 2462943.27429737      99.00000000
 2462943.5   1.630875965320   1.639088100929   0.360011435368   0.359791273358  3.537149 13.3 2462944.27184184      99.00000000
 2462944.5   1.632629281692   1.640841271988   0.360275532534   0.360050222085  3.551548 13.3 2462945.26939801      99.00000000
 2462945.5   1.634456470525   1.642668014839   0.360534786053   0.360304127516  3.565967 13.3 2462946.26696574      99.00000000
