2456598.6298611  13.297566199492  -9.805232633101 376470.60262
2456598.6305556  13.298184739130  -9.808019192710 376467.24660
2456598.6312500  13.298803300674  -9.810805552028 376463.89090
2456598.6319444  13.299421884139  -9.813591711009 376460.53553
2456598.6326389  13.300040479071  -9.816377604799 376457.18047
2456598.6333333  13.300659106364  -9.819163362747 376453.82574
2456598.6340278  13.301277755582  -9.821948920081 376450.47132
2456598.6347222  13.301896416271  -9.824734211933 376447.11723
2456598.6354167  13.302515109336  -9.827519367684 376443.76346
2456598.6361111  13.303133824319  -9.830304322471 376440.41001
2456598.6368056  13.303752561236  -9.833089076259 376437.05688
2456598.6375000  13.304371309627  -9.835873564187 376433.70408
2456598.6381944  13.304990090399  -9.838657915598 376430.35159
2456598.6388889  13.305608893109  -9.841442065722 376426.99943
2456598.6395833  13.306227707296  -9.844225949704 376423.64759
2456598.6402778  13.306846553872  -9.847009696876 376420.29608
2456598.6409722  13.307465422393  -9.849793242476 376416.94488
2456598.6416667  13.308084312854  -9.852576586375 376413.59401
2456598.6423611  13.308703214789  -9.855359663723 376410.24346
2456598.6430556  13.309322149136  -9.858142603936 376406.89324
2456598.6437500  13.309941105430  -9.860925342162 376403.54333
2456598.6444444  13.310560083665  -9.863707878271 376400.19376
2456598.6451389  13.311179073390  -9.866490147514 376396.84450
2456598.6458333  13.311798095533  -9.869272279204 376393.49557
2456598.6465278  13.312417139629  -9.872054208519 376390.14696
2456598.6472222  13.313036195205  -9.874835870624 376386.79867
2456598.6479167  13.313655283213  -9.877617394916 376383.45071
2456598.6486111  13.314274393180  -9.880398716546 376380.10308
2456598.6493056  13.314893525101  -9.883179835395 376376.75576
2456598.6500000  13.315512668519  -9.885960686708 376373.40877
2456598.6506944  13.316131844374  -9.888741399791 376370.06211
2456598.6513889  13.316751042189  -9.891521909804 376366.71577
2456598.6520833  13.317370251503  -9.894302151997 376363.36976
2456598.6527778  13.317989493261  -9.897082255666 376360.02406
2456598.6534722  13.318608756985  -9.899862155980 376356.67870
2456598.6541667  13.319228042690  -9.902641852897 376353.33366
2456598.6548611  13.319847339891  -9.905421281582 376349.98894
2456598.6555556  13.320466669541  -9.908200571335 376346.64455
2456598.6562500  13.321086021177  -9.910979657400 376343.30049
2456598.6569444  13.321705394794  -9.913758539659 376339.95675
2456598.6576389  13.322324779912  -9.916537153309 376336.61334
2456598.6583333  13.322944197489  -9.919315627633 376333.27025
2456598.6590278  13.323563637059  -9.922093897888 376329.92749
2456598.6597222  13.324183088134  -9.924871899252 376326.58505
2456598.6604167  13.324802571675  -9.927649760996 376323.24294
2456598.6611111  13.325422077216  -9.930427418386 376319.90116
2456598.6618056  13.326041604750  -9.933204871295 376316.55970
2456598.6625000  13.326661143785  -9.935982054905 376313.21857
2456598.6631944  13.327280715311  -9.938759098567 376309.87777
2456598.6638889  13.327900308837  -9.941535937457 376306.53729
2456598.6645833  13.328519913866  -9.944312506766 376303.19714
2456598.6652778  13.329139551395  -9.947088935834 376299.85732
2456598.6659722  13.329759210929  -9.949865159843 376296.51782
2456598.6666667  13.330378892470  -9.952641178702 376293.17866
2456598.6673611  13.330998585517  -9.955416927594 376289.83981
2456598.6680556  13.331618311075  -9.958192535861 376286.50130
2456598.6687500  13.332238058645  -9.960967938683 376283.16312
2456598.6694444  13.332857828222  -9.963743135941 376279.82526
2456598.6701389  13.333477609323  -9.966518062913 376276.48773
2456598.6708333  13.334097422939  -9.969292848837 376273.15053
2456598.6715278  13.334717258567  -9.972067428908 376269.81365
2456598.6722222  13.335337105722  -9.974841738408 376266.47711
2456598.6729167  13.335956985400  -9.977615906569 376263.14089
2456598.6736111  13.336576887096  -9.980389868587 376259.80500
2456598.6743056  13.337196810824  -9.983163624424 376256.46944
2456598.6750000  13.337816746076  -9.985937109284 376253.13421
2456598.6756944  13.338436713856  -9.988710452383 376249.79931
2456598.6763889  13.339056703673  -9.991483589016 376246.46474
2456598.6770833  13.339676705017  -9.994256454385 376243.13050
2456598.6777778  13.340296738903  -9.997029177733 376239.79658
2456598.6784722  13.340916794819  -9.999801694266 376236.46300
2456598.6791667  13.341536872780 -10.002574003941 376233.12974
2456598.6798611  13.342156962272 -10.005346041976 376229.79682
2456598.6805556  13.342777084309 -10.008117937572 376226.46422
2456598.6812500  13.343397228397 -10.010889626023 376223.13196
2456598.6819444  13.344017394531 -10.013661107209 376219.80002
2456598.6826389  13.344637572191 -10.016432316342 376216.46842
2456598.6833333  13.345257782422 -10.019203382703 376213.13714
2456598.6840278  13.345878014703 -10.021974241510 376209.80620
2456598.6847222  13.346498258515 -10.024744827978 376206.47559
2456598.6854167  13.347118534903 -10.027515271381 376203.14530
2456598.6861111  13.347738833348 -10.030285506942 376199.81535
2456598.6868056  13.348359153845 -10.033055534530 376196.48573
2456598.6875000  13.348979485889 -10.035825289459 376193.15644
2456598.6881944  13.349599850514 -10.038594900905 376189.82748
2456598.6888889  13.350220237202 -10.041364304125 376186.49886
2456598.6895833  13.350840645950 -10.044133498984 376183.17056
2456598.6902778  13.351461066247 -10.046902420806 376179.84260
2456598.6909722  13.352081519136 -10.049671198756 376176.51496
2456598.6916667  13.352701994090 -10.052439768060 376173.18766
2456598.6923611  13.353322480595 -10.055208064040 376169.86070
2456598.6930556  13.353942999701 -10.057976215856 376166.53406
2456598.6937500  13.354563540877 -10.060744158735 376163.20776
2456598.6944444  13.355184104136 -10.063511892644 376159.88179
2456598.6951389  13.355804678945 -10.066279352818 376156.55615
2456598.6958333  13.356425286358 -10.069046668408 376153.23084
