2456352.6340278  13.431999670366 -11.231979184877 1000000.0000000000
2456352.6347222  13.431999673814 -11.231979204655 1000000.0000000000
2456352.6354167  13.431999677263 -11.231979224433 1000000.0000000000
2456352.6361111  13.431999680712 -11.231979244213 1000000.0000000000
2456352.6368056  13.431999684161 -11.231979263993 1000000.0000000000
2456352.6375000  13.431999687611 -11.231979283775 1000000.0000000000
2456352.6381944  13.431999691061 -11.231979303557 1000000.0000000000
2456352.6388889  13.431999694511 -11.231979323341 1000000.0000000000
2456352.6395833  13.431999697962 -11.231979343126 1000000.0000000000
2456352.6402778  13.431999701413 -11.231979362911 1000000.0000000000
2456352.6409722  13.431999704864 -11.231979382698 1000000.0000000000
2456352.6416667  13.431999708315 -11.231979402486 1000000.0000000000
2456352.6423611  13.431999711767 -11.231979422275 1000000.0000000000
2456352.6430556  13.431999715219 -11.231979442065 1000000.0000000000
2456352.6437500  13.431999718672 -11.231979461856 1000000.0000000000
2456352.6444444  13.431999722124 -11.231979481648 1000000.0000000000
2456352.6451389  13.431999725577 -11.231979501441 1000000.0000000000
2456352.6458333  13.431999729031 -11.231979521235 1000000.0000000000
2456352.6465278  13.431999732485 -11.231979541030 1000000.0000000000
2456352.6472222  13.431999735939 -11.231979560826 1000000.0000000000
2456352.6479167  13.431999739393 -11.231979580623 1000000.0000000000
2456352.6486111  13.431999742847 -11.231979600421 1000000.0000000000
2456352.6493056  13.431999746302 -11.231979620221 1000000.0000000000
2456352.6500000  13.431999749758 -11.231979640021 1000000.0000000000
2456352.6506944  13.431999753213 -11.231979659822 1000000.0000000000
2456352.6513889  13.431999756669 -11.231979679625 1000000.0000000000
2456352.6520833  13.431999760125 -11.231979699428 1000000.0000000000
2456352.6527778  13.431999763582 -11.231979719233 1000000.0000000000
2456352.6534722  13.431999767039 -11.231979739038 1000000.0000000000
2456352.6541667  13.431999770496 -11.231979758845 1000000.0000000000
2456352.6548611  13.431999773953 -11.231979778653 1000000.0000000000
2456352.6555556  13.431999777411 -11.231979798461 1000000.0000000000
2456352.6562500  13.431999780869 -11.231979818271 1000000.0000000000
2456352.6569444  13.431999784328 -11.231979838082 1000000.0000000000
2456352.6576389  13.431999787786 -11.231979857894 1000000.0000000000
2456352.6583333  13.431999791245 -11.231979877707 1000000.0000000000
2456352.6590278  13.431999794705 -11.231979897521 1000000.0000000000
2456352.6597222  13.431999798164 -11.231979917336 1000000.0000000000
2456352.6604167  13.431999801624 -11.231979937152 1000000.0000000000
2456352.6611111  13.431999805085 -11.231979956970 1000000.0000000000
2456352.6618056  13.431999808545 -11.231979976788 1000000.0000000000
