 2457739.5 350.26   8.58 241.00 334.35 140.27
 2457740.5 340.34 166.41  31.20 124.82 230.95
 2457741.5 330.42 324.25 181.41 275.30 321.62
 2457742.5 320.50 122.10 331.62  65.78  52.29
 2457743.5 310.57 279.94 121.84 216.26 142.97
 2457744.5 300.64  77.79 272.05   6.74 233.64
 2457745.5 290.71 235.64  62.27 157.23 324.32
 2457746.5 280.78  33.49 212.49 307.72  55.00
 2457747.5 270.84 191.34   2.72  98.21 145.68
 2457748.5 260.91 349.20 152.95 248.70 236.36
 2457749.5 250.97 147.06 303.17  39.20 327.05
 2457750.5 241.03 304.92  93.41 189.70  57.73
 2457751.5 231.08 102.79 243.64 340.20 148.42
 2457752.5 221.14 260.66  33.88 130.70 239.11
 2457753.5 211.20  58.53 184.12 281.21 329.80
 2457754.5 201.25 216.40 334.36  71.72  60.49
 2457755.5 191.30  14.28 124.61 222.23 151.18
 2457756.5 181.35 172.16 274.86  12.75 241.88
 2457757.5 171.40 330.04  65.11 163.26 332.57
 2457758.5 161.45 127.93 215.36 313.79  63.27
 2457759.5 151.50 285.81   5.62 104.31 153.97
 2457760.5 141.54  83.71 155.88 254.84 244.68
 2457761.5 131.59 241.60 306.14  45.36 335.38
 2457762.5 121.64  39.49  96.41 195.90  66.08
 2457763.5 111.68 197.39 246.68 346.43 156.79
 2457764.5 101.72 355.29  36.95 136.97 247.50
 2457765.5  91.77 153.20 187.22 287.51 338.21
 2457766.5  81.81 311.11 337.50  78.05  68.92
 2457767.5  71.85 109.02 127.78 228.60 159.64
 2457768.5  61.90 266.93 278.06  19.15 250.35
 2457769.5  51.94  64.84  68.34 169.70 341.07
 2457770.5  41.98 222.76 218.63 320.25  71.79
 2457771.5  32.02  20.68   8.92 110.81 162.51
 2457772.5  22.06 178.61 159.21 261.37 253.24
 2457773.5  12.11 336.53 309.51  51.93 343.96
 2457774.5   2.15 134.46  99.81 202.49  74.69
 2457775.5 352.19 292.39 250.11 353.06 165.42
 2457776.5 342.24  90.33  40.41 143.63 256.15
 2457777.5 332.28 248.27 190.72 294.21 346.88
 2457778.5 322.32  46.21 341.03  84.78  77.61
 2457779.5 312.37 204.15 131.34 235.36 168.35
 2457780.5 302.41   2.10 281.66  25.95 259.09
 2457781.5 292.46 160.04  71.98 176.53 349.83
 2457782.5 282.51 318.00 222.30 327.12  80.57
 2457783.5 272.56 115.95  12.62 117.71 171.32
 2457784.5 262.60 273.91 162.95 268.30 262.06
 2457785.5 252.66  71.87 313.28  58.90 352.81
 2457786.5 242.71 229.83 103.61 209.50  83.56
 2457787.5 232.76  27.80 253.94   0.10 174.31
 2457788.5 222.81 185.76  44.28 150.70 265.07
 2457789.5 212.87 343.73 194.62 301.31 355.82
 2457790.5 202.93 141.71 344.96  91.92  86.58
 2457791.5 192.99 299.68 135.31 242.53 177.34
 2457792.5 183.05  97.66 285.65  33.14 268.10
 2457793.5 173.11 255.64  76.00 183.76 358.87
 2457794.5 163.17  53.62 226.36 334.38  89.63
 2457795.5 153.24 211.61  16.71 125.00 180.40
 2457796.5 143.31   9.60 167.07 275.62 271.17
 2457797.5 133.38 167.59 317.43  66.25   1.95
 2457798.5 123.45 325.58 107.79 216.88  92.72
 2457799.5 113.53 123.58 258.15   7.51 183.50
 2457800.5 103.60 281.57  48.52 158.14 274.27
 2457801.5  93.68  79.57 198.89 308.78   5.05
 2457802.5  83.76 237.57 349.26  99.42  95.84
 2457803.5  73.84  35.58 139.64 250.06 186.62
 2457804.5  63.93 193.59 290.01  40.70 277.41
 2457805.5  54.02 351.59  80.39 191.34   8.19
 2457806.5  44.11 149.60 230.77 341.99  98.98
 2457807.5  34.20 307.62  21.15 132.64 189.78
 2457808.5  24.29 105.63 171.54 283.29 280.57
 2457809.5  14.39 263.65 321.92  73.94  11.37
 2457810.5   4.49  61.67 112.31 224.60 102.16
 2457811.5 354.59 219.69 262.70  15.25 192.96
 2457812.5 344.70  17.71  53.09 165.91 283.77
 2457813.5 334.81 175.73 203.48 316.57  14.57
 2457814.5 324.92 333.76 353.88 107.23 105.38
 2457815.5 315.03 131.79 144.28 257.90 196.18
 2457816.5 305.15 289.81 294.67  48.56 286.99
 2457817.5 295.26  87.84  85.07 199.23  17.81
 2457818.5 285.38 245.88 235.48 349.90 108.62
 2457819.5 275.51  43.91  25.88 140.57 199.44
 2457820.5 265.63 201.94 176.28 291.24 290.25
 2457821.5 255.76 359.98 326.69  81.91  21.07
 2457822.5 245.90 158.01 117.09 232.58 111.89
 2457823.5 236.03 316.05 267.50  23.25 202.72
 2457824.5 226.17 114.09  57.91 173.93 293.54
 2457825.5 216.31 272.13 208.31 324.60  24.37
 2457826.5 206.45  70.17 358.72 115.28 115.20
 2457827.5 196.60 228.21 149.13 265.95 206.03
 2457828.5 186.75  26.25 299.54  56.63 296.86
 2457829.5 176.90 184.29  89.96 207.31  27.70
 2457830.5 167.05 342.33 240.37 357.99 118.53
 2457831.5 157.21 140.38  30.78 148.67 209.37
 2457832.5 147.37 298.42 181.19 299.35 300.21
 2457833.5 137.53  96.46 331.60  90.03  31.05
 2457834.5 127.70 254.50 122.02 240.71 121.89
 2457835.5 117.87  52.55 272.43  31.39 212.74
 2457836.5 108.04 210.59  62.84 182.06 303.59
 2457837.5  98.21   8.63 213.26 332.74  34.43
 2457838.5  88.39 166.68   3.67 123.42 125.28
 2457839.5  78.56 324.72 154.08 274.10 216.14
 2457840.5  68.75 122.76 304.49  64.78 306.99
 2457841.5  58.93 280.80  94.90 215.46  37.84
 2457842.5  49.12  78.84 245.31   6.14 128.70
 2457843.5  39.30 236.88  35.72 156.81 219.56
 2457844.5  29.50  34.92 186.13 307.49 310.42
 2457845.5  19.69 192.96 336.54  98.16  41.28
 2457846.5   9.89 351.00 126.95 248.84 132.14
 2457847.5   0.08 149.03 277.35  39.51 223.01
 2457848.5 350.29 307.07  67.76 190.18 313.87
 2457849.5 340.49 105.10 218.16 340.85  44.74
 2457850.5 330.70 263.13   8.57 131.52 135.61
 2457851.5 320.90  61.16 158.97 282.19 226.48
 2457852.5 311.12 219.19 309.37  72.85 317.35
 2457853.5 301.33  17.22  99.76 223.52  48.22
 2457854.5 291.54 175.25 250.16  14.18 139.10
 2457855.5 281.76 333.27  40.55 164.84 229.97
 2457856.5 271.98 131.29 190.94 315.50 320.85
 2457857.5 262.20 289.31 341.33 106.16  51.72
 2457858.5 252.43  87.33 131.72 256.81 142.60
 2457859.5 242.66 245.35 282.11  47.46 233.48
 2457860.5 232.88  43.36  72.49 198.11 324.36
 2457861.5 223.12 201.37 222.87 348.76  55.25
 2457862.5 213.35 359.38  13.25 139.41 146.13
 2457863.5 203.58 157.39 163.63 290.05 237.01
 2457864.5 193.82 315.39 314.00  80.69 327.90
 2457865.5 184.06 113.39 104.38 231.33  58.79
 2457866.5 174.30 271.39 254.74  21.96 149.67
 2457867.5 164.54  69.39  45.11 172.60 240.56
 2457868.5 154.78 227.38 195.47 323.23 331.45
 2457869.5 145.03  25.37 345.83 113.85  62.34
 2457870.5 135.28 183.36 136.19 264.48 153.23
 2457871.5 125.53 341.34 286.55  55.10 244.12
 2457872.5 115.78 139.32  76.90 205.72 335.01
 2457873.5 106.03 297.30 227.25 356.33  65.91
 2457874.5  96.28  95.28  17.59 146.94 156.80
 2457875.5  86.54 253.25 167.93 297.55 247.70
 2457876.5  76.80  51.22 318.27  88.16 338.59
 2457877.5  67.05 209.18 108.61 238.76  69.49
 2457878.5  57.31   7.14 258.94  29.36 160.38
 2457879.5  47.58 165.10  49.27 179.95 251.28
 2457880.5  37.84 323.05 199.59 330.54 342.17
 2457881.5  28.10 121.01 349.91 121.13  73.07
 2457882.5  18.37 278.95 140.23 271.72 163.97
