2457763.7505875 P
2457775.5095250 A
2457791.0848875 P
2457803.3845500 A
2457815.8146000 P
2457831.2260000 A
2457843.0222750 P
2457858.9199750 A
2457871.1768750 P
2457886.3272125 A
2457899.5561376 P
2457913.4312876 A
2457927.9525751 P
2457940.6862376 A
2457956.2166376 P
2457968.2464376 A
2457984.0545001 P
2457995.9753501 A
2458010.1709751 P
2458023.7844876 A
2458035.7462251 P
2458051.6012126 A
2458063.5068876 P
2458079.2869751 A
2458091.8650501 P
2458106.5594751 A
