T  68.0 2457116.9889764520  0.23116321  0.09898655  0.00066369  0.00027733  0.00004263  0.00465233 -2.91042944 -0.09160342  0.00839043 -0.00263362  0.01583205  0.00431264  2457116.874782   2.15187  -2.36244  -0.08437  2457117.125522  -1.55727   2.39149  -0.10020  2457116.927389   2.33356  -2.68331  -0.08771  2457117.072979  -1.73877   2.71193  -0.09691  2457116.995893  -2.96091  -3.10112  -0.09205  2457117.004468  -2.72736   3.12976  -0.09259  2457117.000169 1.006  0.02091152  0.01142080  0.00705952  -2.84444
T  68.0 2457293.6085365308  3.21629831 -0.03233896  0.00065506 -0.00028289  0.00004254  0.00464241  0.07470566  0.02615452  0.01058005  0.00345177  0.01787200  0.00486832  2457293.507189   1.04847  -0.10897   0.01775  2457293.724942  -1.66678  -1.42560   0.03578  2457293.546433   0.93528  -0.34626   0.02101  2457293.685694  -1.55358  -1.18829   0.03254  2457293.590786   0.51124  -0.61444   0.02468  2457293.641341  -1.12952  -0.92012   0.02887  2457293.616064 1.282  0.02297777  0.01350724  0.00589125  -0.30915
