 2459565.5 358.66 207.57 187.59  47.83 277.49
 2459566.5 348.91   5.23 337.62 198.13   8.13
 2459567.5 339.17 162.88 127.65 348.42  98.78
 2459568.5 329.43 320.54 277.68 138.72 189.42
 2459569.5 319.68 118.20  67.70 289.01 280.07
 2459570.5 309.94 275.85 217.73  79.30  10.71
 2459571.5 300.20  73.51   7.75 229.60 101.36
 2459572.5 290.45 231.16 157.78  19.89 192.01
 2459573.5 280.71  28.81 307.80 170.17 282.65
 2459574.5 270.97 186.46  97.82 320.46  13.30
 2459575.5 261.23 344.11 247.84 110.75 103.95
 2459576.5 251.49 141.76  37.86 261.03 194.59
 2459577.5 241.75 299.40 187.87  51.32 285.24
 2459578.5 232.00  97.05 337.89 201.60  15.89
 2459579.5 222.26 254.70 127.91 351.88 106.54
 2459580.5 212.52  52.34 277.92 142.16 197.19
 2459581.5 202.78 209.98  67.93 292.44 287.84
 2459582.5 193.04   7.63 217.95  82.72  18.48
 2459583.5 183.30 165.27   7.96 233.00 109.13
 2459584.5 173.56 322.91 157.97  23.28 199.79
 2459585.5 163.82 120.55 307.98 173.56 290.44
 2459586.5 154.07 278.19  97.99 323.84  21.09
 2459587.5 144.33  75.83 248.00 114.11 111.74
 2459588.5 134.59 233.47  38.01 264.39 202.39
 2459589.5 124.85  31.11 188.02  54.66 293.05
 2459590.5 115.11 188.74 338.03 204.94  23.70
 2459591.5 105.36 346.38 128.04 355.21 114.36
 2459592.5  95.62 144.02 278.04 145.49 205.01
 2459593.5  85.88 301.66  68.05 295.76 295.67
 2459594.5  76.13  99.29 218.06  86.03  26.33
 2459595.5  66.39 256.93   8.07 236.31 116.99
 2459596.5  56.64  54.56 158.07  26.58 207.64
 2459597.5  46.90 212.20 308.08 176.85 298.30
 2459598.5  37.15   9.83  98.08 327.13  28.97
 2459599.5  27.40 167.47 248.09 117.40 119.63
 2459600.5  17.66 325.10  38.09 267.67 210.29
 2459601.5   7.91 122.74 188.10  57.94 300.95
 2459602.5 358.16 280.37 338.11 208.21  31.62
 2459603.5 348.41  78.01 128.11 358.49 122.28
 2459604.5 338.66 235.64 278.12 148.76 212.95
 2459605.5 328.90  33.28  68.12 299.03 303.62
 2459606.5 319.15 190.91 218.13  89.30  34.29
 2459607.5 309.40 348.55   8.13 239.57 124.96
 2459608.5 299.64 146.18 158.14  29.85 215.63
 2459609.5 289.89 303.82 308.14 180.12 306.30
 2459610.5 280.13 101.46  98.15 330.39  36.97
 2459611.5 270.37 259.09 248.15 120.66 127.65
 2459612.5 260.61  56.73  38.16 270.94 218.32
 2459613.5 250.85 214.36 188.17  61.21 309.00
 2459614.5 241.09  12.00 338.17 211.48  39.68
 2459615.5 231.33 169.64 128.18   1.76 130.36
 2459616.5 221.56 327.27 278.19 152.03 221.04
 2459617.5 211.80 124.91  68.20 302.30 311.72
 2459618.5 202.03 282.55 218.20  92.58  42.40
 2459619.5 192.26  80.19   8.21 242.86 133.09
 2459620.5 182.49 237.83 158.22  33.13 223.77
 2459621.5 172.72  35.47 308.23 183.41 314.46
 2459622.5 162.95 193.11  98.24 333.68  45.15
 2459623.5 153.17 350.75 248.25 123.96 135.84
 2459624.5 143.40 148.39  38.27 274.24 226.53
 2459625.5 133.62 306.03 188.28  64.52 317.22
 2459626.5 123.84 103.67 338.29 214.80  47.92
 2459627.5 114.06 261.32 128.30   5.08 138.61
 2459628.5 104.28  58.96 278.32 155.36 229.31
 2459629.5  94.49 216.60  68.33 305.64 320.01
 2459630.5  84.70  14.25 218.35  95.92  50.71
 2459631.5  74.92 171.90   8.36 246.20 141.41
