 2459565.5  88.10   0.7   7.0 15.69 14.30 0.999   0.1  0.02  2.452587  4.843034  0.382848  4.774848  0.351570  0.544648  4.451575  6.724443  0.117021
 2459566.5  88.19   0.7   7.0 15.67 14.29 0.999   0.1  0.02  2.453127  0.141914  0.382100  0.074839  0.351340  0.535241  4.451530  6.718469  0.116991
 2459567.5  88.29   0.7   7.0 15.66 14.27 0.999   0.1  0.02  2.453667  1.723980  0.381345  1.658031  0.351109  0.525738  4.451496  6.712641  0.116960
 2459568.5  88.38   0.7   7.0 15.64 14.25 0.999   0.1  0.02  2.454207  3.306046  0.380581  3.241239  0.350877  0.516141  4.451476  6.706959  0.116929
 2459569.5  88.48   0.7   7.0 15.62 14.24 0.999   0.1  0.02  2.454747  4.888114  0.379809  4.824462  0.350646  0.506452  4.451469  6.701425  0.116896
 2459570.5  88.57   0.7   7.0 15.61 14.22 0.999   0.1  0.02  2.455287  0.186999  0.379030  0.124517  0.350415  0.496673  4.451477  6.696038  0.116864
 2459571.5  88.65   0.7   7.0 15.59 14.21 0.999   0.1  0.02  2.455828  1.769071  0.378243  1.707774  0.350183  0.486807  4.451502  6.690799  0.116830
 2459572.5  88.74   0.7   7.0 15.58 14.19 0.999   0.1  0.01  2.456368  3.351146  0.377448  3.291047  0.349952  0.476856  4.451546  6.685709  0.116796
 2459573.5  88.83   0.7   7.0 15.56 14.18 0.999   0.1  0.01  2.456908  4.933225  0.376646  4.874338  0.349720  0.466821  4.451610  6.680768  0.116761
 2459574.5  88.91   0.7   7.0 15.55 14.17 0.999   0.1  0.01  2.457448  0.232122  0.375837  0.174460  0.349488  0.456705  4.451697  6.675977  0.116726
 2459575.5  88.99   0.7   7.0 15.53 14.15 0.999   0.1  0.01  2.457989  1.814209  0.375021  1.757784  0.349256  0.446510  4.451808  6.671336  0.116691
 2459576.5  89.07   0.7   7.0 15.52 14.14 0.999   0.1  0.01  2.458529  3.396302  0.374198  3.341127  0.349024  0.436237  4.451945  6.666847  0.116655
 2459577.5  89.15   0.7   7.0 15.50 14.13 0.999   0.1  0.01  2.459069  4.978399  0.373368  4.924487  0.348792  0.425890  4.452112  6.662509  0.116618
 2459578.5  89.23   0.7   7.0 15.49 14.11 0.999   0.1  0.01  2.459610  0.277318  0.372531  0.224679  0.348560  0.415469  4.452310  6.658323  0.116580
 2459579.5  89.30   0.7   7.0 15.48 14.10 0.999   0.1  0.01  2.460150  1.859428  0.371687  1.808076  0.348328  0.404977  4.452543  6.654290  0.116542
 2459580.5  89.37   0.7   7.0 15.47 14.09 0.999   0.1  0.01  2.460690  3.441546  0.370837  3.391490  0.348095  0.394417  4.452815  6.650411  0.116504
 2459581.5  89.44   0.7   7.0 15.45 14.08 0.999   0.1  0.01  2.461231  5.023671  0.369980  4.974923  0.347863  0.383791  4.453130  6.646687  0.116464
 2459582.5  89.51   0.7   7.0 15.44 14.07 0.999   0.0  0.01  2.461771  0.322619  0.369117  0.275190  0.347630  0.373100  4.453491  6.643117  0.116424
 2459583.5  89.58   0.7   7.0 15.43 14.05 0.999   0.0  0.01  2.462312  1.904761  0.368248  1.858661  0.347397  0.362348  4.453903  6.639702  0.116383
 2459584.5  89.64   0.7   7.0 15.42 14.04 0.999   0.0  0.01  2.462852  3.486913  0.367373  3.442151  0.347164  0.351537  4.454373  6.636442  0.116341
