 2459569.5   0.   0.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.   0.  -4. -12. -21. -29. -33. -34. -30. -22. -13.  -6.  -1.
 2459570.5   0.   0.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.   0.  -4. -12. -20. -28. -33. -34. -30. -22. -14.  -6.  -1.
 2459571.5  -1.   0.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.   0.  -4. -11. -20. -28. -33. -33. -30. -22. -14.  -6.  -1.
 2459572.5  -1.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.   0.  -4. -11. -20. -28. -32. -33. -30. -22. -14.  -6.  -1.
 2459573.5  -1.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.   0.  -4. -11. -19. -27. -32. -33. -30. -23. -14.  -6.  -1.
 2459574.5  -1.   0.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.   0.  -4. -10. -19. -27. -32. -33. -30. -23. -14.  -6.  -1.
 2459575.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.   0.  -3. -10. -19. -27. -32. -33. -30. -23. -14.  -6.  -1.
 2459576.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -1.  -1.  -2.  -1.   0.  -3. -10. -18. -26. -31. -33. -30. -23. -15.  -7.  -1.
 2459577.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -1.  -2.  -2.  -1.   0.  -3.  -9. -18. -26. -31. -33. -30. -23. -15.  -7.  -2.
 2459578.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -1.  -2.  -2.  -2.   0.  -3.  -9. -17. -25. -31. -32. -30. -23. -15.  -7.  -2.
 2459579.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -1.  -2.  -2.  -2.   0.  -3.  -9. -17. -25. -30. -32. -30. -23. -15.  -7.  -2.
 2459580.5  -1.  -1.   0.   0.   0.   0.  -1.  -1.  -2.  -2.  -2.  -2.   0.  -2.  -8. -16. -24. -30. -32. -29. -23. -15.  -8.  -2.
 2459581.5  -2.  -1.   0.   0.   0.   0.  -1.  -1.  -2.  -2.  -2.  -2.   0.  -2.  -8. -16. -24. -29. -31. -29. -23. -16.  -8.  -2.
 2459582.5  -2.  -1.  -1.   0.   0.   0.  -1.  -1.  -2.  -2.  -2.  -2.   0.  -2.  -8. -15. -23. -29. -31. -29. -23. -16.  -8.  -2.
 2459583.5  -2.  -1.  -1.   0.   0.   0.  -1.  -1.  -2.  -2.  -2.  -2.   0.  -2.  -7. -15. -23. -28. -31. -29. -23. -16.  -8.  -2.
 2459584.5  -2.  -1.  -1.   0.   0.   0.  -1.  -1.  -2.  -2.  -3.  -2.   0.  -2.  -7. -15. -22. -28. -30. -29. -23. -16.  -8.  -2.
 2459585.5  -2.  -1.  -1.   0.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -2.  -7. -14. -22. -28. -30. -28. -23. -16.  -8.  -2.
 2459586.5  -2.  -2.  -1.   0.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -2.  -7. -14. -22. -27. -30. -28. -23. -16.  -8.  -2.
 2459587.5  -3.  -2.  -1.   0.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -1.  -6. -14. -21. -27. -30. -28. -23. -16.  -8.  -3.
 2459588.5  -3.  -2.  -1.   0.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -1.  -6. -13. -21. -27. -29. -28. -23. -16.  -9.  -3.
 2459589.5  -3.  -2.  -1.   0.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -1.  -6. -13. -20. -26. -29. -28. -23. -16.  -9.  -3.
 2459590.5  -3.  -2.  -1.  -1.   0.   0.  -1.  -1.  -2.  -3.  -3.  -3.   0.  -1.  -6. -13. -20. -26. -29. -28. -23. -16.  -9.  -3.
 2459591.5  -3.  -2.  -1.  -1.   0.   0.   0.  -1.  -2.  -3.  -4.  -4.   0.  -1.  -5. -12. -19. -25. -28. -28. -23. -17.  -9.  -3.
 2459592.5  -3.  -3.  -2.  -1.   0.   0.   0.  -1.  -2.  -3.  -4.  -4.   0.  -1.  -5. -12. -19. -25. -28. -27. -23. -17.  -9.  -3.
 2459593.5  -4.  -3.  -2.  -1.   0.   0.   0.  -1.  -2.  -3.  -4.  -4.   0.  -1.  -5. -11. -19. -25. -28. -27. -23. -17.  -9.  -3.
 2459594.5  -4.  -3.  -2.  -1.   0.   0.   0.  -1.  -2.  -3.  -4.  -4.   0.  -1.  -5. -11. -18. -24. -27. -27. -23. -17. -10.  -4.
 2459595.5  -4.  -3.  -2.  -1.   0.   0.   0.  -1.  -2.  -3.  -4.  -4.   0.  -1.  -4. -10. -18. -24. -27. -27. -23. -17. -10.  -4.
 2459596.5  -4.  -3.  -2.  -1.   0.   0.   0.  -1.  -2.  -4.  -4.  -4.   0.   0.  -4. -10. -17. -23. -26. -26. -23. -17. -10.  -4.
 2459597.5  -4.  -3.  -2.  -1.   0.   0.   0.  -1.  -3.  -4.  -4.  -5.   0.   0.  -4. -10. -17. -23. -26. -26. -23. -17. -10.  -4.
 2459598.5  -5.  -4.  -2.  -1.   0.   0.   0.  -1.  -3.  -4.  -5.  -5.  -1.   0.  -4.  -9. -16. -22. -26. -26. -23. -17. -10.  -4.
 2459599.5  -5.  -4.  -3.  -1.   0.   0.   0.  -1.  -3.  -4.  -5.  -5.  -1.   0.  -3.  -9. -16. -22. -25. -26. -22. -17. -10.  -4.
 2459600.5  -5.  -4.  -3.  -1.   0.   0.   0.  -1.  -3.  -4.  -5.  -5.  -1.   0.  -3.  -9. -15. -21. -25. -25. -22. -17. -10.  -4.
 2459601.5  -5.  -4.  -3.  -1.   0.   0.   0.  -1.  -3.  -4.  -5.  -6.  -1.   0.  -3.  -9. -15. -21. -25. -25. -22. -17. -10.  -4.
 2459602.5  -5.  -5.  -3.  -2.   0.   0.   0.  -1.  -3.  -4.  -5.  -6.  -1.   0.  -3.  -8. -15. -21. -24. -25. -22. -17. -10.  -4.
 2459603.5  -6.  -5.  -3.  -2.  -1.   0.   0.  -1.  -3.  -4.  -5.  -6.  -1.   0.  -3.  -8. -14. -20. -24. -25. -22. -17. -10.  -5.
 2459604.5  -6.  -5.  -3.  -2.  -1.   0.   0.  -1.  -3.  -4.  -6.  -6.  -1.   0.  -3.  -8. -14. -20. -24. -24. -22. -17. -11.  -5.
 2459605.5  -6.  -5.  -4.  -2.  -1.   0.   0.  -1.  -3.  -4.  -6.  -6.  -1.   0.  -2.  -7. -13. -19. -23. -24. -22. -17. -11.  -5.
 2459606.5  -6.  -5.  -4.  -2.  -1.   0.   0.  -1.  -3.  -4.  -6.  -6.  -1.   0.  -2.  -7. -13. -19. -23. -24. -22. -17. -11.  -5.
 2459607.5  -6.  -6.  -4.  -2.  -1.   0.   0.  -1.  -3.  -4.  -6.  -7.  -1.   0.  -2.  -7. -13. -18. -22. -23. -21. -17. -11.  -5.
 2459608.5  -7.  -6.  -4.  -2.  -1.   0.   0.  -1.  -3.  -4.  -6.  -7.  -1.   0.  -2.  -6. -12. -18. -22. -23. -21. -17. -11.  -5.
 2459609.5  -7.  -6.  -4.  -3.  -1.   0.   0.  -1.  -3.  -5.  -6.  -7.  -1.   0.  -2.  -6. -12. -17. -21. -23. -21. -17. -11.  -5.
 2459610.5  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.  -3.  -5.  -6.  -7.  -1.   0.  -2.  -6. -11. -17. -21. -22. -21. -17. -11.  -5.
 2459611.5  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.  -3.  -5.  -6.  -7.  -1.   0.  -1.  -5. -11. -16. -20. -22. -20. -16. -11.  -6.
 2459612.5  -8.  -7.  -5.  -3.  -1.   0.   0.  -1.  -3.  -5.  -7.  -8.  -2.   0.  -1.  -5. -10. -16. -20. -21. -20. -16. -11.  -6.
