P  70.0 2459700.3199927569  0.66365983  0.26096240  0.00069445  0.00022139  0.00004232  0.00461836  0.66365983  0.24008574  0.00854666  0.00359440  0.01608938  0.00438274 2022  4 30
P  70.0 2459877.9192717075  3.66166449 -0.21219574  0.00069602 -0.00025026  0.00004287  0.00467830 -2.62152081 -0.19210875  0.00922582 -0.00429122  0.01694118  0.00461477 2022 10 25
