 2459569.5 1   12. E  -0.7
 2459570.5 1   13. E  -0.7
 2459571.5 1   13. E  -0.7
 2459572.5 1   14. E  -0.7
 2459573.5 1   14. E  -0.7
 2459574.5 1   15. E  -0.7
 2459575.5 1   15. E  -0.7
 2459576.5 1   16. E  -0.7
 2459577.5 1   16. E  -0.7
 2459578.5 1   17. E  -0.7
 2459579.5 1   17. E  -0.7
 2459580.5 1   18. E  -0.7
 2459581.5 1   18. E  -0.7
 2459582.5 1   18. E  -0.7
 2459583.5 1   19. E  -0.7
 2459584.5 1   19. E  -0.7
 2459585.5 1   19. E  -0.7
 2459586.5 1   19. E  -0.7
 2459587.5 1   19. E  -0.6
 2459588.5 1   19. E  -0.5
 2459589.5 1   19. E  -0.5
 2459590.5 1   19. E  -0.3
 2459591.5 1   18. E  -0.2
 2459592.5 1   17. E   0.0
 2459593.5 1   17. E   0.3
 2459594.5 1   16. E   0.6
 2459595.5 1   14. E   0.9
 2459596.5 1   13. E   1.4
 2459597.5 1   11. E   1.9
 2459598.5 1   10. E   2.5
 2459599.5 1    8. E   3.2
 2459600.5 1    6. E   4.0
 2459601.5 1    4. E   4.7
 2459602.5 1    3. E  99.0
 2459603.5 1    4. W   5.1
 2459604.5 1    5. W   4.6
 2459605.5 1    7. W   3.9
 2459606.5 1    9. W   3.3
 2459607.5 1   11. W   2.7
 2459608.5 1   13. W   2.2
 2459609.5 1   14. W   1.8
 2459610.5 1   16. W   1.5
 2459611.5 1   17. W   1.2
 2459612.5 1   19. W   0.9
 2459613.5 1   20. W   0.7
 2459614.5 1   21. W   0.6
 2459615.5 1   22. W   0.4
 2459616.5 1   23. W   0.3
 2459617.5 1   23. W   0.2
 2459618.5 1   24. W   0.2
 2459619.5 1   25. W   0.1
 2459620.5 1   25. W   0.1
 2459621.5 1   25. W   0.0
 2459622.5 1   26. W   0.0
 2459623.5 1   26. W   0.0
 2459624.5 1   26. W   0.0
 2459625.5 1   26. W   0.0
 2459626.5 1   26. W   0.0
 2459627.5 1   26. W   0.0
 2459628.5 1   26. W  -0.1
 2459629.5 1   26. W  -0.1
 2459630.5 1   26. W  -0.1
 2459631.5 1   26. W  -0.1
 2459632.5 1   26. W  -0.1
 2459633.5 1   26. W  -0.1
 2459634.5 1   25. W  -0.1
 2459635.5 1   25. W  -0.1
 2459636.5 1   25. W  -0.1
 2459637.5 1   24. W  -0.1
 2459638.5 1   24. W  -0.1
 2459639.5 1   24. W  -0.1
 2459640.5 1   23. W  -0.1
 2459641.5 1   23. W  -0.1
 2459642.5 1   23. W  -0.1
 2459643.5 1   22. W  -0.1
 2459644.5 1   22. W  -0.2
 2459645.5 1   21. W  -0.2
 2459646.5 1   21. W  -0.2
 2459647.5 1   20. W  -0.2
 2459648.5 1   20. W  -0.3
 2459649.5 1   19. W  -0.3
 2459650.5 1   18. W  -0.3
 2459651.5 1   18. W  -0.3
 2459652.5 1   17. W  -0.4
 2459653.5 1   17. W  -0.4
 2459654.5 1   16. W  -0.5
 2459655.5 1   15. W  -0.5
 2459656.5 1   14. W  -0.6
 2459657.5 1   14. W  -0.6
 2459658.5 1   13. W  -0.7
 2459659.5 1   12. W  -0.7
 2459660.5 1   11. W  -0.8
 2459661.5 1   11. W  -0.9
 2459662.5 1   10. W  -1.0
 2459663.5 1    9. W  -1.1
 2459664.5 1    8. W  -1.2
 2459665.5 1    7. W  -1.3
 2459666.5 1    6. W  -1.4
 2459667.5 1    5. W  -1.5
 2459668.5 1    4. W  -1.6
 2459669.5 1    3. W  -1.8
 2459670.5 1    2. W  -1.9
 2459671.5 1    2. W  -2.0
 2459672.5 1    1. E  -2.2
 2459673.5 1    1. E  -2.1
 2459674.5 1    2. E  -2.1
 2459675.5 1    3. E  -2.0
 2459676.5 1    4. E  -1.9
 2459677.5 1    5. E  -1.8
 2459678.5 1    7. E  -1.7
 2459679.5 1    8. E  -1.6
 2459680.5 1    9. E  -1.5
 2459681.5 1   10. E  -1.4
 2459682.5 1   11. E  -1.4
 2459683.5 1   12. E  -1.3
 2459684.5 1   13. E  -1.2
 2459685.5 1   14. E  -1.1
 2459686.5 1   15. E  -1.1
 2459687.5 1   16. E  -1.0
 2459688.5 1   16. E  -0.9
 2459689.5 1   17. E  -0.8
 2459690.5 1   18. E  -0.7
 2459691.5 1   18. E  -0.7
 2459692.5 1   19. E  -0.6
 2459693.5 1   19. E  -0.5
 2459694.5 1   20. E  -0.4
 2459695.5 1   20. E  -0.2
 2459696.5 1   20. E  -0.1
 2459697.5 1   21. E   0.0
 2459698.5 1   21. E   0.1
 2459699.5 1   21. E   0.3
 2459700.5 1   20. E   0.4
 2459701.5 1   20. E   0.6
 2459702.5 1   20. E   0.7
 2459703.5 1   20. E   0.9
 2459704.5 1   19. E   1.1
 2459705.5 1   19. E   1.3
 2459706.5 1   18. E   1.5
 2459707.5 1   17. E   1.8
 2459708.5 1   17. E   2.0
 2459709.5 1   16. E   2.3
 2459710.5 1   15. E   2.6
 2459711.5 1   14. E   2.9
 2459712.5 1   12. E   3.2
 2459713.5 1   11. E   3.6
 2459714.5 1   10. E   3.9
 2459715.5 1    9. E   4.3
 2459716.5 1    7. E   4.8
 2459717.5 1    6. E   5.2
 2459718.5 1    4. E  99.0
 2459719.5 1    3. E  99.0
 2459720.5 1    2. E  99.0
 2459721.5 1    1. W  99.0
 2459722.5 1    2. W  99.0
 2459723.5 1    4. W  99.0
 2459724.5 1    5. W   5.4
 2459725.5 1    7. W   5.0
 2459726.5 1    8. W   4.6
 2459727.5 1   10. W   4.2
 2459728.5 1   11. W   3.8
 2459729.5 1   12. W   3.5
 2459730.5 1   13. W   3.2
 2459731.5 1   15. W   2.9
 2459732.5 1   16. W   2.7
 2459733.5 1   17. W   2.4
 2459734.5 1   18. W   2.2
 2459735.5 1   19. W   2.0
 2459736.5 1   19. W   1.8
 2459737.5 1   20. W   1.6
 2459738.5 1   21. W   1.5
 2459739.5 1   21. W   1.3
 2459740.5 1   22. W   1.2
 2459741.5 1   22. W   1.0
 2459742.5 1   23. W   0.9
 2459743.5 1   23. W   0.8
 2459744.5 1   23. W   0.7
 2459745.5 1   23. W   0.6
 2459746.5 1   23. W   0.5
 2459747.5 1   23. W   0.4
 2459748.5 1   23. W   0.3
 2459749.5 1   23. W   0.2
 2459750.5 1   23. W   0.1
 2459751.5 1   23. W   0.0
 2459752.5 1   22. W   0.0
 2459753.5 1   22. W  -0.1
 2459754.5 1   22. W  -0.2
 2459755.5 1   21. W  -0.3
 2459756.5 1   21. W  -0.4
 2459757.5 1   20. W  -0.4
 2459758.5 1   19. W  -0.5
 2459759.5 1   19. W  -0.6
 2459760.5 1   18. W  -0.7
 2459761.5 1   17. W  -0.8
 2459762.5 1   16. W  -0.8
 2459763.5 1   15. W  -0.9
 2459764.5 1   14. W  -1.0
 2459765.5 1   14. W  -1.1
 2459766.5 1   12. W  -1.2
 2459767.5 1   11. W  -1.3
 2459768.5 1   10. W  -1.4
 2459769.5 1    9. W  -1.4
 2459770.5 1    8. W  -1.6
 2459771.5 1    7. W  -1.7
 2459772.5 1    6. W  -1.8
 2459773.5 1    5. W  -1.9
 2459774.5 1    4. W  -2.0
 2459775.5 1    3. W  -2.1
 2459776.5 1    2. W  -2.2
 2459777.5 1    2. E  -2.2
 2459778.5 1    2. E  -2.1
 2459779.5 1    3. E  -2.0
 2459780.5 1    4. E  -1.8
 2459781.5 1    5. E  -1.7
 2459782.5 1    6. E  -1.5
 2459783.5 1    7. E  -1.4
 2459784.5 1    8. E  -1.3
 2459785.5 1    9. E  -1.2
 2459786.5 1   10. E  -1.1
 2459787.5 1   11. E  -1.0
 2459788.5 1   12. E  -0.9
 2459789.5 1   13. E  -0.8
 2459790.5 1   14. E  -0.7
 2459791.5 1   15. E  -0.7
 2459792.5 1   16. E  -0.6
 2459793.5 1   16. E  -0.5
 2459794.5 1   17. E  -0.5
 2459795.5 1   18. E  -0.4
 2459796.5 1   19. E  -0.4
 2459797.5 1   19. E  -0.3
 2459798.5 1   20. E  -0.3
 2459799.5 1   21. E  -0.3
 2459800.5 1   21. E  -0.2
 2459801.5 1   22. E  -0.2
 2459802.5 1   22. E  -0.2
 2459803.5 1   23. E  -0.1
 2459804.5 1   23. E  -0.1
 2459805.5 1   24. E  -0.1
 2459806.5 1   24. E  -0.1
 2459807.5 1   25. E   0.0
 2459808.5 1   25. E   0.0
 2459809.5 1   26. E   0.0
 2459810.5 1   26. E   0.0
 2459811.5 1   26. E   0.0
 2459812.5 1   26. E   0.1
 2459813.5 1   27. E   0.1
 2459814.5 1   27. E   0.1
 2459815.5 1   27. E   0.1
 2459816.5 1   27. E   0.1
 2459817.5 1   27. E   0.1
 2459818.5 1   27. E   0.2
 2459819.5 1   27. E   0.2
 2459820.5 1   27. E   0.2
 2459821.5 1   27. E   0.2
 2459822.5 1   27. E   0.3
 2459823.5 1   27. E   0.3
 2459824.5 1   27. E   0.3
 2459825.5 1   26. E   0.4
 2459826.5 1   26. E   0.4
 2459827.5 1   25. E   0.5
 2459828.5 1   25. E   0.5
 2459829.5 1   24. E   0.6
 2459830.5 1   24. E   0.7
 2459831.5 1   23. E   0.8
 2459832.5 1   22. E   0.9
 2459833.5 1   21. E   1.1
 2459834.5 1   20. E   1.2
 2459835.5 1   19. E   1.4
 2459836.5 1   17. E   1.7
 2459837.5 1   16. E   1.9
 2459838.5 1   15. E   2.3
 2459839.5 1   13. E   2.6
 2459840.5 1   11. E   3.0
 2459841.5 1    9. E   3.5
 2459842.5 1    8. E   4.1
 2459843.5 1    6. E   4.6
 2459844.5 1    4. E   5.2
 2459845.5 1    3. W  99.0
 2459846.5 1    3. W  99.0
 2459847.5 1    4. W   5.1
 2459848.5 1    6. W   4.4
 2459849.5 1    7. W   3.7
 2459850.5 1    9. W   3.0
 2459851.5 1   11. W   2.4
 2459852.5 1   12. W   1.9
 2459853.5 1   13. W   1.4
 2459854.5 1   15. W   1.0
 2459855.5 1   16. W   0.6
 2459856.5 1   16. W   0.3
 2459857.5 1   17. W   0.0
 2459858.5 1   17. W  -0.2
 2459859.5 1   18. W  -0.3
 2459860.5 1   18. W  -0.5
 2459861.5 1   18. W  -0.6
 2459862.5 1   18. W  -0.7
 2459863.5 1   18. W  -0.8
 2459864.5 1   17. W  -0.8
 2459865.5 1   17. W  -0.9
 2459866.5 1   17. W  -0.9
 2459867.5 1   16. W  -0.9
 2459868.5 1   16. W  -0.9
 2459869.5 1   15. W  -1.0
 2459870.5 1   15. W  -1.0
 2459871.5 1   14. W  -1.0
 2459872.5 1   13. W  -1.0
 2459873.5 1   13. W  -1.0
 2459874.5 1   12. W  -1.0
 2459875.5 1   11. W  -1.0
 2459876.5 1   10. W  -1.0
 2459877.5 1   10. W  -1.1
 2459878.5 1    9. W  -1.1
 2459879.5 1    8. W  -1.1
 2459880.5 1    8. W  -1.1
