 2459579.5   6.105614257368   6.110517985987  -0.210449589909  -0.208402341374  3.176440 10.0 2459580.19433265      99.00000000
 2459580.5   6.110096892807   6.114998602064  -0.209804480270  -0.207755448577  3.187827 10.0 2459581.19231716      99.00000000
 2459581.5   6.114627812448   6.119527729215  -0.209130668397  -0.207079801233  3.199122 10.0 2459582.19030921      99.00000000
 2459582.5   6.119206333205   6.124104513323  -0.208428691250  -0.206376017610  3.210320 10.0 2459583.18830873      99.00000000
 2459583.5   6.123831596905   6.128727902774  -0.207699073089  -0.205644700025  3.221421 10.0 2459584.18631555      99.00000000
 2459584.5   6.128502871964   6.133397023062  -0.206942374417  -0.204886455887  3.232421 10.0 2459585.18432956      99.00000000
 2459585.5   6.133219271040   6.138110937564  -0.206159133638  -0.204101828215  3.243317 10.0 2459586.18235062      99.00000000
 2459586.5   6.137980057595   6.142868950782  -0.205349913650  -0.203291350016  3.254110 10.0 2459587.18037862      99.00000000
 2459587.5   6.142784362808   6.147670291297  -0.204515244590  -0.202455504679  3.264795 10.0 2459588.17841341      99.00000000
 2459588.5   6.147631486050   6.152514373217  -0.203655673103  -0.201594791466  3.275372 10.0 2459589.17645489      99.00000000
 2459589.5   6.152520605239   6.157400478672  -0.202771708593  -0.200709681745  3.285839 10.0 2459590.17450294      99.00000000
 2459590.5   6.157451071034   6.162328037705  -0.201863875033  -0.199800674550  3.296194 10.0 2459591.17255746      99.00000000
 2459591.5   6.162422113753   6.167296330808  -0.200932659066  -0.198868244899  3.306436 10.0 2459592.17061832      99.00000000
 2459592.5   6.167433135366   6.172304781235  -0.199978562428  -0.197912894805  3.316563 10.0 2459593.16868545      99.00000000
 2459593.5   6.172483416316   6.177352663953  -0.199002050334  -0.196935100108  3.326574 10.0 2459594.16675872      99.00000000
 2459594.5   6.177572407556   6.182439400297  -0.198003603554  -0.195935360818  3.336469 10.0 2459595.16483806      99.00000000
 2459595.5   6.182699438288   6.187564269458  -0.196983666645  -0.194914147476  3.346245 10.0 2459596.16292336      99.00000000
 2459596.5   6.187864008254   6.192726706197  -0.195942699689  -0.193871950208  3.355901 10.0 2459597.16101455      99.00000000
 2459597.5   6.193065495937   6.197926017337  -0.194881126627  -0.192809223544  3.365436 10.0 2459598.15911153      99.00000000
 2459598.5   6.198303450351   6.203161684366  -0.193799387082  -0.191726433733  3.374850 10.0 2459599.15721423      99.00000000
 2459599.5   6.203577298758   6.208433083569  -0.192697885231  -0.190624002966  3.384140 10.0 2459600.15532256      99.00000000
 2459600.5   6.208886637197   6.213739788101  -0.191577042106  -0.189502357530  3.393307 10.0 2459601.15343647      99.00000000
 2459601.5   6.214230937087   6.219081283040  -0.190437245245  -0.188361875015  3.402348 10.0 2459602.15155586      99.00000000
 2459602.5   6.219609834303   6.224457257135  -0.189278901568  -0.187202937065  3.411262 10.0 2459603.14968069      99.00000000
 2459603.5   6.225022834590   6.229867303984  -0.188102387775  -0.186025882574  3.420049 10.0 2459604.14781087      99.00000000
 2459604.5   6.230469601230   6.235311197539  -0.186908103777  -0.184831066791  3.428706 10.0 2459605.14594635      99.00000000
 2459605.5   6.235949659043   6.240788576105  -0.185696423887  -0.183618821174  3.437234 10.0 2459606.14408706      99.00000000
 2459606.5   6.241462680320   6.246299201205  -0.184467750923  -0.182389518416  3.445629 10.0 2459607.14223296      99.00000000
 2459607.5   6.247008186970   6.251842630284  -0.183222468223  -0.181143535774  3.453892 10.0 2459608.14038395      99.00000000
 2459608.5   6.252585835064   6.257418478502  -0.181960994068  -0.179881317200  3.462021 10.0 2459609.13854000      99.00000000
 2459609.5   6.258195116959   6.263026118830  -0.180683733292  -0.178603323791  3.470014 10.0 2459610.13670102      99.00000000
 2459610.5   6.263835648595   6.268664998310  -0.179391129793  -0.177310072516  3.477869 10.0 2459611.13486695      99.00000000
 2459611.5   6.269506877453   6.274334401387  -0.178083614810  -0.176002061164  3.485586 10.0 2459612.13303769      99.00000000
 2459612.5   6.275208378404   6.280033802546  -0.176761655023  -0.174679794092  3.493163 10.0 2459613.13121318      99.00000000
 2459613.5   6.280939570049   0.002577304415  -0.175425696863  -0.173343716869  3.500599 10.0 2459614.12939331      99.00000000
 2459614.5   0.003514709334   0.008335157387  -0.174076212266  -0.171994268552  3.507894 10.0 2459615.12757804      99.00000000
 2459615.5   0.009303837675   0.014121596832  -0.172713643081  -0.170631842475  3.515045  9.9 2459616.12576725      99.00000000
 2459616.5   0.015121236988   0.019936330814  -0.171338448829  -0.169256850374  3.522054  9.9 2459617.12396090      99.00000000
 2459617.5   0.020966370344   0.025778918023  -0.169951054051  -0.167869680064  3.528918  9.9 2459618.12215890      99.00000000
 2459618.5   0.026838868802   0.031649050710  -0.168551898794  -0.166470749593  3.535638  9.9 2459619.12036120      99.00000000
 2459619.5   0.032738238938   0.037546262282  -0.167141387899  -0.165060455897  3.542212  9.9 2459620.11856771      99.00000000
 2459620.5   0.038664154782   0.043470223967  -0.165719942486  -0.163639223975  3.548642  9.9 2459621.11677840      99.00000000
 2459621.5   0.044616164115   0.049420456795  -0.164287949498  -0.162207453987  3.554926  9.9 2459622.11499318      99.00000000
 2459622.5   0.050593980947   0.055396628947  -0.162845812989  -0.160765570562  3.561063  9.9 2459623.11321204      99.00000000
 2459623.5   0.056597192162   0.061398267205  -0.161393903212  -0.159313970045  3.567055  9.9 2459624.11143488      99.00000000
 2459624.5   0.062625551314   0.067425056391  -0.159932607519  -0.157853069246  3.572900  9.9 2459625.10966169      99.00000000
