2459581.4552125 P
2459593.8930250 A
2459609.7993250 P
2459621.6091375 A
2459637.4340875 P
2459649.4608625 A
2459662.4842875 P
2459677.2991750 A
2459689.1343500 P
2459705.0319875 A
2459717.1437875 P
2459732.5509375 A
2459745.4746126 P
2459759.7556126 A
2459773.8788376 P
2459786.9318251 A
2459802.2144501 P
2459814.4113376 A
2459830.2629001 P
2459842.1134751 A
2459857.1900626 P
2459869.9307751 A
2459882.1082126 P
2459897.7777001 A
2459909.5633751 P
2459925.5197376 A
2459937.8519501 P
