S  13.7 2419510.0023687920  0.43898633  0.18234265  0.00067429  0.00025611  0.00004245  0.00463251  0.43898633  0.19223753  0.00897613  0.00436701  0.01678033  0.00457095 1912  4 17
S  13.7 2419686.0831837384  3.41326811 -0.11589797  0.00066912 -0.00027593  0.00004271  0.00466107 -2.86991719 -0.12399279  0.00923683 -0.00483451  0.01723296  0.00469425 1912 10 10
