-92.47592842562361	3.7166958743545173	-92.5238531999489	3.572052691027223	-92.42838833575794	3.861287844518873
47.2409903757801	-52.454518534006226	47.30587462950752	-52.574721314108764	47.17669785338271	-52.33437378696149
11	58.99999986588952	-88.57978364290975	3.180727941584775	49.18616127532278	3.998441169357656	-89.7343826675116	3.1899386345066425	-87.62662411993063	3.2030816452207165
11	59.99999986588957	-84.4015179816313	2.4099087202429335	54.96048748792557	8.481708738469766	-84.99956954496665	2.33567370983978	-83.8247285300726	2.49108970492055
12	4.999999865889606	-75.57848550000139	-0.016572126985467527	68.09053369124723	18.7721216630399	-75.97052146401806	-0.1503537938368735	-75.18939538438471	0.12037946191368526
12	9.999999865889535	-70.6078851273005	-1.9735094771140549	76.15790770501488	25.17637787496268	-70.96916634819699	-2.1302529452074928	-70.24831753026261	-1.814099757590869
12	14.99999986588957	-66.92257619484973	-3.766311001387691	82.47336446865799	30.263912468428142	-67.27346280873019	-3.938258782578734	-66.57297038914102	-3.591956243811008
12	19.999999865889606	-63.93976532639116	-5.465835401523501	87.77505870933489	34.612456286881304	-64.28674777374047	-5.64927328576941	-63.59383544262332	-5.280178528473558
12	24.999999865889535	-61.41022759035099	-7.103030324235723	92.37168934129087	38.46464954800135	-61.755991874408046	-7.295742773859909	-61.065372291313004	-6.908257532282183
12	29.99999986588957	-59.19935288644347	-8.694977761631272	96.42507406734407	41.947356855638226	-59.545109371366365	-8.895502453650243	-58.85440704463582	-8.492537032290677
12	34.999999865889606	-57.22419026945604	-10.25243715925608	100.03102385483035	45.13447493836789	-57.570460811967266	-10.459756844518717	-56.87866029008453	-10.043337901481818
12	39.999999865889535	-55.428954933155005	-11.782799839806177	103.25066744445586	48.071141722915065	-55.77589925707363	-11.996188313740454	-55.08270055780394	-11.567763582446945
12	44.99999986588957	-53.77365755062201	-13.291468979952711	106.1249263213682	50.784750768016	-54.12122676323356	-13.510403913577658	-53.42674187895313	-13.07101504322323
12	49.999999865889606	-52.2281577191875	-14.782584932185554	108.68204422589312	53.29048924362836	-52.57617242321056	-15.006693896698149	-51.88077080657062	-14.557083684198185
12	54.999999865889535	-50.768770108354126	-16.259440375714465	110.94185584921607	55.59429383013959	-51.11696179041944	-16.488464995844197	-50.42118847719454	-16.029148712015818
12	59.99999986588957	-49.37619043893782	-17.72473377699086	112.91837374819434	57.69450337346467	-49.72422331660898	-17.95850449830543	-49.02875571476174	-17.48982016976397
13	4.999999865889606	-48.03415403158013	-19.180732053265086	114.62143948335441	59.582882032246786	-48.38163565289828	-19.41914944349479	-47.687262601533554	-18.941295153139922
13	9.999999865889535	-46.72852349226846	-20.62937909069159	116.05782715836952	61.24545953811044	-47.07500834947386	-20.87239929630255	-46.382623010439545	-20.38546221342845
13	14.99999986588957	-45.44663790786169	-22.072370276799234	117.23200302513436	62.66356013861754	-45.791626298919816	-22.319993203495073	-45.10222843435024	-21.82397320446666
13	19.999999865889606	-44.17682549750306	-23.511204659222642	118.1466677167581	63.81535189603177	-44.519758868308124	-23.763463875507387	-43.83446409890244	-23.258293695302495
13	24.999999865889535	-42.90801906736181	-24.94722166809086	118.80314683179165	64.67814497474386	-43.248272396824056	-25.20417542797841	-42.56832727150303	-24.68973859793337
13	29.99999986588957	-41.62943450445465	-26.38162660664891	119.20167769731779	65.23141616537393	-41.96630599249832	-26.64334944350528	-41.29310839712831	-26.119497048306563
13	34.999999865889606	-40.33028440454441	-27.815507430037442	119.34161477214485	65.46013118340662	-40.662982381646515	-28.08208197121724	-39.99810741197453	-27.54864895374225
13	39.999999865889535	-38.99950539702124	-29.249844181283876	119.22156883350397	65.35753802203311	-39.32713222525504	-29.521352802765595	-38.67236398152096	-28.97817456081695
13	44.999999865889464	-37.62548082414206	-30.685511651226197	118.83949125925923	64.9265148722473	-37.94701330605601	-30.962027636251136	-37.30438355985678	-30.40895757484014
13	49.999999865889606	-36.19574093362051	-32.123275043429715	118.19269779928447	64.17896882731611	-36.510006551089944	-32.40485286217603	-35.881841630341576	-31.841781644725454
13	54.999999865889535	-34.69662101391575	-33.56377770456326	117.27783817475412	63.1335145650032	-35.00226902252175	-33.85044197285545	-34.391246791981956	-33.277319385170436
13	59.999999865889464	-33.112853664142214	-35.007519067127184	116.09079522819243	61.81224589038364	-33.40831973287005	-35.29925158752157	-32.81753932357379	-34.716112118988974
14	4.999999865889606	-31.427063837242013	-36.454819691838196	114.62650088383874	60.23751523700997	-31.710526438843885	-36.75154384210943	-31.143594197000862	-36.15853750062824
14	9.999999865889535	-29.619119796877598	-37.905769633924564	112.8776487922444	58.42932040514619	-29.888442075319116	-38.20733394676283	-29.349586282648882	-37.60475849531529
14	14.999999865889464	-27.665294848299464	-39.36014564462762	110.83825915410728	56.403476101403356	-27.917967513257175	-39.66629025686297	-27.412150616044524	-39.054657678308786
14	19.999999865889606	-25.537096224311238	-40.81730171456627	108.49701065148665	54.17039597052085	-25.7701388290716	-41.127635394317096	-25.303252522606954	-40.50771669740358
14	24.999999865889535	-23.19966888219327	-42.2759903585954	105.84030853616575	51.73420911760639	-23.409520078367922	-42.589944398331674	-22.988601821244284	-41.96286044827726
14	29.999999865889464	-20.609473829412995	-43.73409756687502	102.8498273451703	49.09182850408982	-20.791841165248307	-44.05086646153085	-20.42537094245779	-43.41820462506839
14	34.999999865889606	-17.710816144200162	-45.18822499676345	99.50025400767366	46.23156589667477	-17.860472154285656	-45.50668195442269	-17.558775931560188	-44.87066215797073
14	39.999999865889535	-14.430399817438124	-46.6330097598017	95.75561686897132	43.13072018387475	-14.540895245258898	-46.95158186326763	-14.316713254059769	-46.315301938186984
14	44.999999865889464	-10.668272502654148	-48.05996154367922	91.56295261121024	39.75113274337047	-10.731511599396006	-48.37643648385802	-10.600841551520443	-47.74425189298748
14	49.999999865889606	-6.28155932441978	-49.45533730100841	86.84051533673625	36.03056003118115	-6.287117844764114	-49.76654531636364	-6.270571111829316	-49.144693969153735
14	54.999999865889535	-1.0519518265180845	-50.79587439559876	81.45361550385672	31.864446881975454	-0.9858316376555339	-51.097115849132045	-1.1111108513794798	-50.49484210516685
14	59.999999865889464	5.389963137809006	-52.038883237894325	75.15495364202529	27.061798376464065	5.548167597965413	-52.32274899181085	5.2406427291272415	-51.75461665889674
15	4.999999865889606	13.791665668889591	-53.093173876538664	67.405107255016	21.209074364872215	14.077902399743756	-53.34640184745873	13.516970480340442	-52.838436660541475
15	9.999999865889535	26.414209047749438	-53.6775625257651	56.44362909972358	12.975976090257825	26.942241933723214	-53.865828920583496	25.90501803979207	-53.48487532039447
15	10.999999865889478	30.181542086788085	-53.647386791511636	53.26865831189025	10.596379739175367	30.817097758425284	-53.80939314858364	29.57096801412223	-53.47924720146618
15	11.999999865889528	35.12418103587656	-53.475996719806	49.13434244610961	7.503135355633207	35.98016086290041	-53.592349449657	34.31604549374583	-53.348840736849134
