R  69.0 2454872.1448344714  5.64456589 -0.25291010  0.00072022  0.00023498  0.00004321  0.00471531  2.50297323  0.23247413  0.01006041 -0.00431696  0.01751618  0.00477139  2454872.025542   1.24691   3.01627   0.24475  2454872.194112  -0.40215   1.99501   0.22736      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2454872.109853 0.924  0.02269539  0.01307609  0.01864341   0.42188
R  69.0 2455019.8753676740  1.86223985  0.39359861  0.00074560 -0.00007919  0.00004194  0.00457629 -1.27935280 -0.41755708  0.00923237  0.00174173  0.01570431  0.00427784  2455019.856175   0.14357  -2.22033  -0.41836  2455019.947369  -0.56644  -2.77470  -0.41450      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2455019.901781 0.182  0.02070198  0.01136634  0.02342571  -0.21152
R  69.0 2455049.5728367306  2.37746243  0.29143939  0.00069643 -0.00019997  0.00004204  0.00458712 -0.76413022 -0.26832363  0.00836152  0.00322752  0.01576498  0.00429437  2455049.459032   2.20538   0.26233  -0.27707  2455049.595342  -2.98167  -0.56908  -0.26658      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2455049.527157 0.428  0.02077277  0.01141512  0.02139237   2.75314
P  69.0 2455197.2949426980  4.90684115 -0.40218491  0.00080278  0.00005691  0.00004336  0.00473146  1.76524850  0.41976623  0.01182985 -0.00182815  0.01773021  0.00482970  2455197.218931   2.41820   1.75970   0.42301  2455197.395821  -2.06902   0.69543   0.41519  2455197.285849   3.01988   1.35711   0.42020  2455197.328949  -2.67036   1.09780   0.41830      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2455197.307364 0.082  0.02292627  0.01327409  0.01731536  -2.96732
