 2455561.5   4.872675929954 -0.07   4.886793062625  -0.403518140709 0.9833686 8.94   0.004731176293 2455562.00204192   2.71  -2.86 268.45  0.1543438 -0.8910502 -0.3862917
 2455562.5   4.890468467983  0.03   4.906083250248  -0.402222222487 0.9833559 8.94   0.004731237322 2455563.00237257   2.23  -2.98 255.28  0.1715954 -0.8883785 -0.3851329
 2455563.5   4.908262521718  0.15   4.925352920983  -0.400792264928 0.9833472 8.94   0.004731279038 2455564.00269973   1.74  -3.09 242.11  0.1887944 -0.8854291 -0.3838537
 2455564.5   4.926057632277  0.28   4.944599403083  -0.399229031547 0.9833424 8.94   0.004731302159 2455565.00302297   1.25  -3.21 228.94  0.2059352 -0.8822027 -0.3824544
 2455565.5   4.943853321906  0.41   4.963820041398  -0.397533345249 0.9833414 8.94   0.004731307093 2455566.00334190   0.77  -3.32 215.77  0.2230120 -0.8787003 -0.3809353
 2455566.5   4.961649110881  0.54   4.983012247282  -0.395706084252 0.9833441 8.94   0.004731293948 2455567.00365613   0.28  -3.44 202.60  0.2400192 -0.8749229 -0.3792971
 2455567.5   4.979444532192  0.66   5.002173537717  -0.393748181748 0.9833506 8.94   0.004731262554 2455568.00396526  -0.20  -3.55 189.44  0.2569511 -0.8708719 -0.3775403
 2455568.5   4.997239142744  0.77   5.021301558816  -0.391660627706 0.9833610 8.94   0.004731212508 2455569.00426895  -0.68  -3.66 176.27  0.2738022 -0.8665487 -0.3756656
 2455569.5   5.015032530535  0.85   5.040394094147  -0.389444470958 0.9833754 8.94   0.004731143221 2455570.00456685  -1.16  -3.77 163.10  0.2905670 -0.8619548 -0.3736736
 2455570.5   5.032824318122  0.91   5.059449062175  -0.387100820280 0.9833940 8.94   0.004731053962 2455571.00485862  -1.65  -3.88 149.93  0.3072401 -0.8570919 -0.3715652
 2455571.5   5.050614163342  0.94   5.078464508287  -0.384630843982 0.9834169 8.94   0.004730943899 2455572.00514395  -2.13  -3.99 136.76  0.3238162 -0.8519618 -0.3693410
 2455572.5   5.068401758598  0.94   5.097438595944  -0.382035768194 0.9834443 8.94   0.004730812121 2455573.00542255  -2.60  -4.10 123.59  0.3402901 -0.8465665 -0.3670020
 2455573.5   5.086186830083  0.92   5.116369599509  -0.379316874324 0.9834764 8.94   0.004730657658 2455574.00569414  -3.08  -4.20 110.42  0.3566566 -0.8409077 -0.3645490
 2455574.5   5.103969138135  0.87   5.135255899396  -0.376475496139 0.9835134 8.94   0.004730479489 2455575.00595847  -3.56  -4.31  97.26  0.3729108 -0.8349878 -0.3619829
 2455575.5   5.121748479625  0.79   5.154095978938  -0.373513016566 0.9835556 8.94   0.004730276539 2455576.00621529  -4.03  -4.41  84.09  0.3890476 -0.8288087 -0.3593045
 2455576.5   5.139524692890  0.68   5.172888421767  -0.370430863983 0.9836032 8.94   0.004730047692 2455577.00646438  -4.50  -4.51  70.92  0.4050623 -0.8223727 -0.3565150
 2455577.5   5.157297665107  0.56   5.191631908783  -0.367230507258 0.9836564 8.94   0.004729791806 2455578.00670554  -4.97  -4.61  57.75  0.4209500 -0.8156821 -0.3536151
 2455578.5   5.175067341065  0.42   5.210325215223  -0.363913448451 0.9837155 8.94   0.004729507753 2455579.00693860  -5.43  -4.71  44.58  0.4367062 -0.8087393 -0.3506060
 2455579.5   5.192833731072  0.27   5.228967210893  -0.360481212173 0.9837806 8.94   0.004729194481 2455580.00716340  -5.89  -4.81  31.42  0.4523263 -0.8015466 -0.3474886
 2455580.5   5.210596914390  0.13   5.247556869052  -0.356935331991 0.9838521 8.94   0.004728851114 2455581.00737979  -6.35  -4.90  18.25  0.4678059 -0.7941064 -0.3442639
 2455581.5   5.228357033986 -0.01   5.266093287966  -0.353277337271 0.9839299 8.94   0.004728477068 2455582.00758768  -6.81  -5.00   5.08  0.4831407 -0.7864210 -0.3409328
 2455582.5   5.246114279520 -0.13   5.284575720261  -0.349508747327 0.9840142 8.94   0.004728072162 2455583.00778697  -7.27  -5.09 351.91  0.4983263 -0.7784927 -0.3374964
 2455583.5   5.263868858821 -0.23   5.303003592004  -0.345631079839 0.9841048 8.94   0.004727636702 2455584.00797758  -7.72  -5.18 338.75  0.5133585 -0.7703239 -0.3339556
 2455584.5   5.281620962631 -0.29   5.321376489257  -0.341645874439 0.9842016 8.94   0.004727171498 2455585.00815943  -8.16  -5.27 325.58  0.5282329 -0.7619169 -0.3303113
 2455585.5   5.299370730562 -0.33   5.339694104818  -0.337554723140 0.9843044 8.93   0.004726677801 2455586.00833247  -8.61  -5.36 312.41  0.5429451 -0.7532738 -0.3265645
 2455586.5   5.317118225772 -0.32   5.357956162872  -0.333359294707 0.9844129 8.93   0.004726157199 2455587.00849661  -9.05  -5.44 299.25  0.5574907 -0.7443971 -0.3227163
 2455587.5   5.334863422244 -0.29   5.376162352401  -0.329061344298 0.9845266 8.93   0.004725611466 2455588.00865180  -9.48  -5.53 286.08  0.5718650 -0.7352891 -0.3187676
 2455588.5   5.352606204063 -0.22   5.394312291477  -0.324662708397 0.9846451 8.93   0.004725042436 2455589.00879796  -9.92  -5.61 272.91  0.5860636 -0.7259525 -0.3147197
 2455589.5   5.370346373177 -0.13   5.412405525611  -0.320165290875 0.9847682 8.93   0.004724451885 2455590.00893502 -10.35  -5.69 259.75  0.6000818 -0.7163898 -0.3105736
 2455590.5   5.388083661651 -0.02   5.430441550247  -0.315571046527 0.9848954 8.93   0.004723841452 2455591.00906290 -10.77  -5.77 246.58  0.6139150 -0.7066038 -0.3063306
 2455591.5   5.405817745390  0.10   5.448419844863  -0.310881966069 0.9850266 8.93   0.004723212589 2455592.00918155 -11.19  -5.85 233.42  0.6275587 -0.6965976 -0.3019921
 2455592.5   5.423548257728  0.22   5.466339909352  -0.306100064127 0.9851613 8.93   0.004722566524 2455593.00929090 -11.61  -5.92 220.25  0.6410082 -0.6863743 -0.2975594
 2455593.5   5.441274802317  0.35   5.484201297356  -0.301227370345 0.9852995 8.93   0.004721904244 2455594.00939090 -12.02  -6.00 207.08  0.6542593 -0.6759371 -0.2930340
 2455594.5   5.458996965200  0.47   5.502003643726  -0.296265923330 0.9854410 8.92   0.004721226494 2455595.00948151 -12.43  -6.07 193.92  0.6673075 -0.6652894 -0.2884174
 2455595.5   5.476714325987  0.57   5.519746684303  -0.291217767053 0.9855856 8.92   0.004720533774 2455596.00956269 -12.83  -6.14 180.75  0.6801486 -0.6544347 -0.2837111
 2455596.5   5.494426467869  0.65   5.537430267043  -0.286084949202 0.9857333 8.92   0.004719826355 2455597.00963443 -13.23  -6.20 167.59  0.6927784 -0.6433767 -0.2789168
 2455597.5   5.512132986080  0.72   5.555054354859  -0.280869520729 0.9858841 8.92   0.004719104300 2455598.00969672 -13.62  -6.27 154.42  0.7051930 -0.6321191 -0.2740361
