2455571.7343875 A
2455583.5064625 P
2455599.4665875 A
2455611.8085500 P
2455626.8258500 A
2455640.2976500 P
2455653.8753250 A
2455668.7497500 P
2455681.2504000 A
2455696.9753125 P
2455708.9149625 A
2455724.5701250 P
2455736.6752001 A
2455750.0786501 P
2455764.4485376 A
2455776.3780876 P
2455792.1815126 A
2455804.2337626 P
2455819.7664376 A
2455832.5439501 P
2455846.9879751 A
2455861.0178251 P
2455874.0553501 A
2455889.4730126 P
2455901.5505876 A
2455917.6242001 P
