 -3    7.615978  16.926398    3.831015  14.243567    8.321484  17.540336   11.689723  23.452452    1.084697  12.668281
 -2    7.620319  16.938528    3.841060  14.226397    8.305247  17.536701   11.628747  23.397654    1.023199  12.605049
 -1    7.624060  16.951146    3.851952  14.209861    8.288679  17.533344   11.567872  23.343070    0.961555  12.541755
  0    7.627196  16.964240    3.863651  14.193964    8.271781  17.530259   11.507099  23.288698    0.899782  12.478397
  1    7.629723  16.977793    3.876117  14.178711    8.254551  17.527436   11.446418  23.234535    0.837873  12.414976
  2    7.631635  16.991790    3.889312  14.164107    8.236988  17.524868   11.385840  23.180579    0.775827  12.351491
  3    7.632930  17.006216    3.903207  14.150160    8.219092  17.522547   11.325360  23.126827    0.713641  12.287941
  4    7.633603  17.021054    3.917737  14.136875    8.200863  17.520464   11.264975  23.073275    0.651315  12.224326
  5    7.633653  17.036288    3.932895  14.124260    8.182259  17.518613   11.204686  23.019922    0.588849  12.160646
  6    7.633077  17.051901    3.948638  14.112324    8.163351  17.516984   11.144491  22.966763    0.526242  12.096899
  7    7.631875  17.067877    3.964931  14.101041    8.144107  17.515569   11.084389  22.913797    0.463481  12.033086
  8    7.630045  17.084199    3.981740  14.090481    8.124528  17.514362   11.024379  22.861019    0.400584  11.969204
  9    7.627589  17.100852    3.999035  14.080626    8.104613  17.513353   10.964454  22.808428    0.337542  11.905256
 10    7.624506  17.117820    4.016783  14.071483    8.084364  17.512536   10.904621  22.756020    0.274356  11.841240
 11    7.620800  17.135086    4.034954  14.063064    8.063780  17.511903   10.844875  22.703792    0.211025  11.777156
 12    7.616472  17.152634    4.053515  14.055377    8.042865  17.511445   10.785214  22.651743    0.147550  11.713003
 13    7.611526  17.170449    4.072437  14.048432    8.021618  17.511156   10.725638  22.599868    0.083929  11.648781
 14    7.605965  17.188515    4.091690  14.042238    8.000042  17.511028   10.666144  22.548165    0.020164  11.584489
 15    7.599795  17.206818    4.111243  14.036807    7.978139  17.511053   10.606733  22.496631   23.892179  11.520127
 16    7.593019  17.225343    4.131067  14.032147    7.955910  17.511225   10.547402  22.445263   23.827970  11.455693
 17    7.585644  17.244075    4.151132  14.028268    7.933359  17.511536   10.488148  22.394059   23.763615  11.391191
 18    7.577675  17.263001    4.171438  14.025180    7.910487  17.511980   10.428973  22.343015   23.699113  11.326617
 19    7.569120  17.282108    4.191891  14.022893    7.887298  17.512550   10.369875  22.292129   23.634464  11.261974
 20    7.559986  17.301383    4.212497  14.021415    7.863795  17.513239   10.310853  22.241398   23.569667  11.197260
 21    7.550280  17.320814    4.233227  14.020757    7.839980  17.514042   10.251906  22.190820   23.504724  11.132475
 22    7.540010  17.340390    4.254049  14.020924    7.815857  17.514954   10.193033  22.140393   23.439619  11.067620
 23    7.529183  17.360100    4.274934  14.021925    7.791430  17.515967   10.134233  22.090114   23.374375  11.002694
 24    7.517808  17.379932    4.295850  14.023766    7.766700  17.517077   10.075504  22.039982   23.308982  10.937694
 25    7.505893  17.399873    4.316766  14.026449    7.741673  17.518278   10.016847  21.989994   23.243442  10.872624
 26    7.493447  17.419914    4.337651  14.029979    7.716352  17.519563    9.958256  21.940149   23.177753  10.807482
 27    7.480479  17.440040    4.358473  14.034357    7.690740  17.520927    9.899736  21.890444   23.111918  10.742268
 28    7.466996  17.460241    4.379201  14.039586    7.664809  17.522362    9.841283  21.840877   23.045935  10.676982
 29    7.453007  17.480505    4.399804  14.045664    7.638616  17.523862    9.782896  21.791445   22.979794  10.611622
 30    7.438521  17.500818    4.420252  14.052593    7.612143  17.525422    9.724575  21.742146   22.913512  10.546191
 31    7.423547  17.521171    4.440514  14.060370    7.585392  17.527034    9.666319  21.692978   22.847083  10.480685
 32    7.408093  17.541552    4.460560  14.068995    7.558366  17.528692    9.608127  21.643937   22.780506  10.415108
 33    7.392168  17.561950    4.480362  14.078464    7.531069  17.530391    9.549997  21.595021   22.713784  10.349459
 34    7.375781  17.582355    4.499890  14.088775    7.503504  17.532125    9.491929  21.546228   22.646916  10.283738
 35    7.358940  17.602758    4.519118  14.099923    7.475675  17.533888    9.433922  21.497554   22.579904  10.217946
 36    7.341654  17.623149    4.538019  14.111905    7.447585  17.535676    9.375975  21.448997   22.512750  10.152082
 37    7.323933  17.643520    4.556567  14.124714    7.419237  17.537483    9.318086  21.400556   22.445439  10.086148
 38    7.305786  17.663863    4.574736  14.138345    7.390637  17.539305    9.260254  21.352227   22.377996  10.020142
 39    7.287222  17.684170    4.592504  14.152790    7.361788  17.541137    9.202478  21.304007   22.310412   9.954064
 40    7.268251  17.704435    4.609847  14.168073    7.332694  17.542974    9.144756  21.255896   22.242689   9.887918
 41    7.248882  17.724651    4.626743  14.184118    7.303360  17.544812    9.087089  21.207889   22.174828   9.821701
 42    7.229125  17.744813    4.643170  14.200952    7.273789  17.546647    9.029473  21.159984   22.106832   9.755415
 43    7.208990  17.764915    4.659109  14.218566    7.243986  17.548475    8.971910  21.112180   22.038702   9.689060
 44    7.188487  17.784952    4.674540  14.236947    7.213956  17.550293    8.914396  21.064474   21.970428   9.622636
 45    7.167626  17.804922    4.689477  14.256085    7.183703  17.552096    8.856932  21.016863   21.902029   9.556145
 46    7.146418  17.824820    4.703835  14.275968    7.153232  17.553882    8.799516  20.969342   21.833497   9.489585
 47    7.124872  17.844644    4.717636  14.296583    7.122518  17.555648    8.742148  20.921914   21.764836   9.422960
 48    7.102999  17.864393    4.730864  14.317916    7.091615  17.557392    8.684827  20.874573   21.696048   9.356270
 49    7.080809  17.884065    4.743505  14.339955    7.060505  17.559140    8.627553  20.827319   21.627134   9.289515
 50    7.058314  17.903662    4.755547  14.362682    7.029193  17.560832    8.570323  20.780150   21.558095   9.222696
 51    7.035522  17.923182    4.766977  14.386084    6.997684  17.562497    8.513138  20.733063   21.488925   9.155814
 52    7.012446  17.942626    4.777784  14.410142    6.965983  17.564133    8.455997  20.686059   21.419639   9.088868
 53    6.989095  17.961994    4.787958  14.434838    6.934093  17.565739    8.398899  20.639134   21.350233   9.021860
 54    6.965479  17.981287    4.797489  14.460152    6.902025  17.567313    8.341842  20.592288   21.280709   8.954789
 55    6.941609  18.000503    4.806369  14.486064    6.869767  17.568853    8.284826  20.545519   21.211069   8.887657
 56    6.917494  18.019642    4.814591  14.512552    6.837341  17.570356    8.227851  20.498820   21.141315   8.820464
 57    6.893145  18.038703    4.822148  14.539595    6.804745  17.571822    8.170916  20.452197   21.071451   8.753212
 58    6.868570  18.057685    4.829034  14.567171    6.771983  17.573247    8.114020  20.405643   21.001477   8.685901
 59    6.843779  18.076588    4.835246  14.595258    6.739061  17.574631    8.057162  20.359157   20.931384   8.618533
 60    6.818780  18.095411    4.840780  14.623833    6.705982  17.575970    8.000342  20.312738   20.861193   8.551108
 61    6.793583  18.114155    4.845633  14.652904    6.672750  17.577263    7.943560  20.266382   20.790899   8.483626
 62    6.768197  18.132818    4.849806  14.682383    6.639369  17.578510    7.886813  20.220088   20.720504   8.416091
 63    6.742630  18.151402    4.853296  14.712287    6.605843  17.579707    7.830102  20.173853   20.650012   8.348502
 64    6.716890  18.169905    4.856107  14.742593    6.572177  17.580854    7.773426  20.127676   20.579426   8.280862
 65    6.690986  18.188329    4.858238  14.773281    6.538348  17.581951    7.716783  20.081555   20.508749   8.213170
 66    6.664927  18.206675    4.859695  14.804330    6.504405  17.582994    7.660172  20.035489   20.437972   8.145429
 67    6.638721  18.224943    4.860480  14.835718    6.470333  17.583985    7.603593  19.989466   20.367116   8.077639
 68    6.612376  18.243135    4.860599  14.867426    6.436134  17.584921    7.547044  19.943498   20.296176   8.009801
 69    6.585901  18.261251    4.860056  14.899435    6.401816  17.585802    7.490525  19.897575   20.225157   7.941917
 70    6.559304  18.279293    4.858860  14.931720    6.367374  17.586628    7.434035  19.851700   20.154062   7.873989
 71    6.532593  18.297264    4.857017  14.964269    6.332821  17.587398    7.377572  19.805867   20.082893   7.806017
 72    6.505777  18.315164    4.854535  14.997061    6.298158  17.588112    7.321137  19.760075   20.011655   7.738003
 73    6.478865  18.332997    4.851424  15.030080    6.263389  17.588770    7.264728  19.714322   19.940339   7.669949
 74    6.451866  18.350765    4.847692  15.063310    6.228519  17.589371    7.208345  19.668607   19.868964   7.601856
 75    6.424787  18.368471    4.843350  15.096764    6.193551  17.589916    7.151987  19.622926   19.797528   7.533726
 76    6.397637  18.386119    4.838409  15.130361    6.158489  17.590405    7.095653  19.577280   19.726033   7.465560
 77    6.370427  18.403714    4.832879  15.164126    6.123339  17.590841    7.039344  19.531667   19.654483   7.397361
 78    6.343164  18.421259    4.826773  15.198048    6.088103  17.591222    6.983056  19.486073   19.582881   7.329127
 79    6.315859  18.438761    4.820102  15.232113    6.052786  17.591553    6.926792  19.440516   19.511231   7.260863
 80    6.288519  18.456223    4.812878  15.266309    6.017393  17.591832    6.870549  19.394986   19.439525   7.192569
 81    6.261155  18.473652    4.805114  15.300624    5.981915  17.592063    6.814328  19.349484   19.367783   7.124245
 82    6.233776  18.491050    4.796824  15.335047    5.946379  17.592245    6.758127  19.304007   19.296000   7.055894
 83    6.206390  18.508422    4.788020  15.369565    5.910778  17.592380    6.701947  19.258554   19.224182   6.987516
