 2455551.5 1    3. W  99.0
 2455552.5 1    5. W   4.3
 2455553.5 1    7. W   3.5
 2455554.5 1    9. W   2.7
 2455555.5 1   11. W   2.1
 2455556.5 1   13. W   1.6
 2455557.5 1   15. W   1.2
 2455558.5 1   16. W   0.8
 2455559.5 1   18. W   0.6
 2455560.5 1   19. W   0.4
 2455561.5 1   20. W   0.2
 2455562.5 1   21. W   0.1
 2455563.5 1   21. W  -0.1
 2455564.5 1   22. W  -0.1
 2455565.5 1   22. W  -0.2
 2455566.5 1   23. W  -0.2
 2455567.5 1   23. W  -0.3
 2455568.5 1   23. W  -0.3
 2455569.5 1   23. W  -0.3
 2455570.5 1   23. W  -0.3
 2455571.5 1   23. W  -0.3
 2455572.5 1   23. W  -0.3
 2455573.5 1   23. W  -0.3
 2455574.5 1   23. W  -0.3
 2455575.5 1   23. W  -0.3
 2455576.5 1   23. W  -0.3
 2455577.5 1   22. W  -0.3
 2455578.5 1   22. W  -0.3
 2455579.5 1   22. W  -0.3
 2455580.5 1   22. W  -0.3
 2455581.5 1   21. W  -0.3
 2455582.5 1   21. W  -0.2
 2455583.5 1   21. W  -0.2
 2455584.5 1   20. W  -0.3
 2455585.5 1   20. W  -0.3
 2455586.5 1   19. W  -0.3
 2455587.5 1   19. W  -0.3
 2455588.5 1   19. W  -0.3
 2455589.5 1   18. W  -0.3
 2455590.5 1   18. W  -0.3
 2455591.5 1   17. W  -0.3
 2455592.5 1   17. W  -0.3
 2455593.5 1   16. W  -0.3
 2455594.5 1   16. W  -0.4
 2455595.5 1   15. W  -0.4
 2455596.5 1   15. W  -0.4
 2455597.5 1   14. W  -0.4
 2455598.5 1   14. W  -0.5
 2455599.5 1   13. W  -0.5
 2455600.5 1   13. W  -0.5
 2455601.5 1   12. W  -0.6
 2455602.5 1   11. W  -0.6
 2455603.5 1   11. W  -0.7
 2455604.5 1   10. W  -0.7
 2455605.5 1   10. W  -0.8
 2455606.5 1    9. W  -0.8
 2455607.5 1    8. W  -0.9
 2455608.5 1    8. W  -1.0
 2455609.5 1    7. W  -1.0
 2455610.5 1    6. W  -1.1
 2455611.5 1    6. W  -1.2
 2455612.5 1    5. W  -1.3
 2455613.5 1    4. W  -1.4
 2455614.5 1    3. W  -1.5
 2455615.5 1    3. W  -1.6
 2455616.5 1    2. W  -1.7
 2455617.5 1    2. E  -1.7
 2455618.5 1    2. E  -1.8
 2455619.5 1    2. E  -1.8
 2455620.5 1    3. E  -1.7
 2455621.5 1    4. E  -1.7
 2455622.5 1    4. E  -1.7
 2455623.5 1    5. E  -1.6
 2455624.5 1    6. E  -1.6
 2455625.5 1    7. E  -1.5
 2455626.5 1    8. E  -1.5
 2455627.5 1    9. E  -1.4
 2455628.5 1   10. E  -1.4
 2455629.5 1   11. E  -1.3
 2455630.5 1   11. E  -1.3
 2455631.5 1   12. E  -1.2
 2455632.5 1   13. E  -1.2
 2455633.5 1   14. E  -1.2
 2455634.5 1   15. E  -1.1
 2455635.5 1   15. E  -1.1
 2455636.5 1   16. E  -1.0
 2455637.5 1   17. E  -0.9
 2455638.5 1   17. E  -0.9
 2455639.5 1   18. E  -0.8
 2455640.5 1   18. E  -0.7
 2455641.5 1   18. E  -0.5
 2455642.5 1   19. E  -0.4
 2455643.5 1   19. E  -0.3
 2455644.5 1   19. E  -0.1
 2455645.5 1   18. E   0.1
 2455646.5 1   18. E   0.3
 2455647.5 1   18. E   0.5
 2455648.5 1   17. E   0.8
 2455649.5 1   16. E   1.1
 2455650.5 1   16. E   1.4
 2455651.5 1   15. E   1.7
 2455652.5 1   14. E   2.1
 2455653.5 1   13. E   2.5
 2455654.5 1   11. E   2.9
 2455655.5 1   10. E   3.4
 2455656.5 1    9. E   3.9
 2455657.5 1    7. E   4.4
 2455658.5 1    6. E   4.9
 2455659.5 1    4. E  99.0
 2455660.5 1    3. E  99.0
 2455661.5 1    2. W  99.0
 2455662.5 1    3. W  99.0
 2455663.5 1    4. W  99.0
 2455664.5 1    6. W   5.1
 2455665.5 1    7. W   4.6
 2455666.5 1    9. W   4.2
 2455667.5 1   11. W   3.8
 2455668.5 1   12. W   3.4
 2455669.5 1   14. W   3.1
 2455670.5 1   15. W   2.7
 2455671.5 1   16. W   2.5
 2455672.5 1   17. W   2.2
 2455673.5 1   19. W   2.0
 2455674.5 1   20. W   1.8
 2455675.5 1   21. W   1.6
 2455676.5 1   22. W   1.5
 2455677.5 1   22. W   1.3
 2455678.5 1   23. W   1.2
 2455679.5 1   24. W   1.1
 2455680.5 1   24. W   1.0
 2455681.5 1   25. W   0.9
 2455682.5 1   25. W   0.8
 2455683.5 1   26. W   0.7
 2455684.5 1   26. W   0.7
 2455685.5 1   26. W   0.6
 2455686.5 1   26. W   0.5
 2455687.5 1   26. W   0.5
 2455688.5 1   27. W   0.4
 2455689.5 1   27. W   0.4
 2455690.5 1   27. W   0.3
 2455691.5 1   26. W   0.3
 2455692.5 1   26. W   0.2
 2455693.5 1   26. W   0.2
 2455694.5 1   26. W   0.1
 2455695.5 1   26. W   0.1
 2455696.5 1   25. W   0.0
 2455697.5 1   25. W   0.0
 2455698.5 1   25. W   0.0
 2455699.5 1   24. W  -0.1
 2455700.5 1   24. W  -0.1
 2455701.5 1   23. W  -0.2
 2455702.5 1   23. W  -0.2
 2455703.5 1   22. W  -0.3
 2455704.5 1   21. W  -0.3
 2455705.5 1   21. W  -0.4
 2455706.5 1   20. W  -0.5
 2455707.5 1   19. W  -0.5
 2455708.5 1   18. W  -0.6
 2455709.5 1   18. W  -0.6
 2455710.5 1   17. W  -0.7
 2455711.5 1   16. W  -0.8
 2455712.5 1   15. W  -0.9
 2455713.5 1   14. W  -1.0
 2455714.5 1   13. W  -1.0
 2455715.5 1   12. W  -1.1
