 38    3 51   4 15   4 32   4 46   4 58   5  8   5 24   5 38   5 49   6  0   6 11   6 22   6 28   6 35   6 35   6 38   6 41   6 44   6 47   6 51   6 55   6 59   7  4   7  9   7 14   7 21   7 28   7 36
 42    4  1   4 23   4 39   4 52   5  2   5 12   5 27   5 39   5 49   5 59   6  9   6 19   6 24   6 30   6 30   6 33   6 36   6 38   6 41   6 45   6 48   6 52   6 56   7  0   7  5   7 11   7 17   7 24
 46    4 11   4 30   4 45   4 57   5  7   5 15   5 29   5 40   5 50   5 58   6  7   6 16   6 21   6 26   6 26   6 28   6 30   6 33   6 35   6 38   6 41   6 44   6 47   6 51   6 55   7  0   7  5   7 11
 50    4 21   4 38   4 51   5  2   5 11   5 18   5 31   5 41   5 49   5 57   6  5   6 12   6 16   6 21   6 21   6 23   6 24   6 26   6 29   6 31   6 33   6 36   6 39   6 42   6 45   6 49   6 53   6 58
 54    4 30   4 45   4 57   5  7   5 15   5 22   5 33   5 42   5 49   5 56   6  2   6  9   6 12   6 15   6 15   6 17   6 18   6 20   6 22   6 23   6 25   6 27   6 29   6 32   6 34   6 37   6 40   6 44
 58    4 39   4 53   5  3   5 12   5 19   5 25   5 34   5 42   5 49   5 54   5 59   6  5   6  7   6 10   6 10   6 11   6 12   6 13   6 14   6 16   6 17   6 18   6 20   6 22   6 23   6 25   6 27   6 30
 62    4 48   5  0   5  9   5 17   5 23   5 28   5 36   5 43   5 48   5 52   5 57   6  0   6  2   6  4   6  4   6  5   6  5   6  6   6  7   6  8   6  9   6  9   6 10   6 11   6 12   6 13   6 14   6 15
 66    4 57   5  7   5 15   5 21   5 26   5 31   5 38   5 43   5 47   5 51   5 53   5 56   5 57   5 58   5 58   5 58   5 59   5 59   5 59   6  0   6  0   6  0   6  0   6  0   6  1   6  1   6  1   6  1
 70    5  5   5 14   5 20   5 26   5 30   5 33   5 39   5 43   5 46   5 48   5 50   5 51   5 52   5 52   5 52   5 52   5 52   5 52   5 51   5 51   5 51   5 50   5 50   5 49   5 49   5 48   5 47   5 46
 74    5 14   5 21   5 26   5 30   5 33   5 36   5 40   5 43   5 45   5 46   5 47   5 47   5 46   5 45   5 45   5 45   5 44   5 44   5 43   5 43   5 42   5 41   5 40   5 38   5 37   5 35   5 33   5 30
 78    5 22   5 27   5 31   5 34   5 37   5 39   5 41   5 43   5 44   5 44   5 43   5 42   5 41   5 39   5 39   5 38   5 37   5 36   5 35   5 34   5 32   5 31   5 29   5 27   5 25   5 22   5 19   5 15
 82    5 30   5 34   5 36   5 38   5 40   5 41   5 43   5 43   5 43   5 42   5 40   5 37   5 35   5 32   5 32   5 31   5 30   5 28   5 27   5 25   5 23   5 21   5 18   5 15   5 12   5  8   5  4   4 59
 86    5 38   5 40   5 41   5 42   5 43   5 44   5 44   5 43   5 42   5 39   5 36   5 32   5 29   5 26   5 26   5 24   5 22   5 21   5 18   5 16   5 14   5 11   5  7   5  4   5  0   4 55   4 49   4 43
 90    5 45   5 46   5 46   5 47   5 46   5 46   5 45   5 43   5 40   5 37   5 33   5 27   5 24   5 19   5 19   5 17   5 15   5 13   5 10   5  7   5  4   5  1   4 57   4 52   4 47   4 41   4 34   4 26
 94    5 53   5 52   5 51   5 50   5 49   5 48   5 46   5 43   5 39   5 35   5 29   5 22   5 18   5 13   5 13   5 10   5  8   5  5   5  2   4 58   4 55   4 50   4 46   4 40   4 34   4 27   4 19   4  9
 98    6  1   5 58   5 56   5 54   5 52   5 51   5 47   5 43   5 38   5 32   5 26   5 17   5 12   5  6   5  6   5  3   5  0   4 57   4 53   4 49   4 45   4 40   4 35   4 28   4 21   4 13   4  4   3 52
102    6  8   6  4   6  1   5 58   5 56   5 53   5 48   5 42   5 37   5 30   5 22   5 13   5  7   5  0   5  0   4 56   4 53   4 49   4 45   4 41   4 36   4 30   4 24   4 17   4  8   3 59   3 48   3 34
106    6 15   6 10   6  6   6  2   5 59   5 55   5 49   5 42   5 36   5 28   5 19   5  8   5  1   4 53   4 53   4 50   4 46   4 42   4 37   4 32   4 26   4 20   4 13   4  5   3 55   3 45   3 32   3 16
110    6 23   6 16   6 11   6  6   6  2   5 58   5 50   5 42   5 35   5 26   5 16   5  4   4 56   4 47   4 47   4 43   4 39   4 34   4 29   4 23   4 17   4 10   4  2   3 53   3 42   3 30   3 15   2 57
114    6 30   6 22   6 15   6 10   6  5   6  0   5 51   5 42   5 34   5 24   5 13   4 59   4 51   4 41   4 41   4 37   4 32   4 27   4 21   4 15   4  8   4  0   3 51   3 41   3 29   3 15   2 58   2 37
118    6 37   6 28   6 20   6 13   6  8   6  2   5 52   5 43   5 33   5 22   5 10   4 55   4 46   4 36   4 36   4 31   4 25   4 20   4 14   4  7   3 59   3 50   3 41   3 29   3 16   3  0   2 41   2 15
122    6 44   6 33   6 25   6 17   6 11   6  5   5 53   5 43   5 32   5 21   5  7   4 51   4 42   4 30   4 30   4 25   4 19   4 13   4  6   3 59   3 50   3 41   3 30   3 18   3  3   2 45   2 22   1 51
126    6 50   6 39   6 29   6 21   6 14   6  7   5 55   5 43   5 32   5 19   5  5   4 48   4 37   4 25   4 25   4 19   4 13   4  7   3 59   3 51   3 42   3 32   3 20   3  6   2 50   2 29   2  3   1 24
130    6 57   6 44   6 34   6 25   6 17   6  9   5 56   5 44   5 31   5 18   5  3   4 44   4 33   4 20   4 20   4 14   4  8   4  0   3 53   3 44   3 34   3 23   3 10   2 55   2 37   2 14   1 42   0 46
134    7  3   6 49   6 38   6 28   6 19   6 12   5 57   5 44   5 31   5 17   5  1   4 41   4 30   4 16   4 16   4  9   4  2   3 55   3 46   3 37   3 27   3 15   3  1   2 44   2 24   1 57   1 18  ** **
138    7  9   6 54   6 42   6 31   6 22   6 14   5 59   5 45   5 31   5 16   4 59   4 39   4 26   4 12   4 12   4  5   3 58   3 50   3 41   3 31   3 20   3  7   2 52   2 33   2 11   1 40   0 47  ** **
142    7 15   6 59   6 46   6 35   6 25   6 16   6  0   5 46   5 31   5 15   4 58   4 37   4 24   4  8   4  8   4  1   3 53   3 45   3 36   3 25   3 13   2 59   2 43   2 23   1 58   1 21  ** **  ** **
146    7 20   7  3   6 49   6 38   6 28   6 18   6  2   5 46   5 31   5 15   4 57   4 35   4 21   4  5   4  5   3 58   3 50   3 41   3 31   3 20   3  7   2 53   2 35   2 14   1 45   1  1  ** **  ** **
150    7 25   7  7   6 53   6 41   6 30   6 20   6  3   5 47   5 32   5 15   4 56   4 33   4 19   4  2   4  2   3 55   3 46   3 37   3 27   3 15   3  2   2 47   2 28   2  5   1 33   0 34  ** **  ** **
154    7 29   7 11   6 56   6 43   6 32   6 22   6  5   5 48   5 32   5 15   4 56   4 32   4 18   4  0   4  0   3 53   3 44   3 34   3 24   3 12   2 58   2 42   2 22   1 57   1 21  ** **  ** **  ** **
158    7 33   7 14   6 59   6 46   6 34   6 24   6  6   5 49   5 33   5 15   4 55   4 31   4 17   3 59   3 59   3 51   3 42   3 32   3 21   3  9   2 55   2 38   2 17   1 51   1 11  ** **  ** **  ** **
162    7 36   7 17   7  1   6 48   6 36   6 26   6  7   5 50   5 33   5 16   4 55   4 31   4 16   3 58   3 58   3 50   3 41   3 31   3 20   3  7   2 52   2 35   2 13   1 45   1  1  ** **  ** **  ** **
166    7 39   7 19   7  3   6 50   6 38   6 27   6  9   5 51   5 34   5 16   4 56   4 31   4 16   3 58   3 58   3 49   3 40   3 30   3 19   3  6   2 51   2 33   2 11   1 42   0 54  ** **  ** **  ** **
170    7 41   7 20   7  4   6 51   6 39   6 28   6 10   5 52   5 35   5 17   4 56   4 31   4 16   3 58   3 58   3 50   3 40   3 30   3 19   3  6   2 51   2 33   2 10   1 40   0 50  ** **  ** **  ** **
174    7 42   7 21   7  5   6 52   6 40   6 29   6 10   5 53   5 36   5 18   4 57   4 32   4 17   3 59   3 59   3 50   3 41   3 31   3 19   3  6   2 51   2 33   2 11   1 41   0 50  ** **  ** **  ** **
178    7 42   7 22   7  6   6 52   6 40   6 30   6 11   5 54   5 37   5 19   4 58   4 33   4 18   4  0   4  0   3 52   3 43   3 32   3 21   3  8   2 53   2 35   2 13   1 43   0 54  ** **  ** **  ** **
182    7 41   7 21   7  6   6 52   6 41   6 30   6 12   5 55   5 38   5 20   5  0   4 35   4 20   4  2   4  2   3 54   3 45   3 35   3 23   3 10   2 56   2 38   2 17   1 48   1  2  ** **  ** **  ** **
186    7 40   7 20   7  5   6 52   6 40   6 30   6 12   5 55   5 38   5 21   5  1   4 37   4 22   4  4   4  4   3 56   3 47   3 37   3 26   3 14   2 59   2 42   2 21   1 54   1 13  ** **  ** **  ** **
190    7 37   7 19   7  4   6 51   6 40   6 30   6 12   5 56   5 39   5 22   5  2   4 39   4 24   4  7   4  7   3 59   3 50   3 41   3 30   3 18   3  4   2 47   2 27   2  2   1 25  ** **  ** **  ** **
194    7 34   7 16   7  2   6 49   6 39   6 29   6 12   5 56   5 40   5 23   5  4   4 41   4 27   4 10   4 10   4  2   3 54   3 44   3 34   3 22   3  9   2 53   2 34   2 10   1 37   0 26  ** **  ** **
198    7 30   7 13   6 59   6 48   6 37   6 28   6 11   5 56   5 40   5 24   5  6   4 43   4 29   4 13   4 13   4  6   3 58   3 49   3 39   3 27   3 15   3  0   2 42   2 20   1 50   1  1  ** **  ** **
202    7 26   7 10   6 56   6 45   6 35   6 26   6 10   5 56   5 41   5 25   5  7   4 46   4 32   4 17   4 17   4 10   4  2   3 53   3 44   3 33   3 21   3  7   2 50   2 30   2  3   1 24  ** **  ** **
206    7 21   7  5   6 53   6 42   6 33   6 25   6  9   5 55   5 41   5 26   5  9   4 48   4 36   4 21   4 21   4 14   4  6   3 58   3 49   3 39   3 27   3 14   2 59   2 40   2 16   1 43   0 39  ** **
210    7 15   7  1   6 49   6 39   6 30   6 22   6  8   5 55   5 41   5 27   5 11   4 51   4 39   4 25   4 25   4 18   4 11   4  3   3 55   3 45   3 34   3 22   3  8   2 50   2 29   2  1   1 17  ** **
214    7  8   6 55   6 45   6 35   6 27   6 20   6  6   5 54   5 41   5 28   5 12   4 53   4 42   4 29   4 29   4 22   4 16   4  9   4  0   3 52   3 41   3 30   3 17   3  1   2 42   2 18   1 43   0 28
218    7  2   6 50   6 40   6 31   6 24   6 17   6  4   5 53   5 41   5 28   5 14   4 56   4 45   4 33   4 33   4 27   4 21   4 14   4  6   3 58   3 49   3 38   3 26   3 12   2 54   2 33   2  5   1 20
222    6 54   6 43   6 35   6 27   6 20   6 14   6  2   5 52   5 41   5 29   5 15   4 59   4 49   4 37   4 37   4 31   4 26   4 19   4 12   4  5   3 56   3 46   3 35   3 22   3  7   2 48   2 24   1 50
226    6 46   6 37   6 29   6 22   6 16   6 10   6  0   5 50   5 40   5 29   5 17   5  1   4 52   4 41   4 41   4 36   4 31   4 25   4 18   4 11   4  3   3 54   3 44   3 32   3 19   3  2   2 41   2 14
230    6 38   6 30   6 23   6 17   6 12   6  7   5 57   5 48   5 39   5 29   5 18   5  4   4 55   4 45   4 45   4 41   4 36   4 30   4 24   4 18   4 11   4  2   3 53   3 43   3 30   3 15   2 57   2 34
234    6 29   6 22   6 17   6 12   6  7   6  3   5 55   5 47   5 39   5 30   5 19   5  6   4 58   4 49   4 49   4 45   4 41   4 36   4 30   4 24   4 18   4 10   4  2   3 53   3 41   3 28   3 13   2 53
238    6 20   6 15   6 10   6  6   6  2   5 58   5 52   5 45   5 38   5 30   5 20   5  9   5  2   4 53   4 53   4 50   4 46   4 41   4 36   4 31   4 25   4 18   4 11   4  2   3 53   3 41   3 27   3 11
242    6 11   6  7   6  3   6  0   5 57   5 54   5 48   5 43   5 36   5 30   5 21   5 11   5  5   4 57   4 57   4 54   4 50   4 46   4 42   4 37   4 32   4 26   4 20   4 12   4  3   3 53   3 41   3 27
246    6  1   5 59   5 56   5 54   5 52   5 49   5 45   5 40   5 35   5 29   5 22   5 14   5  8   5  1   5  1   4 58   4 55   4 52   4 48   4 44   4 39   4 34   4 28   4 21   4 14   4  5   3 55   3 43
250    5 52   5 50   5 49   5 48   5 46   5 45   5 42   5 38   5 34   5 29   5 23   5 16   5 11   5  5   5  5   5  3   5  0   4 57   4 54   4 50   4 46   4 42   4 36   4 31   4 24   4 17   4  8   3 57
254    5 42   5 42   5 42   5 41   5 41   5 40   5 38   5 36   5 33   5 29   5 24   5 18   5 14   5  9   5  9   5  7   5  5   5  2   4 59   4 56   4 53   4 49   4 45   4 40   4 34   4 28   4 21   4 12
258    5 32   5 33   5 34   5 35   5 35   5 35   5 34   5 33   5 31   5 29   5 25   5 20   5 17   5 13   5 13   5 11   5 10   5  7   5  5   5  3   5  0   4 57   4 53   4 49   4 44   4 39   4 33   4 26
262    5 21   5 24   5 26   5 28   5 29   5 30   5 31   5 31   5 30   5 28   5 26   5 22   5 20   5 17   5 17   5 16   5 14   5 13   5 11   5  9   5  6   5  4   5  1   4 58   4 54   4 50   4 45   4 39
266    5 11   5 15   5 19   5 21   5 23   5 25   5 27   5 28   5 29   5 28   5 27   5 25   5 23   5 21   5 21   5 20   5 19   5 18   5 16   5 15   5 13   5 11   5  9   5  7   5  4   5  1   4 57   4 52
270    5  0   5  6   5 11   5 15   5 18   5 20   5 23   5 26   5 27   5 28   5 28   5 27   5 26   5 25   5 25   5 24   5 24   5 23   5 22   5 21   5 20   5 19   5 17   5 15   5 13   5 11   5  9   5  5
274    4 50   4 58   5  3   5  8   5 12   5 15   5 20   5 23   5 26   5 28   5 29   5 29   5 29   5 29   5 29   5 29   5 28   5 28   5 28   5 27   5 26   5 26   5 25   5 24   5 23   5 22   5 20   5 18
278    4 39   4 49   4 56   5  1   5  6   5 10   5 16   5 21   5 25   5 27   5 30   5 31   5 32   5 33   5 33   5 33   5 33   5 33   5 33   5 33   5 33   5 33   5 33   5 33   5 32   5 32   5 32   5 31
282    4 29   4 40   4 48   4 55   5  0   5  5   5 13   5 19   5 23   5 27   5 31   5 34   5 35   5 37   5 37   5 37   5 38   5 38   5 39   5 39   5 40   5 40   5 41   5 41   5 42   5 42   5 43   5 44
286    4 18   4 31   4 41   4 48   4 55   5  0   5  9   5 16   5 22   5 27   5 32   5 36   5 38   5 41   5 41   5 42   5 42   5 43   5 44   5 45   5 47   5 48   5 49   5 50   5 51   5 53   5 54   5 56
290    4  8   4 22   4 33   4 42   4 50   4 56   5  6   5 14   5 21   5 27   5 33   5 39   5 42   5 45   5 45   5 46   5 47   5 49   5 50   5 52   5 53   5 55   5 57   5 59   6  1   6  3   6  6   6  9
294    3 57   4 14   4 26   4 36   4 44   4 51   5  3   5 12   5 20   5 27   5 34   5 41   5 45   5 49   5 49   5 50   5 52   5 54   5 56   5 58   6  0   6  2   6  5   6  7   6 10   6 13   6 17   6 21
298    3 47   4  5   4 19   4 30   4 39   4 47   5  0   5 11   5 20   5 28   5 36   5 44   5 48   5 53   5 53   5 55   5 57   5 59   6  2   6  4   6  7   6 10   6 13   6 16   6 20   6 24   6 28   6 34
302    3 37   3 57   4 12   4 25   4 35   4 43   4 57   5  9   5 19   5 28   5 37   5 47   5 52   5 57   5 57   6  0   6  2   6  5   6  7   6 10   6 13   6 17   6 21   6 25   6 29   6 34   6 40   6 46
306    3 27   3 49   4  6   4 19   4 30   4 40   4 55   5  8   5 19   5 29   5 39   5 50   5 55   6  2   6  2   6  4   6  7   6 10   6 13   6 17   6 20   6 24   6 28   6 33   6 38   6 44   6 51   6 59
310    3 18   3 42   4  0   4 14   4 26   4 36   4 53   5  7   5 19   5 30   5 41   5 52   5 59   6  6   6  6   6  9   6 12   6 15   6 19   6 23   6 27   6 31   6 36   6 42   6 48   6 54   7  2   7 11
314    3  8   3 35   3 54   4 10   4 22   4 33   4 51   5  6   5 19   5 31   5 43   5 56   6  3   6 10   6 10   6 14   6 17   6 21   6 25   6 29   6 34   6 39   6 44   6 50   6 57   7  4   7 13   7 23
318    3  0   3 28   3 49   4  5   4 19   4 31   4 50   5  5   5 19   5 32   5 45   5 59   6  6   6 15   6 15   6 18   6 22   6 26   6 30   6 35   6 40   6 46   6 52   6 58   7  6   7 14   7 24   7 35
322    2 51   3 22   3 44   4  2   4 16   4 28   4 49   5  5   5 20   5 33   5 47   6  2   6 10   6 19   6 19   6 23   6 27   6 31   6 36   6 41   6 46   6 52   6 59   7  6   7 14   7 24   7 35   7 47
326    2 43   3 16   3 40   3 59   4 14   4 27   4 48   5  5   5 20   5 35   5 49   6  5   6 13   6 23   6 23   6 27   6 32   6 36   6 41   6 47   6 53   6 59   7  6   7 14   7 23   7 33   7 45   7 59
330    2 37   3 11   3 37   3 56   4 12   4 25   4 47   5  5   5 21   5 36   5 52   6  8   6 17   6 27   6 27   6 32   6 36   6 41   6 47   6 52   6 59   7  5   7 13   7 21   7 31   7 42   7 54   8 10
334    2 30   3  7   3 34   3 54   4 11   4 24   4 47   5  6   5 23   5 38   5 54   6 11   6 21   6 31   6 31   6 36   6 41   6 46   6 51   6 58   7  4   7 11   7 19   7 28   7 38   7 50   8  3   8 20
338    2 25   3  4   3 32   3 53   4 10   4 24   4 48   5  7   5 24   5 40   5 56   6 14   6 24   6 35   6 35   6 40   6 45   6 50   6 56   7  2   7  9   7 17   7 25   7 34   7 45   7 57   8 12   8 29
342    2 21   3  2   3 30   3 52   4 10   4 24   4 48   5  8   5 26   5 42   5 59   6 17   6 27   6 38   6 38   6 43   6 49   6 54   7  0   7  7   7 14   7 22   7 30   7 40   7 51   8  4   8 19   8 37
346    2 19   3  1   3 30   3 52   4 10   4 25   4 49   5 10   5 27   5 44   6  1   6 20   6 30   6 42   6 42   6 47   6 52   6 58   7  4   7 11   7 18   7 26   7 35   7 45   7 56   8  9   8 25   8 44
350    2 18   3  1   3 30   3 53   4 11   4 26   4 51   5 11   5 29   5 46   6  3   6 22   6 33   6 44   6 44   6 50   6 55   7  1   7  7   7 14   7 21   7 29   7 38   7 49   8  0   8 14   8 30   8 49
354    2 18   3  2   3 31   3 54   4 12   4 28   4 52   5 13   5 31   5 48   6  6   6 25   6 35   6 47   6 47   6 52   6 58   7  3   7 10   7 17   7 24   7 32   7 41   7 52   8  3   8 17   8 33   8 53
358    2 20   3  4   3 33   3 56   4 14   4 30   4 54   5 15   5 33   5 50   6  8   6 27   6 37   6 49   6 49   6 54   7  0   7  5   7 12   7 19   7 26   7 34   7 43   7 54   8  5   8 19   8 35   8 55
362    2 23   3  7   3 36   3 59   4 17   4 32   4 57   5 17   5 35   5 52   6  9   6 28   6 39   6 50   6 50   6 56   7  1   7  7   7 13   7 20   7 27   7 35   7 44   7 55   8  6   8 20   8 35   8 55
366    2 28   3 11   3 40   4  2   4 20   4 35   4 59   5 19   5 37   5 54   6 11   6 29   6 40   6 51   6 51   6 56   7  2   7  8   7 14   7 20   7 28   7 36   7 44   7 54   8  6   8 19   8 34   8 53
370    2 35   3 15   3 44   4  5   4 23   4 38   5  2   5 22   5 39   5 56   6 12   6 30   6 41   6 52   6 52   6 57   7  2   7  8   7 14   7 20   7 27   7 35   7 44   7 53   8  4   8 17   8 32   8 50
