   2464396.397917           23.3342671       -  4.298072     0.992872970
   2464396.398611           23.3343098       -  4.297800     0.992873151
   2464396.399306           23.3343526       -  4.297528     0.992873332
   2464396.400000           23.3343953       -  4.297256     0.992873513
   2464396.400694           23.3344380       -  4.296984     0.992873695
   2464396.401389           23.3344807       -  4.296712     0.992873876
   2464396.402083           23.3345234       -  4.296440     0.992874057
   2464396.402778           23.3345662       -  4.296168     0.992874238
   2464396.403472           23.3346089       -  4.295896     0.992874420
   2464396.404167           23.3346516       -  4.295624     0.992874601
   2464396.404861           23.3346943       -  4.295352     0.992874782
   2464396.405556           23.3347371       -  4.295080     0.992874964
   2464396.406250           23.3347798       -  4.294808     0.992875145
   2464396.406944           23.3348225       -  4.294536     0.992875326
   2464396.407639           23.3348652       -  4.294264     0.992875507
   2464396.408333           23.3349080       -  4.293992     0.992875689
   2464396.409028           23.3349507       -  4.293720     0.992875870
   2464396.409722           23.3349934       -  4.293448     0.992876051
   2464396.410417           23.3350361       -  4.293176     0.992876232
   2464396.411111           23.3350789       -  4.292904     0.992876414
   2464396.411806           23.3351216       -  4.292632     0.992876595
   2464396.412500           23.3351643       -  4.292360     0.992876776
   2464396.413194           23.3352070       -  4.292088     0.992876957
   2464396.413889           23.3352498       -  4.291816     0.992877139
   2464396.414583           23.3352925       -  4.291544     0.992877320
   2464396.415278           23.3353352       -  4.291272     0.992877501
   2464396.415972           23.3353779       -  4.291000     0.992877682
   2464396.416667           23.3354206       -  4.290728     0.992877864
   2464396.417361           23.3354634       -  4.290456     0.992878045
   2464396.418056           23.3355061       -  4.290184     0.992878226
   2464396.418750           23.3355488       -  4.289912     0.992878407
   2464396.419444           23.3355915       -  4.289640     0.992878589
   2464396.420139           23.3356343       -  4.289368     0.992878770
   2464396.420833           23.3356770       -  4.289096     0.992878951
   2464396.421528           23.3357197       -  4.288824     0.992879132
   2464396.422222           23.3357624       -  4.288552     0.992879314
   2464396.422917           23.3358051       -  4.288280     0.992879495
   2464396.423611           23.3358479       -  4.288008     0.992879676
   2464396.424306           23.3358906       -  4.287736     0.992879858
   2464396.425000           23.3359333       -  4.287464     0.992880039
   2464396.425694           23.3359760       -  4.287193     0.992880220
   2464396.426389           23.3360188       -  4.286921     0.992880401
   2464396.427083           23.3360615       -  4.286649     0.992880583
   2464396.427778           23.3361042       -  4.286377     0.992880764
   2464396.428472           23.3361469       -  4.286105     0.992880945
   2464396.429167           23.3361897       -  4.285833     0.992881126
   2464396.429861           23.3362324       -  4.285560     0.992881308
   2464396.430556           23.3362751       -  4.285288     0.992881489
   2464396.431250           23.3363178       -  4.285016     0.992881670
   2464396.431944           23.3363605       -  4.284744     0.992881851
   2464396.432639           23.3364033       -  4.284472     0.992882033
   2464396.433333           23.3364460       -  4.284200     0.992882214
   2464396.434028           23.3364887       -  4.283928     0.992882395
   2464396.434722           23.3365314       -  4.283656     0.992882577
   2464396.435417           23.3365742       -  4.283384     0.992882758
   2464396.436111           23.3366169       -  4.283112     0.992882939
   2464396.436806           23.3366596       -  4.282840     0.992883120
   2464396.437500           23.3367023       -  4.282568     0.992883302
   2464396.438194           23.3367450       -  4.282296     0.992883483
   2464396.438889           23.3367878       -  4.282024     0.992883664
   2464396.439583           23.3368305       -  4.281752     0.992883845
   2464396.440278           23.3368732       -  4.281480     0.992884027
   2464396.440972           23.3369159       -  4.281208     0.992884208
   2464396.441667           23.3369586       -  4.280936     0.992884389
   2464396.442361           23.3370014       -  4.280664     0.992884571
   2464396.443056           23.3370441       -  4.280392     0.992884752
   2464396.443750           23.3370868       -  4.280120     0.992884933
   2464396.444444           23.3371295       -  4.279848     0.992885114
   2464396.445139           23.3371723       -  4.279576     0.992885296
   2464396.445833           23.3372150       -  4.279304     0.992885477
   2464396.446528           23.3372577       -  4.279032     0.992885658
   2464396.447222           23.3373004       -  4.278760     0.992885839
   2464396.447917           23.3373431       -  4.278488     0.992886021
   2464396.448611           23.3373859       -  4.278216     0.992886202
   2464396.449306           23.3374286       -  4.277944     0.992886383
   2464396.450000           23.3374713       -  4.277672     0.992886565
   2464396.450694           23.3375140       -  4.277400     0.992886746
   2464396.451389           23.3375567       -  4.277128     0.992886927
   2464396.452083           23.3375995       -  4.276856     0.992887108
   2464396.452778           23.3376422       -  4.276584     0.992887290
   2464396.453472           23.3376849       -  4.276312     0.992887471
   2464396.454167           23.3377276       -  4.276040     0.992887652
   2464396.454861           23.3377703       -  4.275768     0.992887833
   2464396.455556           23.3378131       -  4.275496     0.992888015
   2464396.456250           23.3378558       -  4.275224     0.992888196
   2464396.456944           23.3378985       -  4.274952     0.992888377
   2464396.457639           23.3379412       -  4.274680     0.992888559
   2464396.458333           23.3379839       -  4.274408     0.992888740
   2464396.459028           23.3380267       -  4.274136     0.992888921
   2464396.459722           23.3380694       -  4.273864     0.992889102
   2464396.460417           23.3381121       -  4.273592     0.992889284
   2464396.461111           23.3381548       -  4.273320     0.992889465
   2464396.461806           23.3381975       -  4.273048     0.992889646
   2464396.462500           23.3382403       -  4.272776     0.992889828
   2464396.463194           23.3382830       -  4.272504     0.992890009
   2464396.463889           23.3383257       -  4.272232     0.992890190
   2464396.464583           23.3383684       -  4.271960     0.992890371
   2464396.465278           23.3384111       -  4.271688     0.992890553
   2464396.465972           23.3384539       -  4.271416     0.992890734
   2464396.466667           23.3384966       -  4.271144     0.992890915
   2464396.467361           23.3385393       -  4.270872     0.992891097
   2464396.468056           23.3385820       -  4.270600     0.992891278
   2464396.468750           23.3386247       -  4.270328     0.992891459
   2464396.469444           23.3386675       -  4.270056     0.992891640
   2464396.470139           23.3387102       -  4.269784     0.992891822
   2464396.470833           23.3387529       -  4.269512     0.992892003
   2464396.471528           23.3387956       -  4.269240     0.992892184
   2464396.472222           23.3388383       -  4.268968     0.992892366
   2464396.472917           23.3388811       -  4.268696     0.992892547
   2464396.473611           23.3389238       -  4.268424     0.992892728
   2464396.474306           23.3389665       -  4.268152     0.992892909
   2464396.475000           23.3390092       -  4.267879     0.992893091
   2464396.475694           23.3390519       -  4.267607     0.992893272
   2464396.476389           23.3390947       -  4.267335     0.992893453
   2464396.477083           23.3391374       -  4.267063     0.992893635
   2464396.477778           23.3391801       -  4.266791     0.992893816
   2464396.478472           23.3392228       -  4.266519     0.992893997
   2464396.479167           23.3392655       -  4.266247     0.992894178
   2464396.479861           23.3393083       -  4.265975     0.992894360
   2464396.480556           23.3393510       -  4.265703     0.992894541
   2464396.481250           23.3393937       -  4.265431     0.992894722
   2464396.481944           23.3394364       -  4.265159     0.992894904
