   2453114.958333        0 51 32.6195 31.8604   0 51 32.6195 31.8604  -0.7591
   2453114.959028        0 52 32.7837 32.0246   0 52 32.7837 32.0246  -0.7591
   2453114.959722        0 53 32.9480 32.1889   0 53 32.9480 32.1889  -0.7591
   2453114.960417        0 54 33.1123 32.3532   0 54 33.1123 32.3532  -0.7591
   2453114.961111        0 55 33.2765 32.5174   0 55 33.2765 32.5174  -0.7591
   2453114.961806        0 56 33.4408 32.6817   0 56 33.4408 32.6817  -0.7591
   2453114.962500        0 57 33.6051 32.8460   0 57 33.6051 32.8460  -0.7591
   2453114.963194        0 58 33.7694 33.0103   0 58 33.7694 33.0103  -0.7591
   2453114.963889        0 59 33.9337 33.1745   0 59 33.9337 33.1745  -0.7591
   2453114.964583        1 00 34.0979 33.3388   1 00 34.0979 33.3388  -0.7591
   2453114.965278        1 01 34.2622 33.5031   1 01 34.2622 33.5031  -0.7591
   2453114.965972        1 02 34.4265 33.6673   1 02 34.4265 33.6673  -0.7591
   2453114.966667        1 03 34.5907 33.8316   1 03 34.5907 33.8316  -0.7591
   2453114.967361        1 04 34.7550 33.9959   1 04 34.7550 33.9959  -0.7591
   2453114.968056        1 05 34.9193 34.1601   1 05 34.9193 34.1601  -0.7591
   2453114.968750        1 06 35.0836 34.3244   1 06 35.0836 34.3244  -0.7591
   2453114.969444        1 07 35.2478 34.4887   1 07 35.2478 34.4887  -0.7592
   2453114.970139        1 08 35.4121 34.6530   1 08 35.4121 34.6530  -0.7592
   2453114.970833        1 09 35.5764 34.8173   1 09 35.5764 34.8173  -0.7592
   2453114.971528        1 10 35.7407 34.9815   1 10 35.7407 34.9815  -0.7592
   2453114.972222        1 11 35.9050 35.1458   1 11 35.9050 35.1458  -0.7592
   2453114.972917        1 12 36.0692 35.3101   1 12 36.0692 35.3101  -0.7592
   2453114.973611        1 13 36.2335 35.4743   1 13 36.2335 35.4743  -0.7592
   2453114.974306        1 14 36.3978 35.6386   1 14 36.3978 35.6386  -0.7592
   2453114.975000        1 15 36.5620 35.8029   1 15 36.5620 35.8029  -0.7592
   2453114.975694        1 16 36.7263 35.9671   1 16 36.7263 35.9671  -0.7592
   2453114.976389        1 17 36.8906 36.1314   1 17 36.8906 36.1314  -0.7592
   2453114.977083        1 18 37.0549 36.2957   1 18 37.0549 36.2957  -0.7592
   2453114.977778        1 19 37.2191 36.4599   1 19 37.2191 36.4599  -0.7592
   2453114.978472        1 20 37.3834 36.6242   1 20 37.3834 36.6242  -0.7592
   2453114.979167        1 21 37.5477 36.7885   1 21 37.5477 36.7885  -0.7592
   2453114.979861        1 22 37.7120 36.9528   1 22 37.7120 36.9528  -0.7592
   2453114.980556        1 23 37.8762 37.1170   1 23 37.8762 37.1170  -0.7592
   2453114.981250        1 24 38.0405 37.2813   1 24 38.0405 37.2813  -0.7592
   2453114.981944        1 25 38.2048 37.4456   1 25 38.2048 37.4456  -0.7592
   2453114.982639        1 26 38.3691 37.6098   1 26 38.3691 37.6098  -0.7592
   2453114.983333        1 27 38.5333 37.7741   1 27 38.5333 37.7741  -0.7592
   2453114.984028        1 28 38.6976 37.9384   1 28 38.6976 37.9384  -0.7592
   2453114.984722        1 29 38.8619 38.1026   1 29 38.8619 38.1026  -0.7592
