   2456600.096528       17 11 00.7884 01.3342  17 11 00.7884 01.3342  +0.5458
   2456600.097222       17 12 00.9527 01.4984  17 12 00.9527 01.4984  +0.5458
   2456600.097917       17 13 01.1169 01.6627  17 13 01.1169 01.6627  +0.5458
   2456600.098611       17 14 01.2812 01.8270  17 14 01.2812 01.8270  +0.5458
   2456600.099306       17 15 01.4455 01.9913  17 15 01.4455 01.9913  +0.5458
   2456600.100000       17 16 01.6098 02.1555  17 16 01.6098 02.1555  +0.5458
   2456600.100695       17 17 01.7741 02.3198  17 17 01.7741 02.3198  +0.5458
   2456600.101389       17 18 01.9383 02.4841  17 18 01.9383 02.4841  +0.5458
   2456600.102084       17 19 02.1026 02.6484  17 19 02.1026 02.6484  +0.5458
   2456600.102778       17 20 02.2669 02.8126  17 20 02.2669 02.8126  +0.5458
   2456600.103472       17 21 02.4312 02.9769  17 21 02.4312 02.9769  +0.5458
   2456600.104167       17 22 02.5954 03.1412  17 22 02.5954 03.1412  +0.5458
   2456600.104861       17 23 02.7597 03.3055  17 23 02.7597 03.3055  +0.5458
   2456600.105556       17 24 02.9240 03.4697  17 24 02.9240 03.4697  +0.5458
   2456600.106250       17 25 03.0882 03.6340  17 25 03.0882 03.6340  +0.5458
   2456600.106945       17 26 03.2525 03.7983  17 26 03.2525 03.7983  +0.5458
   2456600.107639       17 27 03.4168 03.9625  17 27 03.4168 03.9625  +0.5458
   2456600.108334       17 28 03.5811 04.1269  17 28 03.5811 04.1269  +0.5458
