   2456245.297222       22 41 11.0884 11.8723  22 41 11.0884 11.8723  +0.7839
   2456245.297917       22 42 11.2527 12.0366  22 42 11.2527 12.0366  +0.7839
   2456245.298611       22 43 11.4170 12.2009  22 43 11.4170 12.2009  +0.7839
   2456245.299306       22 44 11.5812 12.3652  22 44 11.5812 12.3652  +0.7839
   2456245.300000       22 45 11.7455 12.5294  22 45 11.7455 12.5294  +0.7839
   2456245.300694       22 46 11.9098 12.6937  22 46 11.9098 12.6937  +0.7839
   2456245.301389       22 47 12.0741 12.8580  22 47 12.0741 12.8580  +0.7839
   2456245.302083       22 48 12.2384 13.0223  22 48 12.2384 13.0223  +0.7839
   2456245.302778       22 49 12.4026 13.1866  22 49 12.4026 13.1866  +0.7839
   2456245.303472       22 50 12.5669 13.3508  22 50 12.5669 13.3508  +0.7839
   2456245.304167       22 51 12.7312 13.5151  22 51 12.7312 13.5151  +0.7839
   2456245.304861       22 52 12.8955 13.6794  22 52 12.8955 13.6794  +0.7839
   2456245.305556       22 53 13.0597 13.8437  22 53 13.0597 13.8437  +0.7839
   2456245.306250       22 54 13.2240 14.0079  22 54 13.2240 14.0079  +0.7839
   2456245.306944       22 55 13.3883 14.1722  22 55 13.3883 14.1722  +0.7840
   2456245.307639       22 56 13.5525 14.3365  22 56 13.5525 14.3365  +0.7840
   2456245.308333       22 57 13.7168 14.5008  22 57 13.7168 14.5008  +0.7840
   2456245.309028       22 58 13.8811 14.6651  22 58 13.8811 14.6651  +0.7840
   2456245.309722       22 59 14.0454 14.8294  22 59 14.0454 14.8294  +0.7840
   2456245.310417       23 00 14.2097 14.9936  23 00 14.2097 14.9936  +0.7840
   2456245.311111       23 01 14.3739 15.1579  23 01 14.3739 15.1579  +0.7840
   2456245.311806       23 02 14.5382 15.3222  23 02 14.5382 15.3222  +0.7840
   2456245.312500       23 03 14.7025 15.4864  23 03 14.7025 15.4864  +0.7840
   2456245.313194       23 04 14.8667 15.6507  23 04 14.8667 15.6507  +0.7840
   2456245.313889       23 05 15.0310 15.8150  23 05 15.0310 15.8150  +0.7840
   2456245.314583       23 06 15.1953 15.9793  23 06 15.1953 15.9793  +0.7840
   2456245.315278       23 07 15.3596 16.1435  23 07 15.3596 16.1435  +0.7840
   2456245.315972       23 08 15.5238 16.3078  23 08 15.5238 16.3078  +0.7840
   2456245.316667       23 09 15.6881 16.4721  23 09 15.6881 16.4721  +0.7840
   2456245.317361       23 10 15.8524 16.6364  23 10 15.8524 16.6364  +0.7840
   2456245.318056       23 11 16.0167 16.8007  23 11 16.0167 16.8007  +0.7840
   2456245.318750       23 12 16.1810 16.9650  23 12 16.1810 16.9650  +0.7840
   2456245.319444       23 13 16.3452 17.1292  23 13 16.3452 17.1292  +0.7840
   2456245.320139       23 14 16.5095 17.2935  23 14 16.5095 17.2935  +0.7840
   2456245.320833       23 15 16.6738 17.4578  23 15 16.6738 17.4578  +0.7840
   2456245.321528       23 16 16.8380 17.6220  23 16 16.8380 17.6220  +0.7840
   2456245.322222       23 17 17.0023 17.7863  23 17 17.0023 17.7863  +0.7840
   2456245.322917       23 18 17.1666 17.9506  23 18 17.1666 17.9506  +0.7840
   2456245.323611       23 19 17.3308 18.1149  23 19 17.3308 18.1149  +0.7840
   2456245.324306       23 20 17.4951 18.2791  23 20 17.4951 18.2791  +0.7840
   2456245.325000       23 21 17.6594 18.4435  23 21 17.6594 18.4435  +0.7840
   2456245.325694       23 22 17.8237 18.6077  23 22 17.8237 18.6077  +0.7840
   2456245.326389       23 23 17.9880 18.7720  23 23 17.9880 18.7720  +0.7840
   2456245.327083       23 24 18.1522 18.9363  23 24 18.1522 18.9363  +0.7840
   2456245.327778       23 25 18.3165 19.1006  23 25 18.3165 19.1006  +0.7840
   2456245.328472       23 26 18.4808 19.2648  23 26 18.4808 19.2648  +0.7840
   2456245.329167       23 27 18.6451 19.4291  23 27 18.6451 19.4291  +0.7840
   2456245.329861       23 28 18.8093 19.5934  23 28 18.8093 19.5934  +0.7840
   2456245.330556       23 29 18.9736 19.7576  23 29 18.9736 19.7576  +0.7840
   2456245.331250       23 30 19.1379 19.9219  23 30 19.1379 19.9219  +0.7840
   2456245.331944       23 31 19.3021 20.0862  23 31 19.3021 20.0862  +0.7841
   2456245.332639       23 32 19.4665 20.2505  23 32 19.4665 20.2505  +0.7841
   2456245.333333       23 33 19.6307 20.4148  23 33 19.6307 20.4148  +0.7841
   2456245.334028       23 34 19.7950 20.5791  23 34 19.7950 20.5791  +0.7841
   2456245.334722       23 35 19.9593 20.7433  23 35 19.9593 20.7433  +0.7841
   2456245.335417       23 36 20.1235 20.9076  23 36 20.1235 20.9076  +0.7841
   2456245.336111       23 37 20.2878 21.0719  23 37 20.2878 21.0719  +0.7841
   2456245.336806       23 38 20.4521 21.2362  23 38 20.4521 21.2362  +0.7841
   2456245.337500       23 39 20.6163 21.4004  23 39 20.6163 21.4004  +0.7841
   2456245.338194       23 40 20.7806 21.5647  23 40 20.7806 21.5647  +0.7841
   2456245.338889       23 41 20.9449 21.7290  23 41 20.9449 21.7290  +0.7841
   2456245.339583       23 42 21.1092 21.8932  23 42 21.1092 21.8932  +0.7841
   2456245.340278       23 43 21.2735 22.0576  23 43 21.2735 22.0576  +0.7841
   2456245.340972       23 44 21.4377 22.2218  23 44 21.4377 22.2218  +0.7841
   2456245.341667       23 45 21.6020 22.3861  23 45 21.6020 22.3861  +0.7841
   2456245.342361       23 46 21.7663 22.5504  23 46 21.7663 22.5504  +0.7841
   2456245.343056       23 47 21.9306 22.7147  23 47 21.9306 22.7147  +0.7841
   2456245.343750       23 48 22.0948 22.8789  23 48 22.0948 22.8789  +0.7841
   2456245.344444       23 49 22.2591 23.0432  23 49 22.2591 23.0432  +0.7841
   2456245.345139       23 50 22.4234 23.2075  23 50 22.4234 23.2075  +0.7841
   2456245.345833       23 51 22.5876 23.3718  23 51 22.5876 23.3718  +0.7841
   2456245.346528       23 52 22.7519 23.5360  23 52 22.7519 23.5360  +0.7841
   2456245.347222       23 53 22.9162 23.7003  23 53 22.9162 23.7003  +0.7841
   2456245.347917       23 54 23.0805 23.8646  23 54 23.0805 23.8646  +0.7841
   2456245.348611       23 55 23.2448 24.0289  23 55 23.2448 24.0289  +0.7841
   2456245.349306       23 56 23.4090 24.1932  23 56 23.4090 24.1932  +0.7841
   2456245.350000       23 57 23.5733 24.3574  23 57 23.5733 24.3574  +0.7841
   2456245.350694       23 58 23.7376 24.5217  23 58 23.7376 24.5217  +0.7841
   2456245.351389       23 59 23.9018 24.6860  23 59 23.9018 24.6860  +0.7841
   2456245.352083        0 00 24.0661 24.8503   0 00 24.0661 24.8503  +0.7841
   2456245.352778        0 01 24.2304 25.0145   0 01 24.2304 25.0145  +0.7841
   2456245.353472        0 02 24.3947 25.1788   0 02 24.3947 25.1788  +0.7841
   2456245.354167        0 03 24.5589 25.3431   0 03 24.5589 25.3431  +0.7841
   2456245.354861        0 04 24.7232 25.5074   0 04 24.7232 25.5074  +0.7841
   2456245.355556        0 05 24.8875 25.6716   0 05 24.8875 25.6716  +0.7842
   2456245.356250        0 06 25.0518 25.8359   0 06 25.0518 25.8359  +0.7842
   2456245.356944        0 07 25.2161 26.0002   0 07 25.2161 26.0002  +0.7842
   2456245.357639        0 08 25.3803 26.1645   0 08 25.3803 26.1645  +0.7842
   2456245.358333        0 09 25.5446 26.3288   0 09 25.5446 26.3288  +0.7842
   2456245.359028        0 10 25.7089 26.4930   0 10 25.7089 26.4930  +0.7842
   2456245.359722        0 11 25.8731 26.6573   0 11 25.8731 26.6573  +0.7842
   2456245.360417        0 12 26.0374 26.8216   0 12 26.0374 26.8216  +0.7842
   2456245.361111        0 13 26.2017 26.9859   0 13 26.2017 26.9859  +0.7842
   2456245.361806        0 14 26.3660 27.1501   0 14 26.3660 27.1501  +0.7842
   2456245.362500        0 15 26.5302 27.3144   0 15 26.5302 27.3144  +0.7842
   2456245.363194        0 16 26.6945 27.4787   0 16 26.6945 27.4787  +0.7842
   2456245.363889        0 17 26.8588 27.6430   0 17 26.8588 27.6430  +0.7842
   2456245.364583        0 18 27.0231 27.8073   0 18 27.0231 27.8073  +0.7842
   2456245.365278        0 19 27.1874 27.9715   0 19 27.1874 27.9715  +0.7842
   2456245.365972        0 20 27.3516 28.1358   0 20 27.3516 28.1358  +0.7842
   2456245.366667        0 21 27.5159 28.3001   0 21 27.5159 28.3001  +0.7842
   2456245.367361        0 22 27.6802 28.4644   0 22 27.6802 28.4644  +0.7842
   2456245.368056        0 23 27.8444 28.6286   0 23 27.8444 28.6286  +0.7842
   2456245.368750        0 24 28.0087 28.7929   0 24 28.0087 28.7929  +0.7842
   2456245.369444        0 25 28.1730 28.9572   0 25 28.1730 28.9572  +0.7842
   2456245.370139        0 26 28.3372 29.1215   0 26 28.3372 29.1215  +0.7842
   2456245.370833        0 27 28.5015 29.2857   0 27 28.5015 29.2857  +0.7842
   2456245.371528        0 28 28.6658 29.4500   0 28 28.6658 29.4500  +0.7842
   2456245.372222        0 29 28.8301 29.6143   0 29 28.8301 29.6143  +0.7842
   2456245.372917        0 30 28.9944 29.7786   0 30 28.9944 29.7786  +0.7842
   2456245.373611        0 31 29.1586 29.9429   0 31 29.1586 29.9429  +0.7842
   2456245.374306        0 32 29.3229 30.1071   0 32 29.3229 30.1071  +0.7842
   2456245.375000        0 33 29.4872 30.2714   0 33 29.4872 30.2714  +0.7842
   2456245.375694        0 34 29.6515 30.4357   0 34 29.6515 30.4357  +0.7842
   2456245.376389        0 35 29.8157 30.6000   0 35 29.8157 30.6000  +0.7842
   2456245.377083        0 36 29.9800 30.7642   0 36 29.9800 30.7642  +0.7842
   2456245.377778        0 37 30.1443 30.9285   0 37 30.1443 30.9285  +0.7842
   2456245.378472        0 38 30.3085 31.0928   0 38 30.3085 31.0928  +0.7842
   2456245.379167        0 39 30.4728 31.2571   0 39 30.4728 31.2571  +0.7843
   2456245.379861        0 40 30.6371 31.4214   0 40 30.6371 31.4214  +0.7843
   2456245.380556        0 41 30.8014 31.5856   0 41 30.8014 31.5856  +0.7843
   2456245.381250        0 42 30.9657 31.7499   0 42 30.9657 31.7499  +0.7843
   2456245.381944        0 43 31.1299 31.9142   0 43 31.1299 31.9142  +0.7843
   2456245.382639        0 44 31.2942 32.0785   0 44 31.2942 32.0785  +0.7843
   2456245.383333        0 45 31.4585 32.2427   0 45 31.4585 32.2427  +0.7843
   2456245.384028        0 46 31.6227 32.4070   0 46 31.6227 32.4070  +0.7843
   2456245.384722        0 47 31.7870 32.5713   0 47 31.7870 32.5713  +0.7843
   2456245.385417        0 48 31.9513 32.7356   0 48 31.9513 32.7356  +0.7843
   2456245.386111        0 49 32.1156 32.8998   0 49 32.1156 32.8998  +0.7843
   2456245.386806        0 50 32.2798 33.0641   0 50 32.2798 33.0641  +0.7843
   2456245.387500        0 51 32.4441 33.2284   0 51 32.4441 33.2284  +0.7843
   2456245.388194        0 52 32.6084 33.3927   0 52 32.6084 33.3927  +0.7843
   2456245.388889        0 53 32.7727 33.5570   0 53 32.7727 33.5570  +0.7843
   2456245.389583        0 54 32.9370 33.7213   0 54 32.9370 33.7213  +0.7843
   2456245.390278        0 55 33.1012 33.8855   0 55 33.1012 33.8855  +0.7843
   2456245.390972        0 56 33.2655 34.0498   0 56 33.2655 34.0498  +0.7843
   2456245.391667        0 57 33.4298 34.2141   0 57 33.4298 34.2141  +0.7843
   2456245.392361        0 58 33.5940 34.3783   0 58 33.5940 34.3783  +0.7843
   2456245.393056        0 59 33.7583 34.5426   0 59 33.7583 34.5426  +0.7843
   2456245.393750        1 00 33.9226 34.7069   1 00 33.9226 34.7069  +0.7843
   2456245.394444        1 01 34.0869 34.8712   1 01 34.0869 34.8712  +0.7843
   2456245.395139        1 02 34.2512 35.0355   1 02 34.2512 35.0355  +0.7843
   2456245.395833        1 03 34.4154 35.1998   1 03 34.4154 35.1998  +0.7843
   2456245.396528        1 04 34.5797 35.3640   1 04 34.5797 35.3640  +0.7843
   2456245.397222        1 05 34.7440 35.5283   1 05 34.7440 35.5283  +0.7843
   2456245.397917        1 06 34.9082 35.6926   1 06 34.9082 35.6926  +0.7843
   2456245.398611        1 07 35.0725 35.8569   1 07 35.0725 35.8569  +0.7843
   2456245.399306        1 08 35.2368 36.0211   1 08 35.2368 36.0211  +0.7843
   2456245.400000        1 09 35.4011 36.1854   1 09 35.4011 36.1854  +0.7843
   2456245.400694        1 10 35.5653 36.3497   1 10 35.5653 36.3497  +0.7843
   2456245.401389        1 11 35.7296 36.5139   1 11 35.7296 36.5139  +0.7843
   2456245.402083        1 12 35.8939 36.6782   1 12 35.8939 36.6782  +0.7844
   2456245.402778        1 13 36.0582 36.8425   1 13 36.0582 36.8425  +0.7844
   2456245.403472        1 14 36.2225 37.0068   1 14 36.2225 37.0068  +0.7844
   2456245.404167        1 15 36.3867 37.1711   1 15 36.3867 37.1711  +0.7844
   2456245.404861        1 16 36.5510 37.3354   1 16 36.5510 37.3354  +0.7844
   2456245.405556        1 17 36.7153 37.4996   1 17 36.7153 37.4996  +0.7844
   2456245.406250        1 18 36.8795 37.6639   1 18 36.8795 37.6639  +0.7844
   2456245.406944        1 19 37.0438 37.8282   1 19 37.0438 37.8282  +0.7844
   2456245.407639        1 20 37.2081 37.9925   1 20 37.2081 37.9925  +0.7844
   2456245.408333        1 21 37.3724 38.1567   1 21 37.3724 38.1567  +0.7844
   2456245.409028        1 22 37.5366 38.3210   1 22 37.5366 38.3210  +0.7844
   2456245.409722        1 23 37.7009 38.4853   1 23 37.7009 38.4853  +0.7844
   2456245.410417        1 24 37.8652 38.6496   1 24 37.8652 38.6496  +0.7844
   2456245.411111        1 25 38.0295 38.8139   1 25 38.0295 38.8139  +0.7844
   2456245.411806        1 26 38.1937 38.9781   1 26 38.1937 38.9781  +0.7844
   2456245.412500        1 27 38.3580 39.1424   1 27 38.3580 39.1424  +0.7844
   2456245.413194        1 28 38.5223 39.3067   1 28 38.5223 39.3067  +0.7844
   2456245.413889        1 29 38.6866 39.4710   1 29 38.6866 39.4710  +0.7844
   2456245.414583        1 30 38.8508 39.6352   1 30 38.8508 39.6352  +0.7844
   2456245.415278        1 31 39.0151 39.7995   1 31 39.0151 39.7995  +0.7844
   2456245.415972        1 32 39.1794 39.9638   1 32 39.1794 39.9638  +0.7844
   2456245.416667        1 33 39.3436 40.1281   1 33 39.3436 40.1281  +0.7844
   2456245.417361        1 34 39.5079 40.2923   1 34 39.5079 40.2923  +0.7844
   2456245.418056        1 35 39.6722 40.4566   1 35 39.6722 40.4566  +0.7844
   2456245.418750        1 36 39.8365 40.6209   1 36 39.8365 40.6209  +0.7844
   2456245.419444        1 37 40.0008 40.7852   1 37 40.0008 40.7852  +0.7844
   2456245.420139        1 38 40.1650 40.9495   1 38 40.1650 40.9495  +0.7844
   2456245.420833        1 39 40.3293 41.1137   1 39 40.3293 41.1137  +0.7844
   2456245.421528        1 40 40.4936 41.2780   1 40 40.4936 41.2780  +0.7844
   2456245.422222        1 41 40.6579 41.4423   1 41 40.6579 41.4423  +0.7844
   2456245.422917        1 42 40.8221 41.6066   1 42 40.8221 41.6066  +0.7844
   2456245.423611        1 43 40.9864 41.7708   1 43 40.9864 41.7708  +0.7844
   2456245.424306        1 44 41.1507 41.9351   1 44 41.1507 41.9351  +0.7844
   2456245.425000        1 45 41.3149 42.0994   1 45 41.3149 42.0994  +0.7845
   2456245.425694        1 46 41.4792 42.2637   1 46 41.4792 42.2637  +0.7845
   2456245.426389        1 47 41.6435 42.4280   1 47 41.6435 42.4280  +0.7845
   2456245.427083        1 48 41.8078 42.5923   1 48 41.8078 42.5923  +0.7845
   2456245.427778        1 49 41.9721 42.7565   1 49 41.9721 42.7565  +0.7845
   2456245.428472        1 50 42.1363 42.9208   1 50 42.1363 42.9208  +0.7845
   2456245.429167        1 51 42.3006 43.0851   1 51 42.3006 43.0851  +0.7845
   2456245.429861        1 52 42.4649 43.2493   1 52 42.4649 43.2493  +0.7845
   2456245.430556        1 53 42.6291 43.4136   1 53 42.6291 43.4136  +0.7845
   2456245.431250        1 54 42.7934 43.5779   1 54 42.7934 43.5779  +0.7845
   2456245.431944        1 55 42.9577 43.7422   1 55 42.9577 43.7422  +0.7845
   2456245.432639        1 56 43.1220 43.9064   1 56 43.1220 43.9064  +0.7845
   2456245.433333        1 57 43.2862 44.0707   1 57 43.2862 44.0707  +0.7845
   2456245.434028        1 58 43.4505 44.2350   1 58 43.4505 44.2350  +0.7845
   2456245.434722        1 59 43.6148 44.3993   1 59 43.6148 44.3993  +0.7845
   2456245.435417        2 00 43.7791 44.5636   2 00 43.7791 44.5636  +0.7845
   2456245.436111        2 01 43.9434 44.7279   2 01 43.9434 44.7279  +0.7845
   2456245.436806        2 02 44.1076 44.8921   2 02 44.1076 44.8921  +0.7845
   2456245.437500        2 03 44.2719 45.0564   2 03 44.2719 45.0564  +0.7845
   2456245.438194        2 04 44.4362 45.2207   2 04 44.4362 45.2207  +0.7845
   2456245.438889        2 05 44.6004 45.3850   2 05 44.6004 45.3850  +0.7845
   2456245.439583        2 06 44.7647 45.5492   2 06 44.7647 45.5492  +0.7845
   2456245.440278        2 07 44.9290 45.7135   2 07 44.9290 45.7135  +0.7845
   2456245.440972        2 08 45.0932 45.8778   2 08 45.0932 45.8778  +0.7845
   2456245.441667        2 09 45.2575 46.0420   2 09 45.2575 46.0420  +0.7845
   2456245.442361        2 10 45.4218 46.2064   2 10 45.4218 46.2064  +0.7845
   2456245.443056        2 11 45.5861 46.3706   2 11 45.5861 46.3706  +0.7845
   2456245.443750        2 12 45.7504 46.5349   2 12 45.7504 46.5349  +0.7845
   2456245.444444        2 13 45.9146 46.6992   2 13 45.9146 46.6992  +0.7845
   2456245.445139        2 14 46.0789 46.8635   2 14 46.0789 46.8635  +0.7845
   2456245.445833        2 15 46.2432 47.0277   2 15 46.2432 47.0277  +0.7845
   2456245.446528        2 16 46.4075 47.1920   2 16 46.4075 47.1920  +0.7845
   2456245.447222        2 17 46.5717 47.3563   2 17 46.5717 47.3563  +0.7846
   2456245.447917        2 18 46.7360 47.5206   2 18 46.7360 47.5206  +0.7846
   2456245.448611        2 19 46.9003 47.6848   2 19 46.9003 47.6848  +0.7846
   2456245.449306        2 20 47.0645 47.8491   2 20 47.0645 47.8491  +0.7846
   2456245.450000        2 21 47.2289 48.0134   2 21 47.2289 48.0134  +0.7846
   2456245.450694        2 22 47.3931 48.1777   2 22 47.3931 48.1777  +0.7846
   2456245.451389        2 23 47.5574 48.3420   2 23 47.5574 48.3420  +0.7846
   2456245.452083        2 24 47.7217 48.5062   2 24 47.7217 48.5062  +0.7846
   2456245.452778        2 25 47.8859 48.6705   2 25 47.8859 48.6705  +0.7846
   2456245.453472        2 26 48.0502 48.8348   2 26 48.0502 48.8348  +0.7846
   2456245.454167        2 27 48.2145 48.9991   2 27 48.2145 48.9991  +0.7846
   2456245.454861        2 28 48.3787 49.1633   2 28 48.3787 49.1633  +0.7846
   2456245.455556        2 29 48.5430 49.3276   2 29 48.5430 49.3276  +0.7846
   2456245.456250        2 30 48.7073 49.4919   2 30 48.7073 49.4919  +0.7846
   2456245.456944        2 31 48.8716 49.6562   2 31 48.8716 49.6562  +0.7846
   2456245.457639        2 32 49.0359 49.8205   2 32 49.0359 49.8205  +0.7846
   2456245.458333        2 33 49.2001 49.9847   2 33 49.2001 49.9847  +0.7846
   2456245.459028        2 34 49.3644 50.1490   2 34 49.3644 50.1490  +0.7846
   2456245.459722        2 35 49.5287 50.3133   2 35 49.5287 50.3133  +0.7846
   2456245.460417        2 36 49.6930 50.4776   2 36 49.6930 50.4776  +0.7846
   2456245.461111        2 37 49.8572 50.6418   2 37 49.8572 50.6418  +0.7846
   2456245.461806        2 38 50.0215 50.8061   2 38 50.0215 50.8061  +0.7846
   2456245.462500        2 39 50.1858 50.9704   2 39 50.1858 50.9704  +0.7846
   2456245.463194        2 40 50.3500 51.1347   2 40 50.3500 51.1347  +0.7846
   2456245.463889        2 41 50.5143 51.2989   2 41 50.5143 51.2989  +0.7846
   2456245.464583        2 42 50.6786 51.4632   2 42 50.6786 51.4632  +0.7846
   2456245.465278        2 43 50.8429 51.6275   2 43 50.8429 51.6275  +0.7846
   2456245.465972        2 44 51.0072 51.7918   2 44 51.0072 51.7918  +0.7846
   2456245.466667        2 45 51.1714 51.9561   2 45 51.1714 51.9561  +0.7846
   2456245.467361        2 46 51.3357 52.1204   2 46 51.3357 52.1204  +0.7846
   2456245.468056        2 47 51.5000 52.2846   2 47 51.5000 52.2846  +0.7846
   2456245.468750        2 48 51.6642 52.4489   2 48 51.6642 52.4489  +0.7847
   2456245.469444        2 49 51.8285 52.6132   2 49 51.8285 52.6132  +0.7847
   2456245.470139        2 50 51.9928 52.7774   2 50 51.9928 52.7774  +0.7847
   2456245.470833        2 51 52.1571 52.9417   2 51 52.1571 52.9417  +0.7847
   2456245.471528        2 52 52.3213 53.1060   2 52 52.3213 53.1060  +0.7847
   2456245.472222        2 53 52.4856 53.2703   2 53 52.4856 53.2703  +0.7847
   2456245.472917        2 54 52.6499 53.4345   2 54 52.6499 53.4345  +0.7847
   2456245.473611        2 55 52.8142 53.5989   2 55 52.8142 53.5989  +0.7847
   2456245.474306        2 56 52.9785 53.7631   2 56 52.9785 53.7631  +0.7847
   2456245.475000        2 57 53.1427 53.9274   2 57 53.1427 53.9274  +0.7847
   2456245.475694        2 58 53.3070 54.0917   2 58 53.3070 54.0917  +0.7847
   2456245.476389        2 59 53.4713 54.2560   2 59 53.4713 54.2560  +0.7847
   2456245.477083        3 00 53.6355 54.4202   3 00 53.6355 54.4202  +0.7847
   2456245.477778        3 01 53.7998 54.5845   3 01 53.7998 54.5845  +0.7847
   2456245.478472        3 02 53.9641 54.7488   3 02 53.9641 54.7488  +0.7847
   2456245.479167        3 03 54.1284 54.9131   3 03 54.1284 54.9131  +0.7847
   2456245.479861        3 04 54.2926 55.0773   3 04 54.2926 55.0773  +0.7847
   2456245.480556        3 05 54.4569 55.2416   3 05 54.4569 55.2416  +0.7847
   2456245.481250        3 06 54.6212 55.4059   3 06 54.6212 55.4059  +0.7847
   2456245.481944        3 07 54.7855 55.5702   3 07 54.7855 55.5702  +0.7847
   2456245.482639        3 08 54.9498 55.7345   3 08 54.9498 55.7345  +0.7847
   2456245.483333        3 09 55.1140 55.8987   3 09 55.1140 55.8987  +0.7847
   2456245.484028        3 10 55.2783 56.0630   3 10 55.2783 56.0630  +0.7847
   2456245.484722        3 11 55.4426 56.2273   3 11 55.4426 56.2273  +0.7847
   2456245.485417        3 12 55.6068 56.3916   3 12 55.6068 56.3916  +0.7847
   2456245.486111        3 13 55.7711 56.5558   3 13 55.7711 56.5558  +0.7847
   2456245.486806        3 14 55.9354 56.7201   3 14 55.9354 56.7201  +0.7847
   2456245.487500        3 15 56.0996 56.8844   3 15 56.0996 56.8844  +0.7847
   2456245.488194        3 16 56.2639 57.0487   3 16 56.2639 57.0487  +0.7847
   2456245.488889        3 17 56.4282 57.2130   3 17 56.4282 57.2130  +0.7847
   2456245.489583        3 18 56.5925 57.3772   3 18 56.5925 57.3772  +0.7847
   2456245.490278        3 19 56.7568 57.5415   3 19 56.7568 57.5415  +0.7848
   2456245.490972        3 20 56.9210 57.7058   3 20 56.9210 57.7058  +0.7848
   2456245.491667        3 21 57.0853 57.8701   3 21 57.0853 57.8701  +0.7848
   2456245.492361        3 22 57.2496 58.0343   3 22 57.2496 58.0343  +0.7848
   2456245.493056        3 23 57.4139 58.1986   3 23 57.4139 58.1986  +0.7848
   2456245.493750        3 24 57.5781 58.3629   3 24 57.5781 58.3629  +0.7848
