   2456245.297222          15.1621726        - 18.284626       357759.691
   2456245.297917          15.1629030        - 18.286523       357758.821
   2456245.298611          15.1636334        - 18.288419       357757.952
   2456245.299306          15.1643639        - 18.290315       357757.084
   2456245.300000          15.1650943        - 18.292210       357756.217
   2456245.300694          15.1658248        - 18.294105       357755.351
   2456245.301389          15.1665554        - 18.295999       357754.486
   2456245.302083          15.1672859        - 18.297892       357753.621
   2456245.302778          15.1680164        - 18.299785       357752.758
   2456245.303472          15.1687470        - 18.301677       357751.896
   2456245.304167          15.1694776        - 18.303569       357751.034
   2456245.304861          15.1702082        - 18.305460       357750.174
   2456245.305556          15.1709388        - 18.307350       357749.314
   2456245.306250          15.1716695        - 18.309240       357748.456
   2456245.306944          15.1724001        - 18.311129       357747.598
   2456245.307639          15.1731308        - 18.313017       357746.741
   2456245.308333          15.1738615        - 18.314905       357745.886
   2456245.309028          15.1745923        - 18.316792       357745.031
   2456245.309722          15.1753230        - 18.318679       357744.177
   2456245.310417          15.1760538        - 18.320565       357743.324
   2456245.311111          15.1767846        - 18.322450       357742.472
   2456245.311806          15.1775154        - 18.324335       357741.621
   2456245.312500          15.1782462        - 18.326219       357740.771
   2456245.313194          15.1789770        - 18.328102       357739.921
   2456245.313889          15.1797079        - 18.329985       357739.073
   2456245.314583          15.1804388        - 18.331868       357738.226
   2456245.315278          15.1811697        - 18.333749       357737.380
   2456245.315972          15.1819006        - 18.335630       357736.534
   2456245.316667          15.1826315        - 18.337511       357735.690
   2456245.317361          15.1833625        - 18.339391       357734.846
   2456245.318056          15.1840935        - 18.341270       357734.004
   2456245.318750          15.1848245        - 18.343148       357733.162
   2456245.319444          15.1855555        - 18.345026       357732.321
   2456245.320139          15.1862865        - 18.346904       357731.482
   2456245.320833          15.1870176        - 18.348780       357730.643
   2456245.321528          15.1877486        - 18.350657       357729.805
   2456245.322222          15.1884797        - 18.352532       357728.968
   2456245.322917          15.1892108        - 18.354407       357728.132
   2456245.323611          15.1899420        - 18.356281       357727.297
   2456245.324306          15.1906731        - 18.358155       357726.463
   2456245.325000          15.1914043        - 18.360028       357725.630
   2456245.325694          15.1921355        - 18.361900       357724.798
   2456245.326389          15.1928667        - 18.363772       357723.966
   2456245.327083          15.1935979        - 18.365643       357723.136
   2456245.327778          15.1943292        - 18.367514       357722.307
   2456245.328472          15.1950604        - 18.369384       357721.478
   2456245.329167          15.1957917        - 18.371253       357720.651
   2456245.329861          15.1965230        - 18.373122       357719.824
   2456245.330556          15.1972544        - 18.374990       357718.999
   2456245.331250          15.1979857        - 18.376857       357718.174
   2456245.331944          15.1987171        - 18.378724       357717.350
   2456245.332639          15.1994485        - 18.380590       357716.528
   2456245.333333          15.2001799        - 18.382456       357715.706
   2456245.334028          15.2009113        - 18.384321       357714.885
   2456245.334722          15.2016427        - 18.386185       357714.065
   2456245.335417          15.2023742        - 18.388049       357713.246
   2456245.336111          15.2031057        - 18.389912       357712.428
   2456245.336806          15.2038372        - 18.391774       357711.611
   2456245.337500          15.2045687        - 18.393636       357710.795
   2456245.338194          15.2053002        - 18.395497       357709.979
   2456245.338889          15.2060318        - 18.397358       357709.165
   2456245.339583          15.2067634        - 18.399218       357708.352
   2456245.340278          15.2074950        - 18.401077       357707.540
